person, group, rep, n, t, t1, t2, correct
4, PGG, 0, 1, -0.301, 0.451, 0.454, 1
4, PGG, 0, 2, -0.301, 0.451, 0.452, 1
4, PGG, 0, 3, -0.301, 0.451, 0.455, 1
4, PGG, 0, 4, -0.301, 0.452, 0.451, 0
4, PGG, 0, 5, -0.301, 0.452, 0.455, 1
4, PGG, 0, 6, -0.301, 0.451, 0.455, 1
4, PGG, 0, 7, -0.301, 0.452, 0.455, 1
4, PGG, 0, 8, -0.301, 0.452, 0.455, 1
4, PGG, 0, 9, -0.301, 0.454, 0.455, 1
4, PGG, 0, 10, -0.301, 0.451, 0.451, 1
4, PGG, 2, 1, -0.754, 0.176, 0.176, 1
4, PGG, 1, 1, -0.396, 0.402, 0.402, 1
4, PGG, 3, 1, -1.198, 0.063, 0.063, 1
4, PGG, 4, 1, -2.019, 0.007, 0.012, 0
4, PGG, 1, 2, -1.045, 0.091, 0.089, 1
4, PGG, 4, 2, -0.574, 0.265, 0.269, 1
4, PGG, 2, 2, -1.757, 0.018, 0.017, 0
4, PGG, 3, 2, -2.280, 0.003, 0.008, 0
4, PGG, 2, 3, -0.560, 0.277, 0.274, 1
4, PGG, 1, 3, -2.090, 0.011, 0.005, 0
4, PGG, 3, 3, -1.126, 0.075, 0.075, 1
4, PGG, 4, 3, -1.025, 0.094, 0.095, 0
4, PGG, 1, 4, -1.113, 0.077, 0.077, 0
4, PGG, 2, 4, -1.002, 0.101, 0.098, 0
4, PGG, 3, 4, -2.082, 0.011, 0.006, 0
4, PGG, 4, 4, -0.270, 0.537, 0.537, 1
4, PGG, 1, 5, -0.091, 0.811, 0.811, 1
4, PGG, 4, 5, -0.528, 0.296, 0.297, 0
4, PGG, 2, 5, -0.185, 0.653, 0.653, 0
4, PGG, 3, 5, -1.598, 0.027, 0.023, 0
4, PGG, 1, 6, -0.462, 0.345, 0.346, 1
4, PGG, 4, 6, -0.021, 0.952, 0.955, 0
4, PGG, 2, 6, -0.022, 0.951, 0.951, 0
4, PGG, 3, 6, -0.728, 0.185, 0.189, 0
4, PGG, 3, 7, -0.021, 0.951, 0.955, 1
4, PGG, 4, 7, -0.022, 0.951, 0.951, 1
4, PGG, 2, 7, -0.021, 0.951, 0.954, 0
4, PGG, 1, 7, -0.691, 0.204, 0.204, 1
4, PGG, 2, 8, -0.021, 0.951, 0.952, 1
4, PGG, 3, 8, -0.050, 0.892, 0.889, 0
4, PGG, 4, 8, -0.021, 0.952, 0.955, 0
4, PGG, 1, 8, -0.883, 0.131, 0.131, 1
4, PGG, 3, 9, -0.021, 0.951, 0.955, 0
4, PGG, 4, 9, -0.021, 0.951, 0.952, 1
4, PGG, 1, 9, -1.046, 0.091, 0.089, 1
4, PGG, 2, 9, -0.021, 0.951, 0.952, 0
4, PGG, 3, 10, -0.021, 0.951, 0.952, 1
4, PGG, 1, 10, -1.212, 0.060, 0.063, 1
4, PGG, 2, 10, -0.021, 0.951, 0.954, 0
4, PGG, 4, 10, -0.021, 0.951, 0.955, 1
4, PGG, 3, 11, -0.022, 0.951, 0.951, 0
4, PGG, 4, 11, -0.020, 0.955, 0.955, 1
4, PGG, 2, 11, -0.022, 0.951, 0.951, 0
4, PGG, 1, 11, -1.382, 0.043, 0.040, 1
4, PGG, 2, 12, -0.021, 0.951, 0.952, 0
4, PGG, 1, 12, -1.699, 0.019, 0.021, 1
4, PGG, 3, 12, -0.022, 0.951, 0.951, 0
