person, group, rep, n, t, t1, t2, correct
4, PMM, 0, 1, -0.301, 0.451, 0.453, 1
4, PMM, 0, 2, -0.301, 0.451, 0.451, 1
4, PMM, 0, 3, -0.301, 0.451, 0.453, 1
4, PMM, 0, 4, -0.301, 0.455, 0.451, 1
4, PMM, 0, 5, -0.301, 0.451, 0.453, 1
4, PMM, 0, 6, -0.301, 0.451, 0.454, 1
4, PMM, 0, 7, -0.301, 0.455, 0.451, 1
4, PMM, 0, 8, -0.301, 0.451, 0.453, 1
4, PMM, 0, 9, -0.301, 0.451, 0.453, 1
4, PMM, 0, 10, -0.301, 0.451, 0.451, 1
4, PMM, 2, 1, -0.752, 0.176, 0.177, 1
4, PMM, 1, 1, -0.392, 0.406, 0.406, 1
4, PMM, 3, 1, -1.198, 0.063, 0.063, 1
4, PMM, 4, 1, -2.010, 0.012, 0.007, 0
4, PMM, 1, 2, -1.044, 0.092, 0.089, 1
4, PMM, 4, 2, -0.569, 0.271, 0.268, 1
4, PMM, 2, 2, -1.753, 0.018, 0.017, 0
4, PMM, 3, 2, -2.212, 0.007, 0.006, 0
4, PMM, 2, 3, -0.561, 0.275, 0.274, 1
4, PMM, 1, 3, -2.076, 0.011, 0.006, 1
4, PMM, 3, 3, -1.051, 0.089, 0.089, 1
4, PMM, 4, 3, -1.008, 0.099, 0.097, 1
4, PMM, 1, 4, -2.260, 0.005, 0.006, 0
4, PMM, 2, 4, -1.007, 0.099, 0.098, 1
4, PMM, 3, 4, -2.227, 0.006, 0.006, 0
4, PMM, 4, 4, -1.573, 0.028, 0.026, 1
4, PMM, 1, 5, -1.537, 0.029, 0.029, 0
4, PMM, 4, 5, -2.075, 0.011, 0.006, 0
4, PMM, 2, 5, -1.399, 0.041, 0.039, 1
4, PMM, 3, 5, -1.651, 0.022, 0.022, 0
4, PMM, 1, 6, -0.578, 0.264, 0.264, 1
4, PMM, 4, 6, -1.832, 0.015, 0.015, 0
4, PMM, 2, 6, -1.997, 0.009, 0.011, 1
4, PMM, 3, 6, -0.889, 0.129, 0.130, 0
4, PMM, 3, 7, -0.021, 0.955, 0.951, 1
4, PMM, 4, 7, -1.414, 0.038, 0.039, 0
4, PMM, 2, 7, -2.045, 0.012, 0.006, 0
4, PMM, 1, 7, -0.972, 0.108, 0.105, 1
4, PMM, 2, 8, -1.726, 0.019, 0.019, 1
4, PMM, 3, 8, -0.158, 0.694, 0.694, 1
4, PMM, 4, 8, -0.840, 0.145, 0.145, 1
4, PMM, 1, 8, -1.327, 0.047, 0.047, 1
4, PMM, 3, 9, -0.363, 0.434, 0.434, 1
4, PMM, 4, 9, -1.138, 0.073, 0.072, 1
4, PMM, 1, 9, -1.647, 0.023, 0.023, 1
4, PMM, 2, 9, -2.155, 0.008, 0.006, 0
4, PMM, 3, 10, -0.530, 0.293, 0.297, 1
4, PMM, 1, 10, -1.944, 0.011, 0.011, 1
4, PMM, 2, 10, -1.908, 0.011, 0.014, 0
4, PMM, 4, 10, -1.373, 0.044, 0.040, 1
4, PMM, 3, 11, -0.679, 0.211, 0.208, 1
4, PMM, 4, 11, -1.555, 0.030, 0.026, 1
4, PMM, 2, 11, -1.771, 0.017, 0.017, 1
4, PMM, 1, 11, -2.227, 0.006, 0.006, 1
4, PMM, 2, 12, -2.082, 0.009, 0.008, 0
4, PMM, 1, 12, -2.173, 0.008, 0.006, 0
4, PMM, 3, 12, -0.812, 0.153, 0.156, 1
4, PMM, 4, 12, -1.759, 0.018, 0.017, 0
4, PMM, 1, 13, -1.944, 0.013, 0.010, 0
4, PMM, 4, 13, -1.645, 0.023, 0.022, 0
4, PMM, 2, 13, -1.932, 0.009, 0.014, 1
4, PMM, 3, 13, -0.958, 0.111, 0.109, 0
4, PMM, 1, 14, -1.654, 0.020, 0.024, 1
4, PMM, 2, 14, -2.235, 0.006, 0.006, 1
4, PMM, 3, 14, -0.702, 0.198, 0.199, 1
4, PMM, 4, 14, -1.517, 0.030, 0.031, 1
4, PMM, 2, 15, -2.115, 0.010, 0.006, 0
4, PMM, 1, 15, -1.898, 0.011, 0.014, 0
4, PMM, 3, 15, -0.784, 0.165, 0.164, 1
4, PMM, 4, 15, -1.645, 0.021, 0.024, 1
4, PMM, 4, 16, -1.745, 0.017, 0.019, 1
4, PMM, 1, 16, -1.744, 0.017, 0.019, 0
4, PMM, 2, 16, -2.138, 0.008, 0.006, 1
4, PMM, 3, 16, -0.853, 0.141, 0.139, 0
4, PMM, 2, 17, -2.221, 0.006, 0.006, 0
4, PMM, 4, 17, -1.797, 0.018, 0.014, 1
4, PMM, 3, 17, -0.723, 0.188, 0.191, 1
4, PMM, 1, 17, -1.581, 0.025, 0.027, 1
4, PMM, 3, 18, -0.784, 0.163, 0.166, 0
4, PMM, 4, 18, -1.840, 0.015, 0.014, 1
4, PMM, 2, 18, -2.231, 0.006, 0.006, 1
4, PMM, 1, 18, -1.785, 0.017, 0.016, 0
4, PMM, 2, 19, -2.202, 0.007, 0.006, 0
4, PMM, 4, 19, -1.908, 0.011, 0.014, 0
4, PMM, 3, 19, -0.664, 0.215, 0.219, 1
4, PMM, 1, 19, -1.643, 0.024, 0.022, 0
4, PMM, 1, 20, -1.520, 0.030, 0.030, 1
4, PMM, 2, 20, -2.153, 0.008, 0.006, 0
4, PMM, 3, 20, -0.723, 0.187, 0.191, 1
4, PMM, 4, 20, -1.949, 0.011, 0.011, 0
4, PMM, 4, 21, -1.857, 0.014, 0.014, 0
4, PMM, 2, 21, -2.037, 0.011, 0.007, 1
4, PMM, 1, 21, -1.685, 0.019, 0.022, 1
4, PMM, 3, 21, -0.771, 0.169, 0.169, 0
4, PMM, 1, 22, -1.861, 0.014, 0.014, 1
4, PMM, 2, 22, -2.119, 0.009, 0.006, 1
4, PMM, 4, 22, -1.798, 0.018, 0.014, 0
4, PMM, 3, 22, -0.684, 0.208, 0.206, 1
4, PMM, 1, 23, -1.853, 0.012, 0.016, 0
4, PMM, 3, 23, -0.731, 0.185, 0.186, 1
4, PMM, 4, 23, -1.777, 0.017, 0.016, 1
4, PMM, 2, 23, -2.142, 0.009, 0.005, 0
4, PMM, 3, 24, -0.765, 0.172, 0.172, 1
4, PMM, 4, 24, -1.837, 0.015, 0.014, 1
4, PMM, 2, 24, -2.288, 0.005, 0.005, 0
4, PMM, 1, 24, -1.828, 0.014, 0.016, 1
4, PMM, 3, 25, -0.784, 0.165, 0.164, 0
4, PMM, 2, 25, -2.048, 0.012, 0.005, 1
4, PMM, 1, 25, -1.911, 0.012, 0.012, 1
4, PMM, 4, 25, -1.860, 0.014, 0.014, 1
4, PMM, 3, 26, -0.734, 0.183, 0.186, 1
4, PMM, 1, 26, -1.883, 0.013, 0.014, 0
4, PMM, 2, 26, -2.091, 0.011, 0.006, 1
4, PMM, 4, 26, -1.852, 0.015, 0.014, 0
4, PMM, 1, 27, -1.824, 0.016, 0.014, 1
4, PMM, 2, 27, -2.051, 0.012, 0.005, 0
4, PMM, 3, 27, -0.762, 0.172, 0.174, 1
4, PMM, 4, 27, -1.893, 0.013, 0.013, 1
4, PMM, 3, 28, -0.781, 0.168, 0.164, 1
4, PMM, 1, 28, -1.905, 0.011, 0.014, 0
4, PMM, 2, 28, -2.140, 0.009, 0.006, 0
4, PMM, 4, 28, -1.833, 0.016, 0.014, 0
4, PMM, 4, 29, -1.829, 0.016, 0.014, 0
4, PMM, 2, 29, -2.202, 0.007, 0.005, 1
4, PMM, 3, 29, -0.805, 0.157, 0.156, 1
4, PMM, 1, 29, -1.904, 0.012, 0.013, 1
4, PMM, 4, 30, -1.811, 0.015, 0.016, 0
4, PMM, 3, 30, -0.820, 0.152, 0.150, 1
