person, group, rep, n, t, t1, t2, correct
4, P4G, 0, 1, -0.301, 0.453, 0.453, 1
4, P4G, 0, 2, -0.301, 0.454, 0.455, 1
4, P4G, 0, 3, -0.301, 0.455, 0.455, 1
4, P4G, 0, 4, -0.301, 0.451, 0.451, 1
4, P4G, 0, 5, -0.301, 0.451, 0.451, 1
4, P4G, 0, 6, -0.301, 0.451, 0.455, 1
4, P4G, 0, 7, -0.301, 0.451, 0.451, 1
4, P4G, 0, 8, -0.301, 0.451, 0.455, 1
4, P4G, 0, 9, -0.301, 0.451, 0.451, 1
4, P4G, 0, 10, -0.301, 0.451, 0.451, 1
4, P4G, 2, 1, -0.752, 0.176, 0.178, 1
4, P4G, 1, 1, -0.396, 0.401, 0.403, 1
4, P4G, 3, 1, -1.197, 0.063, 0.064, 1
4, P4G, 4, 1, -2.040, 0.007, 0.011, 0
4, P4G, 1, 2, -1.050, 0.089, 0.089, 1
4, P4G, 4, 2, -0.591, 0.256, 0.256, 1
4, P4G, 2, 2, -1.715, 0.018, 0.021, 0
4, P4G, 3, 2, -2.246, 0.006, 0.006, 0
4, P4G, 2, 3, -0.528, 0.294, 0.299, 1
4, P4G, 1, 3, -2.274, 0.005, 0.006, 0
4, P4G, 3, 3, -1.077, 0.085, 0.083, 1
4, P4G, 4, 3, -1.048, 0.090, 0.089, 1
4, P4G, 1, 4, -1.271, 0.054, 0.054, 1
4, P4G, 2, 4, -0.977, 0.105, 0.105, 1
4, P4G, 3, 4, -2.153, 0.008, 0.006, 0
4, P4G, 4, 4, -1.646, 0.021, 0.024, 1
4, P4G, 1, 5, -2.275, 0.005, 0.006, 1
4, P4G, 4, 5, -2.040, 0.013, 0.005, 0
4, P4G, 2, 5, -1.355, 0.044, 0.045, 1
4, P4G, 3, 5, -1.681, 0.021, 0.021, 0
4, P4G, 1, 6, -2.218, 0.006, 0.006, 1
4, P4G, 4, 6, -1.752, 0.019, 0.016, 0
4, P4G, 2, 6, -1.871, 0.013, 0.014, 1
4, P4G, 3, 6, -0.921, 0.118, 0.121, 1
4, P4G, 3, 7, -1.490, 0.034, 0.031, 1
4, P4G, 4, 7, -1.256, 0.055, 0.056, 0
4, P4G, 2, 7, -2.131, 0.009, 0.006, 0
4, P4G, 1, 7, -2.066, 0.011, 0.006, 1
4, P4G, 2, 8, -1.726, 0.018, 0.020, 1
4, P4G, 3, 8, -1.955, 0.011, 0.011, 0
4, P4G, 4, 8, -0.629, 0.236, 0.234, 1
4, P4G, 1, 8, -2.158, 0.008, 0.006, 0
4, P4G, 3, 9, -1.819, 0.016, 0.015, 0
4, P4G, 4, 9, -0.897, 0.128, 0.126, 1
4, P4G, 1, 9, -2.212, 0.006, 0.006, 0
4, P4G, 2, 9, -2.115, 0.010, 0.006, 0
4, P4G, 3, 10, -1.681, 0.021, 0.021, 0
4, P4G, 1, 10, -2.080, 0.011, 0.006, 1
4, P4G, 2, 10, -1.964, 0.011, 0.011, 0
4, P4G, 4, 10, -1.113, 0.077, 0.078, 0
4, P4G, 3, 11, -1.492, 0.032, 0.032, 1
4, P4G, 4, 11, -0.829, 0.148, 0.148, 1
4, P4G, 2, 11, -1.764, 0.018, 0.016, 0
4, P4G, 1, 11, -2.078, 0.011, 0.006, 1
4, P4G, 2, 12, -1.514, 0.031, 0.031, 1
4, P4G, 1, 12, -2.272, 0.005, 0.006, 1
4, P4G, 3, 12, -1.803, 0.016, 0.015, 0
4, P4G, 4, 12, -0.978, 0.103, 0.107, 1
4, P4G, 1, 13, -2.106, 0.010, 0.006, 0
4, P4G, 4, 13, -1.091, 0.079, 0.083, 1
4, P4G, 2, 13, -1.938, 0.010, 0.013, 1
4, P4G, 3, 13, -1.719, 0.019, 0.019, 0
4, P4G, 1, 14, -2.071, 0.011, 0.006, 1
4, P4G, 2, 14, -2.119, 0.008, 0.007, 1
4, P4G, 3, 14, -1.597, 0.025, 0.025, 0
4, P4G, 4, 14, -1.179, 0.067, 0.065, 1
4, P4G, 2, 15, -2.169, 0.007, 0.007, 0
4, P4G, 1, 15, -2.143, 0.009, 0.006, 0
4, P4G, 3, 15, -1.375, 0.043, 0.041, 1
4, P4G, 4, 15, -1.255, 0.056, 0.056, 1
4, P4G, 4, 16, -1.312, 0.048, 0.049, 0
4, P4G, 1, 16, -2.196, 0.007, 0.006, 0
4, P4G, 2, 16, -2.141, 0.007, 0.007, 1
4, P4G, 3, 16, -1.680, 0.019, 0.023, 1
4, P4G, 2, 17, -2.106, 0.009, 0.007, 0
4, P4G, 4, 17, -1.224, 0.061, 0.058, 0
4, P4G, 3, 17, -1.795, 0.018, 0.014, 1
4, P4G, 1, 17, -2.078, 0.011, 0.006, 1
4, P4G, 3, 18, -1.921, 0.012, 0.012, 0
4, P4G, 4, 18, -1.157, 0.069, 0.070, 0
4, P4G, 2, 18, -2.128, 0.007, 0.007, 1
4, P4G, 1, 18, -2.118, 0.009, 0.006, 0
4, P4G, 2, 19, -2.082, 0.010, 0.007, 1
4, P4G, 4, 19, -1.050, 0.089, 0.089, 0
4, P4G, 3, 19, -1.842, 0.013, 0.016, 1
4, P4G, 1, 19, -2.079, 0.011, 0.006, 0
4, P4G, 1, 20, -1.866, 0.014, 0.014, 0
4, P4G, 2, 20, -2.198, 0.006, 0.006, 0
4, P4G, 3, 20, -1.842, 0.015, 0.014, 0
4, P4G, 4, 20, -0.925, 0.118, 0.119, 1
4, P4G, 4, 21, -1.013, 0.097, 0.097, 1
4, P4G, 2, 21, -2.190, 0.006, 0.007, 1
4, P4G, 1, 21, -1.365, 0.044, 0.042, 0
4, P4G, 3, 21, -1.888, 0.013, 0.013, 1
4, P4G, 1, 22, -0.518, 0.303, 0.304, 1
4, P4G, 2, 22, -2.175, 0.007, 0.006, 1
4, P4G, 4, 22, -1.085, 0.082, 0.083, 0
4, P4G, 3, 22, -1.824, 0.016, 0.014, 0
4, P4G, 1, 23, -0.894, 0.127, 0.128, 0
4, P4G, 3, 23, -1.863, 0.014, 0.014, 0
4, P4G, 4, 23, -1.005, 0.099, 0.098, 1
4, P4G, 2, 23, -2.175, 0.008, 0.006, 1
