person, group, rep, n, t, t1, t2, correct
13, P6M, 0, 1, -0.301, 0.458, 0.458, 1
13, P6M, 0, 2, -0.301, 0.458, 0.458, 1
13, P6M, 0, 3, -0.301, 0.458, 0.458, 1
13, P6M, 0, 4, -0.301, 0.458, 0.458, 1
13, P6M, 0, 5, -0.301, 0.458, 0.458, 1
13, P6M, 0, 6, -0.301, 0.458, 0.458, 1
13, P6M, 0, 7, -0.301, 0.458, 0.458, 1
13, P6M, 0, 8, -0.301, 0.458, 0.458, 1
13, P6M, 0, 9, -0.301, 0.458, 0.458, 1
13, P6M, 0, 10, -0.301, 0.458, 0.458, 1
13, P6M, 2, 1, -0.737, 0.183, 0.183, 1
13, P6M, 1, 1, -0.389, 0.408, 0.408, 1
13, P6M, 4, 1, -2.083, 0.008, 0.008, 1
13, P6M, 3, 1, -1.176, 0.067, 0.067, 1
13, P6M, 1, 2, -1.038, 0.092, 0.092, 1
13, P6M, 2, 2, -1.603, 0.025, 0.025, 0
13, P6M, 4, 2, -2.082, 0.008, 0.008, 0
13, P6M, 3, 2, -2.083, 0.008, 0.008, 0
13, P6M, 4, 3, -0.737, 0.183, 0.183, 1
13, P6M, 3, 3, -0.903, 0.125, 0.125, 1
13, P6M, 1, 3, -2.080, 0.008, 0.008, 1
13, P6M, 2, 3, -0.446, 0.358, 0.358, 1
13, P6M, 4, 4, -1.301, 0.050, 0.050, 1
13, P6M, 2, 4, -0.875, 0.133, 0.133, 1
13, P6M, 3, 4, -1.602, 0.025, 0.025, 0
13, P6M, 1, 4, -2.085, 0.008, 0.008, 1
13, P6M, 1, 5, -2.081, 0.008, 0.008, 1
13, P6M, 3, 5, -0.875, 0.133, 0.133, 1
13, P6M, 4, 5, -2.082, 0.008, 0.008, 0
13, P6M, 2, 5, -1.176, 0.067, 0.067, 1
13, P6M, 1, 6, -2.081, 0.008, 0.008, 1
13, P6M, 4, 6, -1.603, 0.025, 0.025, 1
13, P6M, 3, 6, -1.301, 0.050, 0.050, 1
13, P6M, 2, 6, -1.477, 0.033, 0.033, 1
13, P6M, 4, 7, -2.082, 0.008, 0.008, 0
13, P6M, 3, 7, -1.779, 0.017, 0.017, 0
13, P6M, 1, 7, -2.083, 0.008, 0.008, 1
13, P6M, 2, 7, -2.081, 0.008, 0.008, 0
13, P6M, 2, 8, -1.603, 0.025, 0.025, 1
13, P6M, 3, 8, -1.602, 0.025, 0.025, 0
13, P6M, 4, 8, -2.080, 0.008, 0.008, 0
13, P6M, 1, 8, -2.085, 0.008, 0.008, 0
13, P6M, 2, 9, -2.080, 0.008, 0.008, 0
13, P6M, 4, 9, -1.906, 0.008, 0.017, 1
13, P6M, 1, 9, -2.081, 0.008, 0.008, 0
13, P6M, 3, 9, -1.380, 0.042, 0.042, 1
13, P6M, 1, 10, -1.603, 0.025, 0.025, 0
13, P6M, 4, 10, -2.081, 0.008, 0.008, 0
13, P6M, 2, 10, -1.780, 0.017, 0.017, 1
13, P6M, 3, 10, -1.603, 0.025, 0.025, 1
13, P6M, 2, 11, -2.078, 0.008, 0.008, 1
13, P6M, 4, 11, -2.082, 0.008, 0.008, 0
13, P6M, 3, 11, -1.779, 0.017, 0.017, 0
13, P6M, 1, 11, -0.648, 0.225, 0.225, 1
13, P6M, 3, 12, -1.780, 0.017, 0.017, 1
13, P6M, 1, 12, -1.079, 0.083, 0.083, 1
13, P6M, 2, 12, -2.081, 0.008, 0.008, 1
13, P6M, 4, 12, -2.082, 0.008, 0.008, 0
13, P6M, 2, 13, -2.082, 0.008, 0.008, 0
13, P6M, 4, 13, -1.780, 0.017, 0.017, 0
13, P6M, 3, 13, -1.781, 0.017, 0.017, 1
13, P6M, 1, 13, -1.476, 0.033, 0.033, 1
13, P6M, 1, 14, -1.778, 0.017, 0.017, 1
13, P6M, 2, 14, -2.081, 0.008, 0.008, 1
13, P6M, 3, 14, -1.781, 0.017, 0.017, 0
13, P6M, 4, 14, -1.301, 0.050, 0.050, 1
13, P6M, 2, 15, -2.079, 0.008, 0.008, 0
13, P6M, 3, 15, -1.781, 0.017, 0.017, 1
13, P6M, 1, 15, -2.082, 0.008, 0.008, 1
13, P6M, 4, 15, -2.083, 0.008, 0.008, 0
13, P6M, 3, 16, -1.779, 0.017, 0.017, 0
13, P6M, 2, 16, -2.082, 0.008, 0.008, 0
13, P6M, 1, 16, -2.084, 0.008, 0.008, 1
13, P6M, 4, 16, -2.080, 0.008, 0.008, 0
13, P6M, 2, 17, -2.083, 0.008, 0.008, 1
13, P6M, 4, 17, -2.080, 0.008, 0.008, 0
13, P6M, 3, 17, -1.778, 0.017, 0.017, 1
13, P6M, 1, 17, -2.080, 0.008, 0.008, 0
13, P6M, 2, 18, -2.080, 0.008, 0.008, 1
13, P6M, 3, 18, -1.779, 0.017, 0.017, 1
13, P6M, 4, 18, -2.080, 0.008, 0.008, 0
13, P6M, 1, 18, -2.078, 0.008, 0.008, 1
13, P6M, 3, 19, -1.779, 0.017, 0.017, 0
13, P6M, 2, 19, -2.081, 0.008, 0.008, 1
13, P6M, 1, 19, -2.083, 0.008, 0.008, 1
13, P6M, 4, 19, -2.079, 0.008, 0.008, 1
13, P6M, 2, 20, -2.082, 0.008, 0.008, 1
13, P6M, 1, 20, -2.080, 0.008, 0.008, 1
13, P6M, 4, 20, -2.084, 0.008, 0.008, 1
13, P6M, 3, 20, -1.780, 0.017, 0.017, 1
13, P6M, 2, 21, -2.082, 0.008, 0.008, 1
13, P6M, 4, 21, -2.081, 0.008, 0.008, 1
13, P6M, 3, 21, -1.779, 0.017, 0.017, 1
13, P6M, 1, 21, -2.080, 0.008, 0.008, 0
13, P6M, 1, 22, -2.083, 0.008, 0.008, 1
13, P6M, 2, 22, -2.082, 0.008, 0.008, 0
13, P6M, 4, 22, -2.083, 0.008, 0.008, 1
13, P6M, 3, 22, -2.081, 0.008, 0.008, 1
13, P6M, 3, 23, -2.083, 0.008, 0.008, 0
13, P6M, 1, 23, -2.086, 0.008, 0.008, 1
13, P6M, 4, 23, -2.081, 0.008, 0.008, 1
13, P6M, 2, 23, -2.078, 0.008, 0.008, 1
13, P6M, 2, 24, -2.084, 0.008, 0.008, 1
13, P6M, 1, 24, -2.081, 0.008, 0.008, 0
13, P6M, 3, 24, -2.077, 0.008, 0.008, 0
13, P6M, 4, 24, -2.081, 0.008, 0.008, 1
13, P6M, 4, 25, -2.084, 0.008, 0.008, 1
13, P6M, 1, 25, -2.085, 0.008, 0.008, 0
13, P6M, 3, 25, -2.081, 0.008, 0.008, 1
13, P6M, 2, 25, -2.083, 0.008, 0.008, 1
13, P6M, 3, 26, -2.081, 0.008, 0.008, 0
13, P6M, 1, 26, -2.081, 0.008, 0.008, 0
13, P6M, 2, 26, -2.078, 0.008, 0.008, 0
13, P6M, 4, 26, -2.082, 0.008, 0.008, 1
13, P6M, 4, 27, -2.084, 0.008, 0.008, 0
13, P6M, 1, 27, -1.778, 0.017, 0.017, 0
13, P6M, 3, 27, -2.082, 0.008, 0.008, 0
13, P6M, 2, 27, -2.083, 0.008, 0.008, 1
13, P6M, 4, 28, -2.081, 0.008, 0.008, 0
13, P6M, 1, 28, -1.603, 0.025, 0.025, 1
13, P6M, 2, 28, -2.082, 0.008, 0.008, 0
13, P6M, 3, 28, -2.087, 0.008, 0.008, 0
13, P6M, 1, 29, -1.779, 0.017, 0.017, 0
13, P6M, 4, 29, -2.084, 0.008, 0.008, 1
13, P6M, 3, 29, -1.906, 0.017, 0.008, 0
13, P6M, 2, 29, -2.081, 0.008, 0.008, 0
13, P6M, 2, 30, -2.079, 0.008, 0.008, 1
13, P6M, 3, 30, -1.779, 0.017, 0.017, 1
13, P6M, 1, 30, -1.603, 0.025, 0.025, 1
13, P6M, 4, 30, -2.080, 0.008, 0.008, 0
13, P6M, 2, 31, -2.081, 0.008, 0.008, 0
13, P6M, 3, 31, -2.083, 0.008, 0.008, 1
13, P6M, 1, 31, -1.779, 0.017, 0.017, 1
13, P6M, 4, 31, -2.082, 0.008, 0.008, 1
13, P6M, 1, 32, -2.083, 0.008, 0.008, 1
13, P6M, 4, 32, -2.083, 0.008, 0.008, 0
13, P6M, 2, 32, -2.081, 0.008, 0.008, 0
13, P6M, 3, 32, -2.081, 0.008, 0.008, 0
13, P6M, 2, 33, -2.087, 0.008, 0.008, 1
13, P6M, 1, 33, -2.083, 0.008, 0.008, 0
13, P6M, 3, 33, -2.078, 0.008, 0.008, 0
13, P6M, 4, 33, -2.078, 0.008, 0.008, 0
13, P6M, 2, 34, -2.081, 0.008, 0.008, 1
13, P6M, 3, 34, -2.079, 0.008, 0.008, 0
13, P6M, 4, 34, -2.079, 0.008, 0.008, 1
13, P6M, 1, 34, -2.080, 0.008, 0.008, 0
13, P6M, 2, 35, -2.082, 0.008, 0.008, 0
13, P6M, 3, 35, -2.080, 0.008, 0.008, 0
13, P6M, 1, 35, -2.084, 0.008, 0.008, 0
13, P6M, 4, 35, -2.082, 0.008, 0.008, 1
13, P6M, 3, 36, -2.085, 0.008, 0.008, 1
13, P6M, 1, 36, -2.081, 0.008, 0.008, 1
13, P6M, 2, 36, -2.080, 0.008, 0.008, 1
13, P6M, 4, 36, -2.079, 0.008, 0.008, 1
13, P6M, 3, 37, -2.080, 0.008, 0.008, 0
13, P6M, 4, 37, -2.081, 0.008, 0.008, 1
13, P6M, 1, 37, -2.082, 0.008, 0.008, 1
13, P6M, 2, 37, -2.082, 0.008, 0.008, 0
13, P6M, 3, 38, -2.083, 0.008, 0.008, 0
13, P6M, 4, 38, -2.081, 0.008, 0.008, 1
13, P6M, 1, 38, -2.084, 0.008, 0.008, 1
13, P6M, 2, 38, -2.082, 0.008, 0.008, 1
13, P6M, 3, 39, -2.080, 0.008, 0.008, 0
13, P6M, 2, 39, -2.080, 0.008, 0.008, 0
13, P6M, 4, 39, -2.079, 0.008, 0.008, 0
13, P6M, 1, 39, -2.083, 0.008, 0.008, 0
13, P6M, 1, 40, -2.079, 0.008, 0.008, 1
13, P6M, 3, 40, -2.083, 0.008, 0.008, 1
13, P6M, 4, 40, -2.081, 0.008, 0.008, 1
13, P6M, 2, 40, -2.083, 0.008, 0.008, 0
