person, group, rep, n, t, t1, t2, correct
14, P3M1, 0, 1, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 2, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 3, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 4, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 5, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 6, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 7, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 8, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 9, -0.301, 0.458, 0.458, 1
14, P3M1, 0, 10, -0.301, 0.458, 0.458, 1
14, P3M1, 3, 1, -1.176, 0.067, 0.067, 1
14, P3M1, 1, 1, -0.389, 0.408, 0.408, 1
14, P3M1, 2, 1, -0.737, 0.183, 0.183, 1
14, P3M1, 4, 1, -2.079, 0.008, 0.008, 1
14, P3M1, 1, 2, -1.038, 0.092, 0.092, 1
14, P3M1, 2, 2, -1.603, 0.025, 0.025, 1
14, P3M1, 4, 2, -2.080, 0.008, 0.008, 0
14, P3M1, 3, 2, -2.081, 0.008, 0.008, 1
14, P3M1, 3, 3, -2.081, 0.008, 0.008, 1
14, P3M1, 2, 3, -2.080, 0.008, 0.008, 0
14, P3M1, 4, 3, -0.737, 0.183, 0.183, 1
14, P3M1, 1, 3, -2.082, 0.008, 0.008, 1
14, P3M1, 3, 4, -2.081, 0.008, 0.008, 0
14, P3M1, 2, 4, -1.125, 0.075, 0.075, 1
14, P3M1, 1, 4, -2.082, 0.008, 0.008, 0
14, P3M1, 4, 4, -1.301, 0.050, 0.050, 0
14, P3M1, 1, 5, -1.235, 0.058, 0.058, 1
14, P3M1, 3, 5, -1.603, 0.025, 0.025, 1
14, P3M1, 4, 5, -0.466, 0.342, 0.342, 1
14, P3M1, 2, 5, -2.084, 0.008, 0.008, 0
14, P3M1, 4, 6, -0.778, 0.167, 0.167, 1
14, P3M1, 3, 6, -2.081, 0.008, 0.008, 1
14, P3M1, 2, 6, -1.603, 0.025, 0.025, 1
14, P3M1, 1, 6, -2.079, 0.008, 0.008, 0
14, P3M1, 1, 7, -1.603, 0.025, 0.025, 1
14, P3M1, 2, 7, -2.078, 0.008, 0.008, 1
14, P3M1, 3, 7, -2.082, 0.008, 0.008, 1
14, P3M1, 4, 7, -1.000, 0.100, 0.100, 1
14, P3M1, 3, 8, -2.083, 0.008, 0.008, 0
14, P3M1, 2, 8, -2.077, 0.008, 0.008, 0
14, P3M1, 1, 8, -2.082, 0.008, 0.008, 0
14, P3M1, 4, 8, -1.176, 0.067, 0.067, 1
14, P3M1, 2, 9, -2.083, 0.008, 0.008, 0
14, P3M1, 4, 9, -1.381, 0.042, 0.042, 1
14, P3M1, 1, 9, -2.082, 0.008, 0.008, 1
