person, group, rep, n, t, t1, t2, correct
2, P4G, 0, 1, -0.301, 0.455, 0.455, 0
2, P4G, 0, 2, -0.301, 0.453, 0.451, 1
2, P4G, 0, 3, -0.301, 0.453, 0.455, 1
2, P4G, 0, 4, -0.301, 0.451, 0.453, 1
2, P4G, 0, 5, -0.301, 0.455, 0.455, 1
2, P4G, 0, 6, -0.301, 0.453, 0.455, 1
2, P4G, 0, 7, -0.301, 0.452, 0.455, 1
2, P4G, 0, 8, -0.301, 0.452, 0.455, 1
2, P4G, 0, 9, -0.301, 0.451, 0.455, 1
2, P4G, 0, 10, -0.301, 0.451, 0.453, 1
2, P4G, 2, 1, -0.754, 0.176, 0.176, 1
2, P4G, 3, 1, -1.198, 0.063, 0.063, 1
2, P4G, 1, 1, -0.394, 0.403, 0.405, 1
2, P4G, 4, 1, -2.031, 0.007, 0.011, 1
2, P4G, 2, 2, -1.683, 0.019, 0.022, 0
2, P4G, 1, 2, -1.044, 0.091, 0.089, 1
2, P4G, 4, 2, -2.241, 0.005, 0.006, 1
2, P4G, 3, 2, -2.113, 0.010, 0.006, 0
2, P4G, 2, 3, -0.504, 0.311, 0.316, 1
2, P4G, 1, 3, -2.036, 0.013, 0.005, 0
2, P4G, 4, 3, -2.127, 0.010, 0.005, 1
2, P4G, 3, 3, -0.942, 0.113, 0.116, 1
2, P4G, 1, 4, -1.062, 0.087, 0.087, 1
2, P4G, 3, 4, -1.825, 0.014, 0.015, 1
2, P4G, 2, 4, -0.946, 0.113, 0.114, 1
2, P4G, 4, 4, -2.079, 0.011, 0.005, 1
2, P4G, 4, 5, -2.119, 0.010, 0.006, 1
2, P4G, 2, 5, -1.294, 0.053, 0.049, 1
2, P4G, 3, 5, -2.145, 0.009, 0.005, 0
2, P4G, 1, 5, -1.732, 0.019, 0.019, 0
2, P4G, 3, 6, -1.882, 0.011, 0.015, 1
2, P4G, 1, 6, -1.234, 0.058, 0.058, 1
2, P4G, 2, 6, -1.794, 0.016, 0.016, 1
2, P4G, 4, 6, -2.254, 0.005, 0.006, 1
2, P4G, 3, 7, -2.159, 0.008, 0.005, 0
2, P4G, 4, 7, -2.123, 0.010, 0.005, 0
2, P4G, 1, 7, -1.646, 0.023, 0.022, 0
2, P4G, 2, 7, -2.119, 0.010, 0.005, 0
2, P4G, 4, 8, -2.182, 0.007, 0.006, 0
2, P4G, 2, 8, -1.662, 0.020, 0.024, 0
2, P4G, 1, 8, -1.397, 0.041, 0.039, 0
2, P4G, 3, 8, -2.219, 0.007, 0.005, 0
2, P4G, 4, 9, -1.719, 0.019, 0.019, 0
2, P4G, 2, 9, -1.367, 0.041, 0.045, 0
2, P4G, 1, 9, -0.918, 0.120, 0.122, 1
2, P4G, 3, 9, -2.201, 0.005, 0.007, 1
2, P4G, 4, 10, -0.427, 0.377, 0.372, 1
2, P4G, 1, 10, -1.313, 0.050, 0.047, 1
2, P4G, 3, 10, -2.231, 0.006, 0.005, 1
2, P4G, 2, 10, -0.997, 0.102, 0.100, 1
2, P4G, 4, 11, -0.793, 0.163, 0.159, 1
2, P4G, 1, 11, -1.509, 0.029, 0.032, 1
2, P4G, 3, 11, -2.134, 0.009, 0.005, 0
2, P4G, 2, 11, -1.247, 0.056, 0.057, 0
2, P4G, 3, 12, -2.209, 0.006, 0.006, 1
2, P4G, 1, 12, -1.625, 0.023, 0.024, 1
2, P4G, 4, 12, -1.165, 0.070, 0.067, 1
2, P4G, 2, 12, -0.982, 0.104, 0.104, 1
2, P4G, 3, 13, -2.146, 0.009, 0.005, 1
2, P4G, 2, 13, -1.176, 0.067, 0.066, 1
2, P4G, 4, 13, -1.661, 0.022, 0.022, 0
2, P4G, 1, 13, -1.662, 0.019, 0.024, 1
2, P4G, 4, 14, -1.240, 0.059, 0.056, 1
2, P4G, 2, 14, -1.296, 0.051, 0.050, 0
2, P4G, 1, 14, -1.747, 0.016, 0.020, 0
2, P4G, 3, 14, -2.241, 0.006, 0.005, 1
2, P4G, 3, 15, -2.149, 0.009, 0.005, 0
2, P4G, 4, 15, -1.652, 0.022, 0.022, 1
2, P4G, 1, 15, -1.719, 0.019, 0.020, 0
2, P4G, 2, 15, -1.183, 0.066, 0.066, 1
2, P4G, 3, 16, -2.134, 0.009, 0.006, 1
2, P4G, 4, 16, -1.838, 0.015, 0.014, 0
2, P4G, 1, 16, -1.646, 0.023, 0.022, 1
2, P4G, 2, 16, -1.259, 0.055, 0.055, 1
2, P4G, 1, 17, -1.657, 0.022, 0.022, 0
2, P4G, 2, 17, -1.355, 0.044, 0.045, 1
2, P4G, 4, 17, -1.639, 0.024, 0.022, 0
2, P4G, 3, 17, -2.254, 0.006, 0.006, 1
2, P4G, 3, 18, -2.163, 0.008, 0.005, 1
2, P4G, 1, 18, -1.670, 0.021, 0.021, 0
2, P4G, 2, 18, -1.412, 0.039, 0.039, 1
2, P4G, 4, 18, -1.471, 0.031, 0.036, 0
2, P4G, 1, 19, -1.599, 0.026, 0.024, 1
2, P4G, 2, 19, -1.410, 0.039, 0.039, 1
2, P4G, 3, 19, -2.034, 0.013, 0.006, 1
2, P4G, 4, 19, -1.211, 0.060, 0.063, 1
2, P4G, 3, 20, -2.289, 0.005, 0.005, 0
2, P4G, 4, 20, -1.529, 0.029, 0.030, 1
2, P4G, 2, 20, -1.469, 0.032, 0.036, 0
2, P4G, 1, 20, -1.686, 0.021, 0.021, 0
2, P4G, 1, 21, -1.607, 0.026, 0.023, 0
2, P4G, 3, 21, -2.226, 0.006, 0.006, 0
2, P4G, 4, 21, -1.650, 0.023, 0.022, 1
2, P4G, 2, 21, -1.449, 0.035, 0.036, 1
2, P4G, 1, 22, -1.559, 0.027, 0.028, 1
2, P4G, 3, 22, -2.255, 0.005, 0.006, 0
2, P4G, 4, 22, -1.728, 0.019, 0.019, 0
2, P4G, 2, 22, -1.476, 0.035, 0.032, 1
2, P4G, 2, 23, -1.506, 0.030, 0.032, 1
2, P4G, 1, 23, -1.604, 0.027, 0.023, 1
2, P4G, 4, 23, -1.629, 0.025, 0.022, 1
2, P4G, 3, 23, -2.089, 0.011, 0.005, 0
2, P4G, 2, 24, -1.556, 0.028, 0.028, 0
2, P4G, 1, 24, -1.639, 0.024, 0.022, 0
2, P4G, 4, 24, -1.664, 0.021, 0.022, 1
2, P4G, 3, 24, -2.203, 0.007, 0.005, 0
2, P4G, 4, 25, -1.829, 0.014, 0.016, 0
2, P4G, 2, 25, -1.515, 0.030, 0.031, 1
2, P4G, 1, 25, -1.632, 0.023, 0.024, 0
2, P4G, 3, 25, -2.228, 0.006, 0.005, 1
2, P4G, 1, 26, -1.536, 0.028, 0.030, 1
2, P4G, 2, 26, -1.507, 0.032, 0.031, 1
2, P4G, 4, 26, -1.820, 0.015, 0.015, 1
