person, group, rep, n, t, t1, t2, correct
3, PMM, 0, 1, -0.602, 0.217, 0.217, 0
3, PMM, 0, 2, -0.602, 0.217, 0.217, 1
3, PMM, 0, 3, -0.602, 0.217, 0.217, 1
3, PMM, 0, 4, -0.602, 0.217, 0.217, 1
3, PMM, 0, 5, -0.602, 0.217, 0.217, 1
3, PMM, 0, 6, -0.602, 0.217, 0.217, 1
3, PMM, 0, 7, -0.602, 0.217, 0.217, 1
3, PMM, 0, 8, -0.602, 0.217, 0.217, 1
3, PMM, 0, 9, -0.602, 0.217, 0.217, 1
3, PMM, 0, 10, -0.602, 0.217, 0.217, 1
3, PMM, 0, 11, -0.602, 0.217, 0.217, 1
3, PMM, 0, 12, -0.602, 0.217, 0.217, 1
3, PMM, 0, 13, -0.602, 0.217, 0.217, 1
3, PMM, 0, 14, -0.602, 0.217, 0.217, 1
3, PMM, 0, 15, -0.602, 0.217, 0.217, 0
3, PMM, 2, 1, -0.664, 0.217, 0.217, 1
3, PMM, 1, 1, -0.315, 0.484, 0.484, 1
3, PMM, 3, 1, -1.078, 0.083, 0.084, 1
3, PMM, 4, 1, -1.603, 0.033, 0.016, 0
3, PMM, 4, 2, -0.273, 0.534, 0.534, 1
3, PMM, 3, 2, -1.777, 0.017, 0.017, 0
3, PMM, 1, 2, -0.933, 0.117, 0.117, 1
3, PMM, 2, 2, -1.476, 0.033, 0.033, 0
3, PMM, 2, 3, -0.259, 0.551, 0.551, 1
3, PMM, 4, 3, -0.601, 0.250, 0.250, 1
3, PMM, 1, 3, -1.777, 0.017, 0.017, 1
3, PMM, 3, 3, -0.547, 0.284, 0.284, 1
3, PMM, 1, 4, -1.776, 0.017, 0.017, 1
3, PMM, 2, 4, -0.664, 0.217, 0.217, 0
3, PMM, 4, 4, -0.874, 0.133, 0.134, 1
3, PMM, 3, 4, -1.079, 0.083, 0.083, 0
3, PMM, 1, 5, -1.779, 0.017, 0.017, 0
3, PMM, 2, 5, 0.167, 1.468, 1.468, 1
3, PMM, 4, 5, -1.176, 0.067, 0.067, 1
3, PMM, 3, 5, -0.176, 0.667, 0.667, 1
3, PMM, 4, 6, -1.477, 0.033, 0.033, 0
3, PMM, 3, 6, -0.499, 0.317, 0.317, 1
3, PMM, 2, 6, -0.079, 0.834, 0.834, 1
3, PMM, 1, 6, -1.078, 0.083, 0.084, 1
3, PMM, 3, 7, -0.699, 0.200, 0.200, 0
3, PMM, 2, 7, -0.273, 0.534, 0.534, 1
3, PMM, 1, 7, -1.477, 0.033, 0.033, 1
3, PMM, 4, 7, -1.175, 0.067, 0.067, 1
3, PMM, 2, 8, -0.397, 0.400, 0.400, 1
3, PMM, 4, 8, -1.300, 0.050, 0.050, 1
3, PMM, 1, 8, -1.775, 0.017, 0.017, 0
3, PMM, 3, 8, -0.234, 0.584, 0.584, 1
3, PMM, 1, 9, -1.477, 0.033, 0.033, 1
3, PMM, 4, 9, -1.477, 0.033, 0.033, 1
3, PMM, 2, 9, -0.477, 0.334, 0.334, 1
3, PMM, 3, 9, -0.416, 0.384, 0.384, 1
3, PMM, 2, 10, -0.547, 0.284, 0.284, 1
3, PMM, 3, 10, -0.522, 0.300, 0.300, 1
3, PMM, 4, 10, -1.776, 0.017, 0.017, 0
3, PMM, 1, 10, -1.777, 0.017, 0.017, 0
3, PMM, 2, 11, -0.602, 0.250, 0.250, 1
3, PMM, 4, 11, -1.777, 0.017, 0.017, 0
3, PMM, 3, 11, -0.574, 0.267, 0.267, 1
3, PMM, 1, 11, -1.780, 0.017, 0.017, 0
3, PMM, 1, 12, -1.477, 0.033, 0.033, 0
3, PMM, 3, 12, -0.632, 0.234, 0.234, 1
3, PMM, 4, 12, -1.781, 0.017, 0.016, 0
3, PMM, 2, 12, -0.664, 0.217, 0.217, 1
3, PMM, 4, 13, -1.477, 0.033, 0.033, 1
3, PMM, 3, 13, -0.664, 0.217, 0.217, 1
3, PMM, 2, 13, -0.736, 0.184, 0.184, 0
3, PMM, 1, 13, -1.079, 0.083, 0.083, 1
3, PMM, 1, 14, -1.475, 0.034, 0.033, 1
3, PMM, 2, 14, -0.602, 0.250, 0.250, 1
3, PMM, 4, 14, -1.778, 0.017, 0.017, 1
3, PMM, 3, 14, -0.736, 0.183, 0.183, 1
3, PMM, 1, 15, -1.476, 0.033, 0.033, 0
3, PMM, 3, 15, -0.757, 0.184, 0.166, 1
3, PMM, 4, 15, -1.778, 0.017, 0.017, 0
3, PMM, 2, 15, -0.632, 0.234, 0.234, 1
3, PMM, 4, 16, -1.779, 0.017, 0.017, 1
3, PMM, 3, 16, -0.778, 0.167, 0.167, 1
3, PMM, 2, 16, -0.664, 0.217, 0.217, 1
3, PMM, 1, 16, -1.300, 0.050, 0.050, 0
3, PMM, 1, 17, -0.874, 0.133, 0.134, 1
3, PMM, 4, 17, -1.778, 0.017, 0.017, 1
3, PMM, 3, 17, -0.823, 0.150, 0.150, 1
3, PMM, 2, 17, -0.698, 0.200, 0.200, 1
3, PMM, 1, 18, -1.176, 0.067, 0.067, 1
3, PMM, 2, 18, -0.698, 0.200, 0.200, 1
3, PMM, 3, 18, -0.875, 0.133, 0.133, 1
3, PMM, 4, 18, -1.778, 0.017, 0.017, 1
3, PMM, 3, 19, -0.933, 0.117, 0.117, 1
3, PMM, 1, 19, -1.300, 0.050, 0.050, 1
3, PMM, 2, 19, -0.736, 0.183, 0.184, 1
3, PMM, 4, 19, -1.777, 0.017, 0.017, 1
3, PMM, 2, 20, -0.778, 0.167, 0.167, 1
3, PMM, 4, 20, -1.778, 0.017, 0.017, 0
3, PMM, 3, 20, -1.037, 0.083, 0.100, 1
3, PMM, 1, 20, -1.476, 0.033, 0.033, 0
3, PMM, 2, 21, -0.778, 0.167, 0.167, 1
3, PMM, 1, 21, -1.300, 0.050, 0.050, 1
3, PMM, 4, 21, -1.778, 0.017, 0.017, 1
3, PMM, 3, 21, -1.176, 0.067, 0.067, 1
3, PMM, 2, 22, -0.823, 0.150, 0.150, 1
3, PMM, 1, 22, -1.477, 0.033, 0.033, 1
3, PMM, 3, 22, -1.175, 0.067, 0.067, 1
3, PMM, 4, 22, -1.781, 0.016, 0.017, 0
3, PMM, 2, 23, -0.824, 0.150, 0.150, 1
3, PMM, 4, 23, -1.778, 0.017, 0.017, 1
3, PMM, 1, 23, -1.477, 0.033, 0.033, 0
3, PMM, 3, 23, -1.300, 0.050, 0.050, 1
3, PMM, 4, 24, -1.777, 0.017, 0.017, 1
3, PMM, 2, 24, -0.875, 0.133, 0.133, 1
3, PMM, 1, 24, -1.477, 0.033, 0.033, 0
3, PMM, 3, 24, -1.476, 0.033, 0.033, 1
3, PMM, 1, 25, -1.476, 0.033, 0.033, 1
3, PMM, 3, 25, -1.777, 0.017, 0.017, 0
3, PMM, 2, 25, -0.933, 0.117, 0.117, 1
3, PMM, 4, 25, -1.776, 0.017, 0.017, 1
3, PMM, 1, 26, -1.475, 0.033, 0.034, 1
3, PMM, 2, 26, -1.176, 0.067, 0.067, 1
3, PMM, 3, 26, -1.478, 0.033, 0.033, 1
3, PMM, 4, 26, -1.777, 0.017, 0.017, 1
3, PMM, 4, 27, -1.777, 0.017, 0.017, 0
