person, group, rep, n, t, t1, t2, correct
3, PGG, 0, 1, -0.602, 0.217, 0.217, 1
3, PGG, 0, 2, -0.602, 0.217, 0.217, 1
3, PGG, 0, 3, -0.602, 0.217, 0.217, 1
3, PGG, 0, 4, -0.602, 0.217, 0.217, 1
3, PGG, 0, 5, -0.602, 0.217, 0.217, 1
3, PGG, 0, 6, -0.602, 0.217, 0.217, 1
3, PGG, 0, 7, -0.602, 0.217, 0.217, 1
3, PGG, 0, 8, -0.602, 0.217, 0.217, 1
3, PGG, 0, 9, -0.602, 0.217, 0.217, 1
3, PGG, 0, 10, -0.602, 0.217, 0.217, 1
3, PGG, 0, 11, -0.602, 0.217, 0.217, 1
3, PGG, 0, 12, -0.602, 0.217, 0.217, 1
3, PGG, 0, 13, -0.602, 0.217, 0.217, 1
3, PGG, 0, 14, -0.602, 0.217, 0.217, 0
3, PGG, 0, 15, -0.602, 0.217, 0.217, 1
3, PGG, 2, 1, -0.664, 0.217, 0.217, 1
3, PGG, 1, 1, -0.315, 0.484, 0.484, 1
3, PGG, 3, 1, -1.081, 0.083, 0.083, 1
3, PGG, 4, 1, -1.477, 0.033, 0.033, 1
3, PGG, 4, 2, -1.777, 0.017, 0.017, 0
3, PGG, 3, 2, -1.778, 0.017, 0.017, 1
3, PGG, 1, 2, -0.933, 0.117, 0.117, 1
3, PGG, 2, 2, -1.477, 0.033, 0.033, 0
3, PGG, 2, 3, -0.259, 0.551, 0.551, 1
3, PGG, 4, 3, -0.547, 0.284, 0.284, 0
3, PGG, 1, 3, -1.779, 0.017, 0.017, 1
3, PGG, 3, 3, -1.779, 0.017, 0.017, 1
3, PGG, 1, 4, -1.778, 0.017, 0.017, 0
3, PGG, 2, 4, -0.664, 0.217, 0.217, 1
3, PGG, 4, 4, 0.167, 1.468, 1.468, 1
3, PGG, 3, 4, -1.778, 0.017, 0.017, 1
3, PGG, 1, 5, -0.875, 0.134, 0.133, 1
3, PGG, 2, 5, -0.933, 0.117, 0.117, 1
3, PGG, 4, 5, 0.074, 1.185, 1.185, 1
3, PGG, 3, 5, -1.776, 0.017, 0.017, 1
3, PGG, 4, 6, -0.062, 0.868, 0.868, 1
3, PGG, 3, 6, -1.776, 0.017, 0.017, 1
3, PGG, 2, 6, -1.176, 0.067, 0.067, 1
3, PGG, 1, 6, -1.301, 0.050, 0.050, 1
3, PGG, 3, 7, -1.779, 0.017, 0.017, 1
3, PGG, 2, 7, -1.301, 0.050, 0.050, 0
3, PGG, 1, 7, -1.778, 0.017, 0.017, 0
3, PGG, 4, 7, -0.170, 0.684, 0.667, 1
3, PGG, 2, 8, -1.079, 0.083, 0.083, 0
3, PGG, 4, 8, -0.259, 0.551, 0.551, 0
3, PGG, 1, 8, -1.477, 0.033, 0.033, 1
3, PGG, 3, 8, -1.778, 0.017, 0.017, 1
3, PGG, 1, 9, -1.779, 0.017, 0.017, 1
3, PGG, 4, 9, -0.022, 0.951, 0.951, 0
3, PGG, 2, 9, -0.778, 0.167, 0.167, 1
3, PGG, 3, 9, -1.777, 0.017, 0.017, 1
3, PGG, 2, 10, -0.933, 0.117, 0.117, 0
3, PGG, 3, 10, -1.780, 0.017, 0.017, 0
3, PGG, 4, 10, 0.167, 1.468, 1.468, 1
3, PGG, 1, 10, -1.777, 0.017, 0.017, 1
