person, group, rep, n, t, t1, t2, correct
3, P6M, 0, 1, -0.602, 0.217, 0.217, 0
3, P6M, 0, 2, -0.602, 0.217, 0.217, 1
3, P6M, 0, 3, -0.602, 0.217, 0.217, 1
3, P6M, 0, 4, -0.602, 0.217, 0.217, 1
3, P6M, 0, 5, -0.602, 0.217, 0.217, 1
3, P6M, 0, 6, -0.602, 0.217, 0.217, 0
3, P6M, 0, 7, -0.602, 0.217, 0.217, 1
3, P6M, 0, 8, -0.602, 0.217, 0.217, 1
3, P6M, 0, 9, -0.602, 0.217, 0.217, 1
3, P6M, 0, 10, -0.602, 0.217, 0.217, 0
3, P6M, 0, 11, -0.602, 0.217, 0.217, 1
3, P6M, 0, 12, -0.602, 0.217, 0.217, 1
3, P6M, 0, 13, -0.602, 0.217, 0.217, 1
3, P6M, 0, 14, -0.602, 0.217, 0.217, 1
3, P6M, 0, 15, -0.602, 0.217, 0.217, 0
3, P6M, 2, 1, -0.664, 0.217, 0.217, 1
3, P6M, 1, 1, -0.315, 0.484, 0.484, 1
3, P6M, 3, 1, -1.081, 0.083, 0.083, 1
3, P6M, 4, 1, -1.477, 0.033, 0.033, 1
3, P6M, 4, 2, -1.778, 0.017, 0.017, 0
3, P6M, 3, 2, -1.777, 0.017, 0.017, 0
3, P6M, 1, 2, -0.933, 0.117, 0.117, 1
3, P6M, 2, 2, -1.477, 0.033, 0.033, 0
3, P6M, 2, 3, -0.259, 0.551, 0.551, 1
3, P6M, 4, 3, -0.547, 0.284, 0.284, 1
3, P6M, 1, 3, -1.776, 0.017, 0.017, 1
3, P6M, 3, 3, -0.522, 0.300, 0.300, 1
3, P6M, 1, 4, -1.778, 0.017, 0.017, 1
3, P6M, 2, 4, -0.664, 0.217, 0.217, 0
3, P6M, 4, 4, -0.999, 0.100, 0.100, 0
3, P6M, 3, 4, -1.000, 0.100, 0.100, 1
3, P6M, 1, 5, -1.778, 0.017, 0.017, 0
3, P6M, 2, 5, 0.167, 1.468, 1.468, 1
3, P6M, 4, 5, -0.187, 0.651, 0.651, 1
3, P6M, 3, 5, -1.477, 0.033, 0.033, 0
3, P6M, 4, 6, -0.435, 0.367, 0.367, 1
3, P6M, 3, 6, -1.000, 0.100, 0.100, 1
3, P6M, 2, 6, -0.079, 0.834, 0.834, 1
3, P6M, 1, 6, -1.079, 0.083, 0.083, 1
3, P6M, 3, 7, -1.301, 0.050, 0.050, 1
3, P6M, 2, 7, -0.272, 0.534, 0.534, 1
3, P6M, 1, 7, -1.476, 0.033, 0.033, 1
3, P6M, 4, 7, -0.602, 0.250, 0.250, 1
3, P6M, 2, 8, -0.398, 0.400, 0.400, 0
3, P6M, 4, 8, -0.736, 0.184, 0.184, 1
3, P6M, 1, 8, -1.777, 0.017, 0.017, 0
3, P6M, 3, 8, -1.476, 0.033, 0.033, 1
3, P6M, 1, 9, -1.476, 0.033, 0.033, 1
3, P6M, 4, 9, -0.823, 0.150, 0.150, 1
3, P6M, 2, 9, -0.070, 0.851, 0.851, 1
