person, group, rep, n, t, t1, t2, correct
2, P4G, 0, 1, -0.602, 0.217, 0.217, 1
2, P4G, 0, 2, -0.602, 0.217, 0.217, 1
2, P4G, 0, 3, -0.602, 0.217, 0.217, 1
2, P4G, 0, 4, -0.602, 0.217, 0.217, 1
2, P4G, 0, 5, -0.602, 0.217, 0.217, 1
2, P4G, 0, 6, -0.602, 0.217, 0.217, 1
2, P4G, 0, 7, -0.602, 0.217, 0.217, 1
2, P4G, 0, 8, -0.602, 0.217, 0.217, 1
2, P4G, 0, 9, -0.602, 0.217, 0.217, 1
2, P4G, 0, 10, -0.602, 0.217, 0.217, 1
2, P4G, 0, 11, -0.602, 0.217, 0.217, 1
2, P4G, 0, 12, -0.602, 0.217, 0.217, 1
2, P4G, 0, 13, -0.602, 0.217, 0.217, 1
2, P4G, 0, 14, -0.602, 0.217, 0.217, 1
2, P4G, 0, 15, -0.602, 0.217, 0.217, 1
2, P4G, 4, 1, -1.778, 0.017, 0.017, 0
2, P4G, 1, 1, -0.380, 0.417, 0.417, 1
2, P4G, 3, 1, -1.176, 0.067, 0.067, 1
2, P4G, 2, 1, -0.736, 0.184, 0.183, 0
2, P4G, 4, 2, -0.455, 0.350, 0.350, 0
2, P4G, 1, 2, -1.000, 0.100, 0.100, 1
2, P4G, 3, 2, -1.777, 0.017, 0.017, 1
2, P4G, 2, 2, -0.014, 0.968, 0.968, 1
2, P4G, 2, 3, -0.014, 0.968, 0.968, 1
2, P4G, 1, 3, -1.779, 0.017, 0.017, 0
2, P4G, 4, 3, -0.014, 0.968, 0.968, 1
2, P4G, 3, 3, -1.779, 0.017, 0.017, 1
2, P4G, 3, 4, -1.778, 0.017, 0.017, 0
2, P4G, 4, 4, -0.014, 0.968, 0.968, 1
2, P4G, 1, 4, -0.824, 0.150, 0.150, 0
2, P4G, 2, 4, -0.198, 0.634, 0.634, 1
2, P4G, 2, 5, -0.346, 0.450, 0.451, 1
2, P4G, 4, 5, -0.106, 0.784, 0.784, 1
2, P4G, 1, 5, -0.014, 0.968, 0.968, 0
2, P4G, 3, 5, -1.300, 0.050, 0.050, 0
2, P4G, 2, 6, -0.477, 0.334, 0.334, 0
