person, group, rep, n, t, t1, t2, correct
2, PGG, 0, 1, -0.602, 0.217, 0.217, 1
2, PGG, 0, 2, -0.602, 0.217, 0.217, 0
2, PGG, 0, 3, -0.602, 0.217, 0.217, 0
2, PGG, 0, 4, -0.602, 0.217, 0.217, 1
2, PGG, 0, 5, -0.602, 0.217, 0.217, 1
2, PGG, 0, 6, -0.602, 0.217, 0.217, 1
2, PGG, 0, 7, -0.602, 0.217, 0.217, 0
2, PGG, 0, 8, -0.602, 0.217, 0.217, 1
2, PGG, 0, 9, -0.602, 0.217, 0.217, 1
2, PGG, 0, 10, -0.602, 0.217, 0.217, 0
2, PGG, 0, 11, -0.602, 0.217, 0.217, 0
2, PGG, 0, 12, -0.602, 0.217, 0.217, 1
2, PGG, 0, 13, -0.602, 0.217, 0.217, 0
2, PGG, 0, 14, -0.602, 0.217, 0.217, 1
2, PGG, 0, 15, -0.602, 0.217, 0.217, 1
2, PGG, 4, 1, -1.778, 0.017, 0.017, 1
2, PGG, 1, 1, -0.380, 0.417, 0.417, 1
2, PGG, 3, 1, -1.176, 0.067, 0.067, 1
2, PGG, 2, 1, -0.736, 0.184, 0.184, 1
2, PGG, 4, 2, -1.779, 0.017, 0.017, 0
2, PGG, 1, 2, -1.000, 0.100, 0.100, 1
2, PGG, 3, 2, -1.778, 0.017, 0.017, 0
2, PGG, 2, 2, -1.477, 0.033, 0.033, 1
2, PGG, 2, 3, -1.777, 0.017, 0.017, 1
2, PGG, 1, 3, -1.778, 0.017, 0.017, 0
2, PGG, 4, 3, -0.573, 0.267, 0.267, 0
2, PGG, 3, 3, -0.602, 0.250, 0.250, 1
2, PGG, 3, 4, -1.176, 0.067, 0.067, 1
2, PGG, 4, 4, -0.014, 0.968, 0.968, 1
2, PGG, 1, 4, -0.824, 0.150, 0.150, 1
2, PGG, 2, 4, -1.778, 0.017, 0.017, 1
2, PGG, 2, 5, -1.777, 0.017, 0.017, 1
2, PGG, 4, 5, -0.029, 0.934, 0.934, 0
2, PGG, 1, 5, -1.301, 0.050, 0.050, 0
2, PGG, 3, 5, -1.778, 0.017, 0.017, 0
2, PGG, 2, 6, -1.777, 0.017, 0.017, 0
2, PGG, 3, 6, -1.301, 0.050, 0.050, 1
2, PGG, 1, 6, -0.699, 0.200, 0.200, 0
2, PGG, 4, 6, -0.014, 0.968, 0.968, 0
2, PGG, 3, 7, -1.777, 0.017, 0.017, 1
2, PGG, 4, 7, -0.014, 0.968, 0.968, 1
2, PGG, 1, 7, -0.014, 0.968, 0.968, 1
2, PGG, 2, 7, -1.778, 0.017, 0.017, 0
2, PGG, 3, 8, -1.779, 0.017, 0.017, 1
2, PGG, 1, 8, -0.087, 0.818, 0.818, 0
2, PGG, 2, 8, -0.933, 0.117, 0.117, 1
2, PGG, 4, 8, -0.014, 0.968, 0.968, 0
2, PGG, 3, 9, -1.779, 0.017, 0.017, 0
2, PGG, 4, 9, -0.014, 0.968, 0.968, 0
2, PGG, 2, 9, -1.476, 0.033, 0.033, 0
2, PGG, 1, 9, -0.014, 0.968, 0.968, 1
2, PGG, 3, 10, -1.778, 0.017, 0.017, 0
2, PGG, 4, 10, -0.014, 0.968, 0.968, 1
2, PGG, 2, 10, -0.824, 0.150, 0.150, 1
2, PGG, 1, 10, -0.014, 0.968, 0.968, 0
2, PGG, 2, 11, -1.176, 0.067, 0.067, 0
2, PGG, 4, 11, -0.014, 0.968, 0.968, 0
2, PGG, 3, 11, -1.779, 0.017, 0.017, 1
2, PGG, 1, 11, -0.014, 0.968, 0.968, 1
2, PGG, 2, 12, -0.632, 0.234, 0.234, 1
2, PGG, 1, 12, -0.014, 0.968, 0.968, 0
2, PGG, 3, 12, -1.776, 0.017, 0.017, 0
2, PGG, 4, 12, -0.014, 0.968, 0.968, 0
2, PGG, 3, 13, -1.780, 0.017, 0.017, 0
2, PGG, 1, 13, -0.014, 0.968, 0.968, 0
2, PGG, 4, 13, -0.014, 0.968, 0.968, 1
2, PGG, 2, 13, -0.932, 0.117, 0.117, 0
2, PGG, 2, 14, -0.363, 0.434, 0.434, 1
2, PGG, 3, 14, -1.477, 0.033, 0.033, 1
2, PGG, 1, 14, -0.014, 0.968, 0.968, 1
2, PGG, 4, 14, -0.014, 0.968, 0.968, 1
2, PGG, 2, 15, -0.699, 0.200, 0.200, 0
2, PGG, 3, 15, -1.777, 0.017, 0.017, 1
2, PGG, 1, 15, -0.018, 0.951, 0.968, 1
2, PGG, 4, 15, -0.018, 0.951, 0.968, 1
2, PGG, 4, 16, -0.014, 0.968, 0.968, 0
2, PGG, 1, 16, -0.014, 0.968, 0.968, 0
2, PGG, 3, 16, -1.778, 0.017, 0.017, 0
2, PGG, 2, 16, -0.014, 0.968, 0.968, 0
2, PGG, 2, 17, -0.014, 0.968, 0.968, 1
2, PGG, 4, 17, -0.014, 0.968, 0.968, 1
