person, group, rep, n, t, t1, t2, correct
2, CM, 0, 1, -0.602, 0.217, 0.217, 0
2, CM, 0, 2, -0.602, 0.217, 0.217, 0
2, CM, 0, 3, -0.602, 0.217, 0.217, 1
2, CM, 0, 4, -0.602, 0.217, 0.217, 1
2, CM, 0, 5, -0.602, 0.217, 0.217, 1
2, CM, 0, 6, -0.602, 0.217, 0.217, 1
2, CM, 0, 7, -0.602, 0.217, 0.217, 0
2, CM, 0, 8, -0.602, 0.217, 0.217, 1
2, CM, 0, 9, -0.602, 0.217, 0.217, 0
2, CM, 0, 10, -0.602, 0.217, 0.217, 0
2, CM, 0, 11, -0.602, 0.217, 0.217, 1
2, CM, 0, 12, -0.602, 0.217, 0.217, 0
2, CM, 0, 13, -0.602, 0.217, 0.217, 1
2, CM, 0, 14, -0.602, 0.217, 0.217, 0
2, CM, 0, 15, -0.602, 0.217, 0.217, 1
2, CM, 4, 1, -1.778, 0.017, 0.017, 1
2, CM, 1, 1, -0.380, 0.417, 0.417, 1
2, CM, 3, 1, -1.176, 0.067, 0.067, 1
2, CM, 2, 1, -0.736, 0.184, 0.183, 0
2, CM, 4, 2, -1.778, 0.017, 0.017, 1
2, CM, 1, 2, -1.000, 0.100, 0.100, 0
2, CM, 3, 2, -1.779, 0.017, 0.017, 1
2, CM, 2, 2, -0.014, 0.968, 0.968, 0
2, CM, 2, 3, -0.014, 0.968, 0.968, 0
2, CM, 1, 3, -0.014, 0.968, 0.968, 1
2, CM, 4, 3, -1.778, 0.017, 0.017, 0
2, CM, 3, 3, -1.778, 0.017, 0.017, 0
2, CM, 3, 4, -0.823, 0.150, 0.150, 0
2, CM, 4, 4, -0.823, 0.150, 0.150, 1
2, CM, 1, 4, -0.301, 0.501, 0.501, 1
2, CM, 2, 4, -0.014, 0.968, 0.968, 0
2, CM, 2, 5, -0.014, 0.968, 0.968, 1
2, CM, 4, 5, -1.477, 0.033, 0.033, 1
2, CM, 1, 5, -0.522, 0.300, 0.300, 1
2, CM, 3, 5, -0.014, 0.968, 0.968, 1
2, CM, 2, 6, -0.014, 0.968, 0.968, 1
2, CM, 3, 6, -0.106, 0.784, 0.784, 0
2, CM, 1, 6, -0.664, 0.217, 0.217, 1
2, CM, 4, 6, -1.776, 0.017, 0.017, 0
2, CM, 3, 7, -0.014, 0.968, 0.968, 1
2, CM, 4, 7, -1.177, 0.067, 0.067, 0
2, CM, 1, 7, -0.823, 0.150, 0.150, 1
2, CM, 2, 7, -0.014, 0.968, 0.968, 0
2, CM, 3, 8, -0.014, 0.968, 0.968, 0
2, CM, 1, 8, -0.932, 0.117, 0.117, 0
2, CM, 2, 8, -0.014, 0.968, 0.968, 1
2, CM, 4, 8, -0.301, 0.501, 0.501, 1
2, CM, 3, 9, -0.014, 0.968, 0.968, 1
2, CM, 4, 9, -0.602, 0.250, 0.250, 0
2, CM, 2, 9, -0.014, 0.968, 0.968, 0
2, CM, 1, 9, -0.698, 0.200, 0.200, 1
2, CM, 3, 10, -0.014, 0.968, 0.968, 1
2, CM, 4, 10, -0.014, 0.968, 0.968, 1
2, CM, 2, 10, -0.014, 0.968, 0.968, 1
2, CM, 1, 10, -0.778, 0.167, 0.167, 0
2, CM, 2, 11, -0.014, 0.968, 0.968, 1
2, CM, 4, 11, -0.187, 0.651, 0.651, 1
2, CM, 3, 11, -0.018, 0.951, 0.968, 1
2, CM, 1, 11, -0.602, 0.250, 0.250, 1
2, CM, 2, 12, -0.014, 0.968, 0.968, 1
2, CM, 1, 12, -0.664, 0.217, 0.217, 1
2, CM, 3, 12, -0.014, 0.968, 0.968, 0
2, CM, 4, 12, -0.315, 0.484, 0.484, 1
2, CM, 3, 13, -0.014, 0.968, 0.968, 1
2, CM, 1, 13, -0.736, 0.184, 0.184, 0
2, CM, 4, 13, -0.416, 0.384, 0.384, 1
2, CM, 2, 13, -0.014, 0.968, 0.968, 1
2, CM, 2, 14, -0.018, 0.968, 0.951, 0
2, CM, 3, 14, -0.014, 0.968, 0.968, 1
2, CM, 1, 14, -0.602, 0.250, 0.250, 1
2, CM, 4, 14, -0.477, 0.334, 0.334, 0
2, CM, 2, 15, -0.014, 0.968, 0.968, 1
2, CM, 3, 15, -0.014, 0.968, 0.968, 0
2, CM, 1, 15, -0.664, 0.217, 0.217, 1
2, CM, 4, 15, -0.286, 0.517, 0.517, 0
2, CM, 4, 16, -0.014, 0.968, 0.968, 1
2, CM, 1, 16, -0.698, 0.200, 0.200, 1
2, CM, 3, 16, -0.018, 0.968, 0.951, 1
2, CM, 2, 16, -0.014, 0.968, 0.968, 1
2, CM, 2, 17, -0.014, 0.968, 0.968, 1
2, CM, 4, 17, -0.115, 0.768, 0.768, 1
2, CM, 1, 17, -0.736, 0.183, 0.184, 0
2, CM, 3, 17, -0.018, 0.968, 0.951, 1
2, CM, 1, 18, -0.664, 0.217, 0.217, 1
2, CM, 4, 18, -0.187, 0.651, 0.651, 1
2, CM, 2, 18, -0.014, 0.968, 0.968, 0
2, CM, 3, 18, -0.014, 0.968, 0.968, 1
2, CM, 2, 19, -0.014, 0.968, 0.968, 0
2, CM, 3, 19, -0.014, 0.968, 0.968, 0
2, CM, 1, 19, -0.699, 0.200, 0.200, 1
2, CM, 4, 19, -0.234, 0.584, 0.584, 1
2, CM, 2, 20, -0.014, 0.968, 0.968, 0
2, CM, 3, 20, -0.014, 0.968, 0.968, 1
