person, group, rep, n, t, t1, t2, correct
2, P6M, 0, 1, -0.301, 0.458, 0.458, 1
2, P6M, 0, 2, -0.301, 0.458, 0.458, 1
2, P6M, 0, 3, -0.301, 0.458, 0.458, 1
2, P6M, 0, 4, -0.301, 0.458, 0.458, 1
2, P6M, 0, 5, -0.301, 0.458, 0.458, 1
2, P6M, 0, 6, -0.301, 0.458, 0.458, 1
2, P6M, 0, 7, -0.301, 0.458, 0.458, 1
2, P6M, 0, 8, -0.301, 0.458, 0.458, 1
2, P6M, 0, 9, -0.301, 0.458, 0.458, 1
2, P6M, 0, 10, -0.301, 0.458, 0.458, 1
2, P6M, 2, 1, -0.737, 0.183, 0.183, 1
2, P6M, 3, 1, -1.177, 0.067, 0.067, 1
2, P6M, 1, 1, -0.389, 0.408, 0.408, 1
2, P6M, 4, 1, -2.082, 0.008, 0.008, 0
2, P6M, 2, 2, -1.602, 0.025, 0.025, 1
2, P6M, 1, 2, -1.038, 0.092, 0.092, 1
2, P6M, 4, 2, -0.602, 0.250, 0.250, 1
2, P6M, 3, 2, -2.082, 0.008, 0.008, 1
2, P6M, 2, 3, -2.082, 0.008, 0.008, 1
2, P6M, 1, 3, -2.082, 0.008, 0.008, 0
2, P6M, 4, 3, -1.080, 0.083, 0.083, 1
2, P6M, 3, 3, -2.082, 0.008, 0.008, 1
2, P6M, 1, 4, -1.079, 0.083, 0.083, 1
2, P6M, 3, 4, -2.080, 0.008, 0.008, 0
2, P6M, 2, 4, -2.082, 0.008, 0.008, 0
2, P6M, 4, 4, -1.681, 0.025, 0.017, 1
2, P6M, 4, 5, -2.084, 0.008, 0.008, 1
2, P6M, 2, 5, -1.381, 0.042, 0.042, 1
2, P6M, 3, 5, -1.603, 0.025, 0.025, 1
2, P6M, 1, 5, -1.780, 0.017, 0.017, 0
2, P6M, 3, 6, -2.086, 0.008, 0.008, 1
2, P6M, 1, 6, -1.301, 0.050, 0.050, 1
2, P6M, 2, 6, -2.080, 0.008, 0.008, 1
2, P6M, 4, 6, -2.077, 0.008, 0.008, 0
2, P6M, 3, 7, -2.081, 0.008, 0.008, 1
2, P6M, 4, 7, -2.079, 0.008, 0.008, 1
2, P6M, 1, 7, -1.778, 0.017, 0.017, 0
2, P6M, 2, 7, -2.079, 0.008, 0.008, 1
2, P6M, 4, 8, -2.081, 0.008, 0.008, 0
2, P6M, 2, 8, -2.084, 0.008, 0.008, 1
2, P6M, 1, 8, -1.602, 0.025, 0.025, 1
2, P6M, 3, 8, -2.083, 0.008, 0.008, 1
2, P6M, 4, 9, -1.781, 0.017, 0.017, 0
2, P6M, 2, 9, -2.080, 0.008, 0.008, 0
2, P6M, 1, 9, -1.777, 0.017, 0.017, 1
2, P6M, 3, 9, -2.079, 0.008, 0.008, 0
2, P6M, 4, 10, -1.301, 0.050, 0.050, 1
2, P6M, 1, 10, -2.082, 0.008, 0.008, 0
2, P6M, 3, 10, -2.086, 0.008, 0.008, 0
2, P6M, 2, 10, -2.082, 0.008, 0.008, 1
2, P6M, 4, 11, -1.778, 0.017, 0.017, 0
