person, group, rep, n, t, t1, t2, correct
2, PMM, 0, 1, -0.602, 0.217, 0.217, 1
2, PMM, 0, 2, -0.602, 0.217, 0.217, 1
2, PMM, 0, 3, -0.602, 0.217, 0.217, 1
2, PMM, 0, 4, -0.602, 0.217, 0.217, 1
2, PMM, 0, 5, -0.602, 0.217, 0.217, 1
2, PMM, 0, 6, -0.602, 0.217, 0.217, 1
2, PMM, 0, 7, -0.602, 0.217, 0.217, 1
2, PMM, 0, 8, -0.602, 0.217, 0.217, 1
2, PMM, 0, 9, -0.602, 0.217, 0.217, 1
2, PMM, 0, 10, -0.602, 0.217, 0.217, 1
2, PMM, 0, 11, -0.602, 0.217, 0.217, 1
2, PMM, 0, 12, -0.602, 0.217, 0.217, 1
2, PMM, 0, 13, -0.602, 0.217, 0.217, 1
2, PMM, 0, 14, -0.602, 0.217, 0.217, 1
2, PMM, 0, 15, -0.602, 0.217, 0.217, 1
2, PMM, 4, 1, -1.777, 0.017, 0.017, 1
2, PMM, 1, 1, -0.380, 0.417, 0.417, 1
2, PMM, 3, 1, -1.176, 0.067, 0.067, 1
2, PMM, 2, 1, -0.736, 0.184, 0.184, 1
2, PMM, 4, 2, -1.779, 0.017, 0.017, 1
2, PMM, 1, 2, -1.000, 0.100, 0.100, 1
2, PMM, 3, 2, -1.777, 0.017, 0.017, 0
2, PMM, 2, 2, -1.476, 0.033, 0.033, 0
2, PMM, 2, 3, -0.330, 0.467, 0.467, 0
2, PMM, 1, 3, -1.777, 0.017, 0.017, 1
2, PMM, 4, 3, -1.777, 0.017, 0.017, 0
2, PMM, 3, 3, -0.602, 0.250, 0.250, 0
2, PMM, 3, 4, -0.014, 0.968, 0.968, 1
2, PMM, 4, 4, -0.824, 0.150, 0.150, 1
2, PMM, 1, 4, -1.777, 0.017, 0.017, 0
2, PMM, 2, 4, -0.014, 0.968, 0.968, 1
2, PMM, 2, 5, -0.014, 0.968, 0.968, 1
2, PMM, 4, 5, -1.477, 0.033, 0.033, 1
2, PMM, 1, 5, -1.000, 0.100, 0.100, 0
2, PMM, 3, 5, -0.014, 0.968, 0.968, 0
2, PMM, 2, 6, -0.014, 0.968, 0.968, 1
2, PMM, 3, 6, -0.014, 0.968, 0.968, 1
2, PMM, 1, 6, -0.014, 0.968, 0.968, 0
2, PMM, 4, 6, -1.780, 0.017, 0.017, 1
2, PMM, 3, 7, -0.014, 0.968, 0.968, 0
2, PMM, 4, 7, -1.779, 0.017, 0.017, 1
2, PMM, 1, 7, -0.018, 0.951, 0.968, 1
2, PMM, 2, 7, -0.106, 0.784, 0.784, 0
2, PMM, 3, 8, -0.014, 0.968, 0.968, 0
2, PMM, 1, 8, -0.014, 0.968, 0.968, 0
2, PMM, 2, 8, -0.014, 0.968, 0.968, 1
2, PMM, 4, 8, -1.777, 0.017, 0.017, 0
2, PMM, 3, 9, -0.014, 0.968, 0.968, 0
2, PMM, 4, 9, -1.778, 0.017, 0.017, 0
2, PMM, 2, 9, -0.014, 0.968, 0.968, 1
2, PMM, 1, 9, -0.014, 0.968, 0.968, 1
2, PMM, 3, 10, -0.014, 0.968, 0.968, 1
2, PMM, 4, 10, -1.079, 0.083, 0.083, 1
2, PMM, 2, 10, -0.014, 0.968, 0.968, 1
2, PMM, 1, 10, -0.014, 0.968, 0.968, 1
2, PMM, 2, 11, -0.045, 0.901, 0.901, 1
2, PMM, 4, 11, -1.779, 0.017, 0.017, 1
2, PMM, 3, 11, -0.014, 0.968, 0.968, 0
2, PMM, 1, 11, -0.014, 0.968, 0.968, 1
2, PMM, 2, 12, -0.096, 0.801, 0.801, 0
2, PMM, 1, 12, -0.014, 0.968, 0.968, 1
2, PMM, 3, 12, -0.014, 0.968, 0.968, 0
2, PMM, 4, 12, -1.777, 0.017, 0.017, 1
2, PMM, 3, 13, -0.014, 0.968, 0.968, 1
2, PMM, 1, 13, -0.014, 0.968, 0.968, 1
2, PMM, 4, 13, -1.780, 0.017, 0.017, 0
2, PMM, 2, 13, -0.014, 0.968, 0.968, 0
2, PMM, 2, 14, -0.014, 0.968, 0.968, 1
2, PMM, 3, 14, -0.014, 0.968, 0.968, 1
2, PMM, 1, 14, -0.014, 0.968, 0.968, 0
2, PMM, 4, 14, -1.776, 0.017, 0.017, 0
2, PMM, 2, 15, -0.014, 0.968, 0.968, 1
2, PMM, 3, 15, -0.014, 0.968, 0.968, 1
2, PMM, 1, 15, -0.018, 0.951, 0.968, 0
2, PMM, 4, 15, -1.477, 0.033, 0.033, 1
2, PMM, 4, 16, -1.776, 0.017, 0.017, 1
2, PMM, 1, 16, -0.014, 0.968, 0.968, 0
2, PMM, 3, 16, -0.014, 0.968, 0.968, 1
2, PMM, 2, 16, -0.014, 0.968, 0.968, 1
2, PMM, 2, 17, -0.014, 0.968, 0.968, 1
2, PMM, 4, 17, -1.776, 0.017, 0.017, 0
2, PMM, 1, 17, -0.014, 0.968, 0.968, 0
2, PMM, 3, 17, -0.014, 0.968, 0.968, 1
2, PMM, 1, 18, -0.018, 0.951, 0.968, 1
2, PMM, 4, 18, -1.779, 0.017, 0.017, 1
2, PMM, 2, 18, -0.014, 0.968, 0.968, 1
2, PMM, 3, 18, -0.014, 0.968, 0.968, 0
2, PMM, 2, 19, -0.014, 0.968, 0.968, 1
2, PMM, 3, 19, -0.018, 0.968, 0.951, 0
2, PMM, 1, 19, -0.014, 0.968, 0.968, 1
2, PMM, 4, 19, -1.778, 0.017, 0.017, 1
2, PMM, 2, 20, -0.037, 0.918, 0.918, 1
2, PMM, 3, 20, -0.014, 0.968, 0.968, 0
2, PMM, 1, 20, -0.014, 0.968, 0.968, 1
2, PMM, 4, 20, -1.778, 0.017, 0.017, 0
2, PMM, 2, 21, -0.053, 0.884, 0.884, 1
2, PMM, 3, 21, -0.014, 0.968, 0.968, 1
2, PMM, 4, 21, -1.779, 0.017, 0.017, 0
2, PMM, 1, 21, -0.014, 0.968, 0.967, 0
2, PMM, 1, 22, -0.014, 0.968, 0.968, 1
2, PMM, 4, 22, -1.776, 0.017, 0.017, 1
2, PMM, 3, 22, -0.014, 0.968, 0.968, 1
2, PMM, 2, 22, -0.062, 0.868, 0.868, 1
2, PMM, 1, 23, -0.014, 0.968, 0.968, 1
2, PMM, 3, 23, -0.018, 0.951, 0.968, 1
2, PMM, 2, 23, -0.079, 0.834, 0.834, 0
2, PMM, 4, 23, -1.777, 0.017, 0.017, 0
2, PMM, 3, 24, -0.014, 0.968, 0.968, 0
2, PMM, 1, 24, -0.014, 0.968, 0.968, 0
2, PMM, 4, 24, -1.776, 0.017, 0.017, 1
2, PMM, 2, 24, -0.037, 0.918, 0.918, 1
2, PMM, 4, 25, -1.779, 0.017, 0.017, 0
2, PMM, 1, 25, -0.018, 0.951, 0.968, 1
2, PMM, 3, 25, -0.014, 0.968, 0.968, 1
2, PMM, 2, 25, -0.045, 0.901, 0.901, 1
2, PMM, 4, 26, -1.777, 0.017, 0.017, 0
2, PMM, 1, 26, -0.014, 0.968, 0.968, 0
2, PMM, 3, 26, -0.014, 0.968, 0.968, 1
2, PMM, 2, 26, -0.053, 0.884, 0.884, 1
2, PMM, 2, 27, -0.062, 0.868, 0.868, 1
2, PMM, 4, 27, -1.476, 0.033, 0.033, 1
2, PMM, 3, 27, -0.014, 0.968, 0.968, 1
2, PMM, 1, 27, -0.014, 0.968, 0.968, 1
2, PMM, 1, 28, -0.014, 0.968, 0.968, 1
2, PMM, 2, 28, -0.070, 0.851, 0.851, 0
2, PMM, 3, 28, -0.014, 0.968, 0.968, 0
2, PMM, 4, 28, -1.777, 0.017, 0.017, 1
2, PMM, 2, 29, -0.045, 0.901, 0.901, 1
2, PMM, 1, 29, -0.014, 0.968, 0.968, 1
2, PMM, 4, 29, -1.779, 0.017, 0.017, 0
2, PMM, 3, 29, -0.014, 0.968, 0.968, 1
2, PMM, 1, 30, -0.014, 0.968, 0.968, 1
2, PMM, 4, 30, -1.778, 0.017, 0.017, 1
2, PMM, 3, 30, -0.014, 0.968, 0.968, 0
2, PMM, 2, 30, -0.053, 0.884, 0.884, 1
