person, group, rep, n, t, t1, t2, correct
2, P4M, 0, 1, -0.602, 0.217, 0.217, 1
2, P4M, 0, 2, -0.602, 0.217, 0.217, 0
2, P4M, 0, 3, -0.602, 0.217, 0.217, 1
2, P4M, 0, 4, -0.602, 0.217, 0.217, 0
2, P4M, 0, 5, -0.602, 0.217, 0.217, 1
2, P4M, 0, 6, -0.602, 0.217, 0.217, 0
2, P4M, 0, 7, -0.602, 0.217, 0.217, 1
2, P4M, 0, 8, -0.602, 0.217, 0.217, 1
2, P4M, 0, 9, -0.602, 0.217, 0.217, 0
2, P4M, 0, 10, -0.602, 0.217, 0.217, 1
2, P4M, 0, 11, -0.602, 0.217, 0.217, 0
2, P4M, 0, 12, -0.602, 0.217, 0.217, 1
2, P4M, 0, 13, -0.602, 0.217, 0.217, 1
2, P4M, 0, 14, -0.602, 0.217, 0.217, 1
2, P4M, 0, 15, -0.602, 0.217, 0.217, 1
2, P4M, 4, 1, -1.775, 0.017, 0.017, 1
2, P4M, 1, 1, -0.380, 0.417, 0.417, 1
2, P4M, 3, 1, -1.176, 0.067, 0.067, 0
2, P4M, 2, 1, -0.736, 0.184, 0.183, 0
2, P4M, 4, 2, -1.778, 0.017, 0.017, 0
2, P4M, 1, 2, -0.999, 0.100, 0.100, 0
2, P4M, 3, 2, -0.018, 0.968, 0.951, 1
2, P4M, 2, 2, -0.014, 0.968, 0.968, 1
2, P4M, 2, 3, -0.014, 0.968, 0.968, 1
2, P4M, 1, 3, -0.014, 0.968, 0.968, 0
2, P4M, 4, 3, -0.574, 0.267, 0.267, 0
2, P4M, 3, 3, -0.286, 0.517, 0.517, 0
2, P4M, 3, 4, -0.014, 0.968, 0.968, 1
2, P4M, 4, 4, -0.014, 0.968, 0.968, 1
2, P4M, 1, 4, -0.014, 0.968, 0.968, 0
2, P4M, 2, 4, -0.198, 0.634, 0.634, 0
2, P4M, 2, 5, -0.014, 0.968, 0.968, 0
2, P4M, 4, 5, -0.029, 0.934, 0.934, 0
2, P4M, 1, 5, -0.014, 0.968, 0.968, 1
2, P4M, 3, 5, -0.014, 0.968, 0.968, 1
2, P4M, 2, 6, -0.014, 0.968, 0.968, 1
2, P4M, 3, 6, -0.037, 0.918, 0.917, 1
2, P4M, 1, 6, -0.018, 0.951, 0.968, 0
2, P4M, 4, 6, -0.014, 0.968, 0.968, 1
2, P4M, 3, 7, -0.124, 0.751, 0.751, 1
2, P4M, 4, 7, -0.014, 0.968, 0.968, 1
2, P4M, 1, 7, -0.014, 0.968, 0.968, 1
2, P4M, 2, 7, -0.014, 0.968, 0.968, 1
2, P4M, 3, 8, -0.187, 0.651, 0.651, 1
2, P4M, 1, 8, -0.014, 0.968, 0.968, 1
2, P4M, 2, 8, -0.014, 0.968, 0.968, 1
2, P4M, 4, 8, -0.014, 0.968, 0.968, 1
2, P4M, 3, 9, -0.246, 0.567, 0.567, 1
2, P4M, 4, 9, -0.014, 0.968, 0.968, 1
2, P4M, 2, 9, -0.018, 0.951, 0.968, 1
2, P4M, 1, 9, -0.014, 0.968, 0.968, 1
2, P4M, 3, 10, -0.315, 0.484, 0.484, 1
2, P4M, 4, 10, -0.037, 0.918, 0.918, 1
2, P4M, 2, 10, -0.014, 0.968, 0.968, 1
2, P4M, 1, 10, -0.014, 0.968, 0.968, 1
2, P4M, 2, 11, -0.014, 0.968, 0.968, 1
2, P4M, 4, 11, -0.115, 0.768, 0.767, 1
2, P4M, 3, 11, -0.397, 0.400, 0.400, 1
2, P4M, 1, 11, -0.014, 0.968, 0.968, 1
2, P4M, 2, 12, -0.037, 0.918, 0.918, 1
2, P4M, 1, 12, -0.018, 0.968, 0.951, 1
2, P4M, 3, 12, -0.547, 0.284, 0.284, 1
2, P4M, 4, 12, -0.204, 0.617, 0.634, 1
2, P4M, 3, 13, -0.736, 0.183, 0.184, 1
2, P4M, 1, 13, -0.014, 0.968, 0.968, 1
2, P4M, 4, 13, -0.301, 0.501, 0.501, 1
2, P4M, 2, 13, -0.079, 0.834, 0.834, 1
2, P4M, 2, 14, -0.115, 0.768, 0.768, 1
