person, group, rep, n, t, t1, t2, correct
1, P3M1, 0, 1, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 2, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 3, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 4, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 5, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 6, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 7, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 8, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 9, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 10, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 11, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 12, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 13, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 14, -0.602, 0.217, 0.217, 1
1, P3M1, 0, 15, -0.602, 0.217, 0.217, 1
1, P3M1, 2, 1, -0.736, 0.183, 0.184, 1
1, P3M1, 1, 1, -0.380, 0.417, 0.417, 1
1, P3M1, 3, 1, -1.175, 0.067, 0.067, 1
1, P3M1, 4, 1, -1.779, 0.017, 0.017, 1
1, P3M1, 1, 2, -1.000, 0.100, 0.100, 1
1, P3M1, 3, 2, -1.779, 0.017, 0.017, 0
1, P3M1, 2, 2, -1.477, 0.033, 0.033, 1
1, P3M1, 4, 2, -1.776, 0.017, 0.017, 1
1, P3M1, 4, 3, -1.778, 0.017, 0.017, 1
1, P3M1, 1, 3, -1.777, 0.017, 0.017, 1
1, P3M1, 3, 3, -0.632, 0.234, 0.234, 1
1, P3M1, 2, 3, -1.777, 0.017, 0.017, 1
1, P3M1, 4, 4, -1.777, 0.017, 0.017, 1
1, P3M1, 2, 4, -1.778, 0.017, 0.017, 0
1, P3M1, 3, 4, -1.176, 0.067, 0.067, 1
1, P3M1, 1, 4, -1.778, 0.017, 0.017, 0
1, P3M1, 4, 5, -1.777, 0.017, 0.017, 1
