person, group, rep, n, t, t1, t2, correct
1, PM, 0, 1, -0.602, 0.217, 0.217, 1
1, PM, 0, 2, -0.602, 0.217, 0.217, 1
1, PM, 0, 3, -0.602, 0.217, 0.217, 1
1, PM, 0, 4, -0.602, 0.217, 0.217, 1
1, PM, 0, 5, -0.602, 0.217, 0.217, 0
1, PM, 0, 6, -0.602, 0.217, 0.217, 0
1, PM, 0, 7, -0.602, 0.217, 0.217, 1
1, PM, 0, 8, -0.602, 0.217, 0.217, 1
1, PM, 0, 9, -0.602, 0.217, 0.217, 1
1, PM, 0, 10, -0.602, 0.217, 0.217, 1
1, PM, 0, 11, -0.602, 0.217, 0.217, 1
1, PM, 0, 12, -0.602, 0.217, 0.217, 1
1, PM, 0, 13, -0.602, 0.217, 0.217, 1
1, PM, 0, 14, -0.602, 0.217, 0.217, 1
1, PM, 0, 15, -0.602, 0.217, 0.217, 1
1, PM, 2, 1, -0.736, 0.184, 0.184, 1
1, PM, 1, 1, -0.380, 0.417, 0.417, 1
1, PM, 3, 1, -1.175, 0.067, 0.067, 1
1, PM, 4, 1, -1.777, 0.017, 0.017, 0
1, PM, 1, 2, -0.999, 0.100, 0.100, 1
1, PM, 3, 2, -1.781, 0.017, 0.017, 0
1, PM, 2, 2, -1.477, 0.033, 0.033, 1
1, PM, 4, 2, -0.455, 0.350, 0.350, 1
1, PM, 4, 3, -0.823, 0.150, 0.150, 1
1, PM, 1, 3, -1.779, 0.017, 0.017, 0
1, PM, 3, 3, -0.631, 0.234, 0.234, 1
1, PM, 2, 3, -1.777, 0.017, 0.017, 1
1, PM, 4, 4, -1.176, 0.067, 0.067, 1
1, PM, 2, 4, -1.777, 0.017, 0.017, 0
1, PM, 3, 4, -1.176, 0.067, 0.067, 1
1, PM, 1, 4, -0.823, 0.150, 0.150, 1
1, PM, 4, 5, -1.603, 0.017, 0.033, 1
1, PM, 3, 5, -1.774, 0.017, 0.017, 1
1, PM, 2, 5, -1.079, 0.083, 0.083, 1
1, PM, 1, 5, -1.301, 0.050, 0.050, 1
1, PM, 2, 6, -1.778, 0.017, 0.017, 1
1, PM, 3, 6, -1.778, 0.017, 0.017, 0
1, PM, 1, 6, -1.777, 0.017, 0.017, 0
1, PM, 4, 6, -1.776, 0.017, 0.017, 0
1, PM, 1, 7, -1.481, 0.033, 0.033, 1
1, PM, 2, 7, -1.776, 0.017, 0.017, 1
1, PM, 4, 7, -1.477, 0.033, 0.033, 1
1, PM, 3, 7, -1.477, 0.033, 0.033, 1
1, PM, 1, 8, -1.777, 0.017, 0.017, 0
1, PM, 4, 8, -1.777, 0.017, 0.017, 1
1, PM, 3, 8, -1.779, 0.017, 0.017, 0
1, PM, 2, 8, -1.778, 0.017, 0.017, 0
1, PM, 1, 9, -1.477, 0.033, 0.033, 1
1, PM, 2, 9, -1.477, 0.033, 0.033, 1
1, PM, 3, 9, -1.475, 0.033, 0.034, 1
1, PM, 4, 9, -1.777, 0.017, 0.017, 1
1, PM, 1, 10, -1.778, 0.017, 0.017, 0
1, PM, 2, 10, -1.778, 0.017, 0.017, 0
1, PM, 3, 10, -1.777, 0.017, 0.017, 1
1, PM, 4, 10, -1.776, 0.017, 0.017, 1
1, PM, 4, 11, -1.780, 0.017, 0.017, 1
1, PM, 1, 11, -1.777, 0.017, 0.017, 1
1, PM, 3, 11, -1.778, 0.017, 0.017, 0
1, PM, 2, 11, -1.776, 0.017, 0.017, 0
1, PM, 4, 12, -1.779, 0.017, 0.017, 1
1, PM, 1, 12, -1.778, 0.017, 0.017, 0
1, PM, 3, 12, -1.777, 0.017, 0.017, 1
1, PM, 2, 12, -1.477, 0.033, 0.033, 1
1, PM, 1, 13, -1.777, 0.017, 0.017, 1
1, PM, 4, 13, -1.780, 0.017, 0.017, 0
1, PM, 3, 13, -1.779, 0.017, 0.017, 1
1, PM, 2, 13, -1.778, 0.017, 0.017, 1
1, PM, 2, 14, -1.777, 0.017, 0.017, 1
1, PM, 4, 14, -1.777, 0.017, 0.017, 1
1, PM, 3, 14, -1.776, 0.017, 0.017, 0
1, PM, 1, 14, -1.778, 0.017, 0.017, 1
1, PM, 1, 15, -1.778, 0.017, 0.017, 0
1, PM, 2, 15, -1.778, 0.017, 0.017, 1
1, PM, 3, 15, -1.779, 0.017, 0.017, 1
1, PM, 4, 15, -1.778, 0.017, 0.017, 0
1, PM, 2, 16, -1.777, 0.017, 0.017, 1
1, PM, 4, 16, -1.777, 0.017, 0.017, 1
1, PM, 1, 16, -1.778, 0.017, 0.017, 0
1, PM, 3, 16, -1.778, 0.017, 0.017, 0
1, PM, 3, 17, -1.777, 0.017, 0.017, 1
1, PM, 2, 17, -1.778, 0.017, 0.017, 0
1, PM, 1, 17, -1.777, 0.017, 0.017, 0
1, PM, 4, 17, -1.777, 0.017, 0.017, 0
1, PM, 3, 18, -1.779, 0.017, 0.017, 1
1, PM, 4, 18, -1.778, 0.017, 0.017, 0
1, PM, 2, 18, -1.778, 0.017, 0.017, 1
1, PM, 1, 18, -1.785, 0.016, 0.016, 0
1, PM, 2, 19, -1.776, 0.017, 0.017, 0
1, PM, 1, 19, -1.477, 0.033, 0.033, 0
1, PM, 4, 19, -1.777, 0.017, 0.017, 0
1, PM, 3, 19, -1.778, 0.017, 0.017, 1
1, PM, 1, 20, -1.175, 0.067, 0.067, 1
1, PM, 2, 20, -1.779, 0.017, 0.017, 1
1, PM, 3, 20, -1.778, 0.017, 0.017, 1
1, PM, 4, 20, -1.778, 0.017, 0.017, 1
1, PM, 2, 21, -1.779, 0.017, 0.017, 0
1, PM, 3, 21, -1.777, 0.017, 0.017, 0
1, PM, 1, 21, -1.477, 0.033, 0.033, 1
1, PM, 4, 21, -1.776, 0.017, 0.017, 0
1, PM, 1, 22, -1.777, 0.017, 0.017, 1
1, PM, 4, 22, -1.779, 0.017, 0.017, 1
1, PM, 2, 22, -1.777, 0.017, 0.017, 1
1, PM, 3, 22, -1.774, 0.017, 0.017, 1
1, PM, 3, 23, -1.778, 0.017, 0.017, 1
1, PM, 2, 23, -1.779, 0.017, 0.017, 1
1, PM, 1, 23, -1.777, 0.017, 0.017, 0
1, PM, 4, 23, -1.778, 0.017, 0.017, 1
1, PM, 4, 24, -1.778, 0.017, 0.017, 0
