person, group, rep, n, t, t1, t2, correct
1, CMM, 0, 1, -0.602, 0.217, 0.217, 1
1, CMM, 0, 2, -0.602, 0.217, 0.217, 1
1, CMM, 0, 3, -0.602, 0.217, 0.217, 1
1, CMM, 0, 4, -0.602, 0.217, 0.217, 1
1, CMM, 0, 5, -0.602, 0.217, 0.217, 1
1, CMM, 0, 6, -0.602, 0.217, 0.217, 1
1, CMM, 0, 7, -0.602, 0.217, 0.217, 1
1, CMM, 0, 8, -0.602, 0.217, 0.217, 1
1, CMM, 0, 9, -0.602, 0.217, 0.217, 1
1, CMM, 0, 10, -0.602, 0.217, 0.217, 1
1, CMM, 0, 11, -0.602, 0.217, 0.217, 1
1, CMM, 0, 12, -0.602, 0.217, 0.217, 1
1, CMM, 0, 13, -0.602, 0.217, 0.217, 1
1, CMM, 0, 14, -0.602, 0.217, 0.217, 0
1, CMM, 0, 15, -0.602, 0.217, 0.217, 1
1, CMM, 2, 1, -0.736, 0.183, 0.184, 0
1, CMM, 1, 1, -0.380, 0.417, 0.417, 1
1, CMM, 3, 1, -1.176, 0.067, 0.067, 1
1, CMM, 4, 1, -1.777, 0.017, 0.017, 0
1, CMM, 1, 2, -0.999, 0.100, 0.100, 0
1, CMM, 3, 2, -1.777, 0.017, 0.017, 1
1, CMM, 2, 2, -0.014, 0.968, 0.968, 1
1, CMM, 4, 2, -0.455, 0.350, 0.350, 1
1, CMM, 4, 3, -0.823, 0.150, 0.150, 1
1, CMM, 1, 3, -0.014, 0.968, 0.968, 1
1, CMM, 3, 3, -1.776, 0.017, 0.017, 0
1, CMM, 2, 3, -0.014, 0.968, 0.968, 0
1, CMM, 4, 4, -1.176, 0.067, 0.067, 1
1, CMM, 2, 4, -0.014, 0.968, 0.968, 1
1, CMM, 3, 4, -0.823, 0.150, 0.150, 1
1, CMM, 1, 4, -0.301, 0.501, 0.501, 1
1, CMM, 4, 5, -1.603, 0.016, 0.033, 1
1, CMM, 3, 5, -1.476, 0.033, 0.033, 0
1, CMM, 2, 5, -0.014, 0.968, 0.968, 1
1, CMM, 1, 5, -0.522, 0.300, 0.300, 1
1, CMM, 2, 6, -0.014, 0.968, 0.968, 1
1, CMM, 3, 6, -0.699, 0.200, 0.200, 1
1, CMM, 1, 6, -0.664, 0.217, 0.217, 1
1, CMM, 4, 6, -1.774, 0.017, 0.017, 1
1, CMM, 1, 7, -0.823, 0.150, 0.150, 1
1, CMM, 2, 7, -0.018, 0.951, 0.968, 1
1, CMM, 4, 7, -1.778, 0.017, 0.017, 0
1, CMM, 3, 7, -1.079, 0.083, 0.083, 1
1, CMM, 1, 8, -0.933, 0.117, 0.117, 1
1, CMM, 4, 8, -1.784, 0.017, 0.016, 1
1, CMM, 3, 8, -1.300, 0.050, 0.050, 1
1, CMM, 2, 8, -0.029, 0.934, 0.934, 1
1, CMM, 1, 9, -1.079, 0.083, 0.083, 1
1, CMM, 2, 9, -0.154, 0.701, 0.701, 1
1, CMM, 3, 9, -1.476, 0.033, 0.033, 0
1, CMM, 4, 9, -1.778, 0.017, 0.017, 1
1, CMM, 1, 10, -1.300, 0.050, 0.050, 0
1, CMM, 2, 10, -0.301, 0.501, 0.501, 1
1, CMM, 3, 10, -1.301, 0.050, 0.050, 0
1, CMM, 4, 10, -1.778, 0.017, 0.017, 1
1, CMM, 4, 11, -1.777, 0.017, 0.017, 0
1, CMM, 1, 11, -0.933, 0.117, 0.117, 1
1, CMM, 3, 11, -1.000, 0.100, 0.100, 0
1, CMM, 2, 11, -0.435, 0.367, 0.367, 1
1, CMM, 4, 12, -1.778, 0.017, 0.017, 0
1, CMM, 1, 12, -1.080, 0.083, 0.083, 1
1, CMM, 3, 12, -0.330, 0.467, 0.467, 1
1, CMM, 2, 12, -0.547, 0.284, 0.284, 1
1, CMM, 1, 13, -1.079, 0.083, 0.083, 1
1, CMM, 4, 13, -1.477, 0.033, 0.033, 0
1, CMM, 3, 13, -0.664, 0.217, 0.217, 1
1, CMM, 2, 13, -0.664, 0.217, 0.217, 1
1, CMM, 2, 14, -0.823, 0.150, 0.150, 1
1, CMM, 4, 14, -1.078, 0.083, 0.084, 1
1, CMM, 3, 14, -0.823, 0.150, 0.150, 1
1, CMM, 1, 14, -1.175, 0.067, 0.067, 1
1, CMM, 1, 15, -1.301, 0.050, 0.050, 1
1, CMM, 2, 15, -1.301, 0.050, 0.050, 1
1, CMM, 3, 15, -0.932, 0.117, 0.117, 1
1, CMM, 4, 15, -1.301, 0.050, 0.050, 1
1, CMM, 2, 16, -1.778, 0.017, 0.017, 0
1, CMM, 4, 16, -1.477, 0.033, 0.033, 0
1, CMM, 1, 16, -1.477, 0.033, 0.033, 0
1, CMM, 3, 16, -1.079, 0.083, 0.083, 1
1, CMM, 3, 17, -1.079, 0.084, 0.083, 1
1, CMM, 2, 17, -0.875, 0.133, 0.134, 1
1, CMM, 1, 17, -1.299, 0.050, 0.050, 1
1, CMM, 4, 17, -1.300, 0.050, 0.050, 0
1, CMM, 3, 18, -1.176, 0.067, 0.067, 1
