person, group, rep, n, t, t1, t2, correct
1, P4G, 0, 1, -0.602, 0.217, 0.217, 1
1, P4G, 0, 2, -0.602, 0.217, 0.217, 1
1, P4G, 0, 3, -0.602, 0.217, 0.217, 1
1, P4G, 0, 4, -0.602, 0.217, 0.217, 1
1, P4G, 0, 5, -0.602, 0.217, 0.217, 1
1, P4G, 0, 6, -0.602, 0.217, 0.217, 1
1, P4G, 0, 7, -0.602, 0.217, 0.217, 1
1, P4G, 0, 8, -0.602, 0.217, 0.217, 1
1, P4G, 0, 9, -0.602, 0.217, 0.217, 1
1, P4G, 0, 10, -0.602, 0.217, 0.217, 1
1, P4G, 0, 11, -0.602, 0.217, 0.217, 1
1, P4G, 0, 12, -0.602, 0.217, 0.217, 1
1, P4G, 0, 13, -0.602, 0.217, 0.217, 1
1, P4G, 0, 14, -0.602, 0.217, 0.217, 1
1, P4G, 0, 15, -0.602, 0.217, 0.217, 1
1, P4G, 2, 1, -0.736, 0.184, 0.184, 1
1, P4G, 1, 1, -0.380, 0.417, 0.417, 1
1, P4G, 3, 1, -1.175, 0.067, 0.067, 1
1, P4G, 4, 1, -1.778, 0.017, 0.017, 1
1, P4G, 1, 2, -1.000, 0.100, 0.100, 0
1, P4G, 3, 2, -1.777, 0.017, 0.017, 1
1, P4G, 2, 2, -1.476, 0.033, 0.033, 1
1, P4G, 4, 2, -1.776, 0.017, 0.017, 1
1, P4G, 4, 3, -1.780, 0.017, 0.017, 0
1, P4G, 1, 3, -0.014, 0.968, 0.968, 1
1, P4G, 3, 3, -1.779, 0.017, 0.017, 0
1, P4G, 2, 3, -1.778, 0.017, 0.017, 0
1, P4G, 4, 4, -0.823, 0.150, 0.150, 1
1, P4G, 2, 4, -0.875, 0.133, 0.134, 1
1, P4G, 3, 4, -0.823, 0.150, 0.150, 1
1, P4G, 1, 4, -0.301, 0.500, 0.501, 1
1, P4G, 4, 5, -1.477, 0.033, 0.033, 1
1, P4G, 3, 5, -1.477, 0.033, 0.033, 1
1, P4G, 2, 5, -1.300, 0.050, 0.050, 1
1, P4G, 1, 5, -0.522, 0.300, 0.300, 1
1, P4G, 2, 6, -1.778, 0.017, 0.017, 1
1, P4G, 3, 6, -1.777, 0.017, 0.017, 1
1, P4G, 1, 6, -0.664, 0.217, 0.217, 1
1, P4G, 4, 6, -1.777, 0.017, 0.017, 1
1, P4G, 1, 7, -0.823, 0.150, 0.150, 1
1, P4G, 2, 7, -1.777, 0.017, 0.017, 1
1, P4G, 4, 7, -1.778, 0.017, 0.017, 0
1, P4G, 3, 7, -1.777, 0.017, 0.017, 0
1, P4G, 1, 8, -0.933, 0.117, 0.117, 1
1, P4G, 4, 8, -1.301, 0.050, 0.050, 1
1, P4G, 3, 8, -1.477, 0.033, 0.033, 1
1, P4G, 2, 8, -1.779, 0.017, 0.017, 1
1, P4G, 1, 9, -1.079, 0.083, 0.084, 1
1, P4G, 2, 9, -1.778, 0.017, 0.017, 1
1, P4G, 3, 9, -1.778, 0.017, 0.017, 1
1, P4G, 4, 9, -1.777, 0.017, 0.017, 0
1, P4G, 1, 10, -1.300, 0.050, 0.050, 1
1, P4G, 2, 10, -1.778, 0.017, 0.017, 0
1, P4G, 3, 10, -1.778, 0.017, 0.017, 1
1, P4G, 4, 10, -1.478, 0.033, 0.033, 1
1, P4G, 4, 11, -1.777, 0.017, 0.017, 1
1, P4G, 1, 11, -1.779, 0.017, 0.017, 0
1, P4G, 3, 11, -1.775, 0.017, 0.017, 1
1, P4G, 2, 11, -1.777, 0.017, 0.017, 0
1, P4G, 4, 12, -1.776, 0.017, 0.017, 0
1, P4G, 1, 12, -1.175, 0.067, 0.067, 1
1, P4G, 3, 12, -1.778, 0.017, 0.017, 1
1, P4G, 2, 12, -1.778, 0.017, 0.017, 1
1, P4G, 1, 13, -1.478, 0.033, 0.033, 1
1, P4G, 4, 13, -1.776, 0.017, 0.017, 0
1, P4G, 3, 13, -1.779, 0.017, 0.017, 1
1, P4G, 2, 13, -1.778, 0.017, 0.017, 1
1, P4G, 2, 14, -1.778, 0.017, 0.017, 1
1, P4G, 4, 14, -1.776, 0.017, 0.017, 0
1, P4G, 3, 14, -1.776, 0.017, 0.017, 0
1, P4G, 1, 14, -1.779, 0.017, 0.017, 1
1, P4G, 1, 15, -1.775, 0.017, 0.017, 0
1, P4G, 2, 15, -1.779, 0.017, 0.017, 0
1, P4G, 3, 15, -1.778, 0.017, 0.017, 1
1, P4G, 4, 15, -1.476, 0.033, 0.033, 1
1, P4G, 2, 16, -1.778, 0.017, 0.017, 1
1, P4G, 4, 16, -1.778, 0.017, 0.017, 0
1, P4G, 1, 16, -1.477, 0.033, 0.033, 1
1, P4G, 3, 16, -1.777, 0.017, 0.017, 0
1, P4G, 3, 17, -1.779, 0.017, 0.017, 1
1, P4G, 2, 17, -1.778, 0.017, 0.017, 0
1, P4G, 1, 17, -1.778, 0.017, 0.017, 0
1, P4G, 4, 17, -1.778, 0.017, 0.017, 1
1, P4G, 3, 18, -1.779, 0.017, 0.017, 0
1, P4G, 4, 18, -1.778, 0.017, 0.017, 1
1, P4G, 2, 18, -1.779, 0.017, 0.017, 0
1, P4G, 1, 18, -1.780, 0.017, 0.017, 1
1, P4G, 2, 19, -1.779, 0.017, 0.017, 0
