person, group, rep, n, t, t1, t2, correct
1, PMG, 0, 1, -0.602, 0.217, 0.217, 1
1, PMG, 0, 2, -0.602, 0.217, 0.217, 1
1, PMG, 0, 3, -0.602, 0.217, 0.217, 1
1, PMG, 0, 4, -0.602, 0.217, 0.217, 0
1, PMG, 0, 5, -0.602, 0.217, 0.217, 1
1, PMG, 0, 6, -0.602, 0.217, 0.217, 1
1, PMG, 0, 7, -0.602, 0.217, 0.217, 1
1, PMG, 0, 8, -0.602, 0.217, 0.217, 1
1, PMG, 0, 9, -0.602, 0.217, 0.217, 1
1, PMG, 0, 10, -0.602, 0.217, 0.217, 1
1, PMG, 0, 11, -0.602, 0.217, 0.217, 1
1, PMG, 0, 12, -0.602, 0.217, 0.217, 1
1, PMG, 0, 13, -0.602, 0.217, 0.217, 1
1, PMG, 0, 14, -0.602, 0.217, 0.217, 1
1, PMG, 0, 15, -0.602, 0.217, 0.217, 1
1, PMG, 2, 1, -0.737, 0.183, 0.183, 1
1, PMG, 1, 1, -0.380, 0.417, 0.417, 1
1, PMG, 3, 1, -1.176, 0.067, 0.067, 1
1, PMG, 4, 1, -1.776, 0.017, 0.017, 0
1, PMG, 1, 2, -1.000, 0.100, 0.100, 1
1, PMG, 3, 2, -1.778, 0.017, 0.017, 1
1, PMG, 2, 2, -1.476, 0.033, 0.033, 1
1, PMG, 4, 2, -0.455, 0.350, 0.350, 1
1, PMG, 4, 3, -0.824, 0.150, 0.150, 0
1, PMG, 1, 3, -1.777, 0.017, 0.017, 0
1, PMG, 3, 3, -1.780, 0.017, 0.017, 1
1, PMG, 2, 3, -1.776, 0.017, 0.017, 0
1, PMG, 4, 4, -0.124, 0.751, 0.751, 1
1, PMG, 2, 4, -0.875, 0.133, 0.133, 1
1, PMG, 3, 4, -1.778, 0.017, 0.017, 0
1, PMG, 1, 4, -0.824, 0.150, 0.150, 1
1, PMG, 4, 5, -0.346, 0.450, 0.451, 1
1, PMG, 3, 5, -1.300, 0.050, 0.050, 1
1, PMG, 2, 5, -1.301, 0.050, 0.050, 1
1, PMG, 1, 5, -1.300, 0.050, 0.050, 1
1, PMG, 2, 6, -1.777, 0.017, 0.017, 0
1, PMG, 3, 6, -1.778, 0.017, 0.017, 1
1, PMG, 1, 6, -1.777, 0.017, 0.017, 0
1, PMG, 4, 6, -0.499, 0.317, 0.317, 1
1, PMG, 1, 7, -1.478, 0.033, 0.034, 0
1, PMG, 2, 7, -1.476, 0.033, 0.033, 1
1, PMG, 4, 7, -0.602, 0.250, 0.250, 1
1, PMG, 3, 7, -1.779, 0.017, 0.017, 0
1, PMG, 1, 8, -1.079, 0.083, 0.083, 1
1, PMG, 4, 8, -0.698, 0.200, 0.200, 1
1, PMG, 3, 8, -1.300, 0.050, 0.050, 1
1, PMG, 2, 8, -1.777, 0.017, 0.017, 1
1, PMG, 1, 9, -1.301, 0.050, 0.050, 0
1, PMG, 2, 9, -1.778, 0.017, 0.017, 0
1, PMG, 3, 9, -1.779, 0.017, 0.017, 1
1, PMG, 4, 9, -0.778, 0.167, 0.167, 1
1, PMG, 1, 10, -1.000, 0.100, 0.100, 0
1, PMG, 2, 10, -1.778, 0.017, 0.017, 0
1, PMG, 3, 10, -1.777, 0.017, 0.017, 1
1, PMG, 4, 10, -0.875, 0.133, 0.133, 1
1, PMG, 4, 11, -1.001, 0.100, 0.100, 0
1, PMG, 1, 11, -0.246, 0.567, 0.567, 1
1, PMG, 3, 11, -1.778, 0.017, 0.017, 0
1, PMG, 2, 11, -1.777, 0.017, 0.017, 0
1, PMG, 4, 12, -0.778, 0.167, 0.167, 1
1, PMG, 1, 12, -0.573, 0.267, 0.267, 1
1, PMG, 3, 12, -1.777, 0.017, 0.017, 1
1, PMG, 2, 12, -1.477, 0.033, 0.033, 1
1, PMG, 1, 13, -0.778, 0.167, 0.167, 0
1, PMG, 4, 13, -0.824, 0.150, 0.150, 1
1, PMG, 3, 13, -1.778, 0.017, 0.017, 1
1, PMG, 2, 13, -1.776, 0.017, 0.017, 0
1, PMG, 2, 14, -1.777, 0.017, 0.017, 1
1, PMG, 4, 14, -0.875, 0.133, 0.133, 1
1, PMG, 3, 14, -1.777, 0.017, 0.017, 0
1, PMG, 1, 14, -0.363, 0.434, 0.434, 1
1, PMG, 1, 15, -0.522, 0.300, 0.300, 1
1, PMG, 2, 15, -1.778, 0.017, 0.017, 1
1, PMG, 3, 15, -1.778, 0.017, 0.017, 1
1, PMG, 4, 15, -0.933, 0.117, 0.117, 1
1, PMG, 2, 16, -1.778, 0.017, 0.017, 1
1, PMG, 4, 16, -0.999, 0.100, 0.100, 0
1, PMG, 1, 16, -0.632, 0.234, 0.234, 1
1, PMG, 3, 16, -1.778, 0.017, 0.017, 1
1, PMG, 3, 17, -1.779, 0.017, 0.017, 1
1, PMG, 2, 17, -1.777, 0.017, 0.017, 0
1, PMG, 1, 17, -0.699, 0.200, 0.200, 1
1, PMG, 4, 17, -0.875, 0.134, 0.133, 1
1, PMG, 3, 18, -1.778, 0.017, 0.017, 1
1, PMG, 4, 18, -0.933, 0.117, 0.117, 1
1, PMG, 2, 18, -1.778, 0.017, 0.017, 1
1, PMG, 1, 18, -0.778, 0.167, 0.167, 1
1, PMG, 2, 19, -1.774, 0.017, 0.017, 0
1, PMG, 1, 19, -0.823, 0.150, 0.150, 1
1, PMG, 4, 19, -0.933, 0.117, 0.117, 1
1, PMG, 3, 19, -1.779, 0.017, 0.017, 1
1, PMG, 1, 20, -0.875, 0.133, 0.133, 1
1, PMG, 2, 20, -1.778, 0.017, 0.017, 0
1, PMG, 3, 20, -1.778, 0.017, 0.017, 1
1, PMG, 4, 20, -1.000, 0.100, 0.100, 1
1, PMG, 2, 21, -1.778, 0.017, 0.017, 0
1, PMG, 3, 21, -1.779, 0.017, 0.017, 1
1, PMG, 1, 21, -0.933, 0.117, 0.117, 1
1, PMG, 4, 21, -1.000, 0.100, 0.100, 1
1, PMG, 1, 22, -1.000, 0.100, 0.100, 1
1, PMG, 4, 22, -1.079, 0.083, 0.084, 1
1, PMG, 2, 22, -1.777, 0.017, 0.017, 1
1, PMG, 3, 22, -1.776, 0.017, 0.017, 0
1, PMG, 3, 23, -1.777, 0.017, 0.017, 1
1, PMG, 2, 23, -1.778, 0.017, 0.017, 1
1, PMG, 1, 23, -1.079, 0.083, 0.083, 1
1, PMG, 4, 23, -1.079, 0.083, 0.083, 1
1, PMG, 4, 24, -1.176, 0.067, 0.067, 1
1, PMG, 3, 24, -1.778, 0.017, 0.017, 1
1, PMG, 1, 24, -1.079, 0.083, 0.084, 1
1, PMG, 2, 24, -1.779, 0.017, 0.017, 1
1, PMG, 2, 25, -1.778, 0.017, 0.017, 1
1, PMG, 4, 25, -1.175, 0.067, 0.067, 1
1, PMG, 3, 25, -1.777, 0.017, 0.017, 1
1, PMG, 1, 25, -1.176, 0.067, 0.067, 1
1, PMG, 2, 26, -1.778, 0.017, 0.017, 1
1, PMG, 3, 26, -1.778, 0.017, 0.017, 1
1, PMG, 1, 26, -1.300, 0.050, 0.050, 0
1, PMG, 4, 26, -1.476, 0.033, 0.033, 0
1, PMG, 2, 27, -1.776, 0.017, 0.017, 1
1, PMG, 1, 27, -1.176, 0.067, 0.067, 1
1, PMG, 3, 27, -1.779, 0.017, 0.017, 0
1, PMG, 4, 27, -1.176, 0.067, 0.067, 0
1, PMG, 1, 28, -1.300, 0.050, 0.050, 1
1, PMG, 4, 28, -1.079, 0.083, 0.083, 1
1, PMG, 3, 28, -1.778, 0.017, 0.017, 0
1, PMG, 2, 28, -1.779, 0.017, 0.017, 0
1, PMG, 3, 29, -1.777, 0.017, 0.017, 0
1, PMG, 2, 29, -1.778, 0.017, 0.017, 1
1, PMG, 4, 29, -1.125, 0.084, 0.066, 1
1, PMG, 1, 29, -1.301, 0.050, 0.050, 1
1, PMG, 4, 30, -1.175, 0.067, 0.067, 1
1, PMG, 3, 30, -1.774, 0.017, 0.017, 0
1, PMG, 1, 30, -1.301, 0.050, 0.050, 1
1, PMG, 2, 30, -1.778, 0.017, 0.017, 0
