person, group, rep, n, t, t1, t2, correct
1, PG, 0, 1, -0.602, 0.217, 0.217, 1
1, PG, 0, 2, -0.602, 0.217, 0.217, 0
1, PG, 0, 3, -0.602, 0.217, 0.217, 1
1, PG, 0, 4, -0.602, 0.217, 0.217, 1
1, PG, 0, 5, -0.602, 0.217, 0.217, 1
1, PG, 0, 6, -0.602, 0.217, 0.217, 1
1, PG, 0, 7, -0.602, 0.217, 0.217, 1
1, PG, 0, 8, -0.602, 0.217, 0.217, 1
1, PG, 0, 9, -0.602, 0.217, 0.217, 0
1, PG, 0, 10, -0.602, 0.217, 0.217, 0
1, PG, 0, 11, -0.602, 0.217, 0.217, 1
1, PG, 0, 12, -0.602, 0.217, 0.217, 1
1, PG, 0, 13, -0.602, 0.217, 0.217, 0
1, PG, 0, 14, -0.602, 0.217, 0.217, 1
1, PG, 0, 15, -0.602, 0.217, 0.217, 1
1, PG, 2, 1, -0.736, 0.183, 0.184, 0
1, PG, 1, 1, -0.380, 0.417, 0.417, 1
1, PG, 3, 1, -1.176, 0.067, 0.067, 0
1, PG, 4, 1, -1.778, 0.017, 0.017, 0
1, PG, 1, 2, -1.000, 0.100, 0.100, 0
1, PG, 3, 2, -0.014, 0.968, 0.968, 0
1, PG, 2, 2, -0.014, 0.968, 0.968, 1
1, PG, 4, 2, -0.455, 0.350, 0.350, 1
1, PG, 4, 3, -0.823, 0.150, 0.150, 1
1, PG, 1, 3, -0.014, 0.968, 0.968, 1
1, PG, 3, 3, -0.014, 0.968, 0.968, 0
1, PG, 2, 3, -0.014, 0.968, 0.968, 1
1, PG, 4, 4, -1.176, 0.067, 0.067, 1
1, PG, 2, 4, -0.198, 0.634, 0.634, 1
1, PG, 3, 4, -0.014, 0.968, 0.968, 0
1, PG, 1, 4, -0.301, 0.501, 0.501, 1
1, PG, 4, 5, -1.602, 0.017, 0.033, 0
1, PG, 3, 5, -0.014, 0.968, 0.968, 1
