person, group, rep, n, t, t1, t2, correct
15, PM, 0, 1, -0.301, 0.458, 0.458, 1
15, PM, 0, 2, -0.301, 0.458, 0.458, 0
15, PM, 0, 3, -0.301, 0.458, 0.458, 1
15, PM, 0, 4, -0.301, 0.458, 0.458, 1
15, PM, 0, 5, -0.301, 0.458, 0.458, 1
15, PM, 0, 6, -0.301, 0.458, 0.458, 1
15, PM, 0, 7, -0.301, 0.458, 0.458, 1
15, PM, 0, 8, -0.301, 0.458, 0.458, 1
15, PM, 0, 9, -0.301, 0.458, 0.458, 1
15, PM, 0, 10, -0.301, 0.458, 0.458, 1
15, PM, 1, 1, -0.389, 0.408, 0.408, 1
15, PM, 3, 1, -1.176, 0.067, 0.067, 1
15, PM, 2, 1, -0.737, 0.183, 0.183, 1
15, PM, 4, 1, -2.084, 0.008, 0.008, 0
15, PM, 2, 2, -1.603, 0.025, 0.025, 0
15, PM, 1, 2, -1.038, 0.092, 0.092, 1
15, PM, 4, 2, -0.602, 0.250, 0.250, 1
15, PM, 3, 2, -2.083, 0.008, 0.008, 0
15, PM, 2, 3, -0.446, 0.358, 0.358, 1
15, PM, 1, 3, -2.081, 0.008, 0.008, 0
15, PM, 4, 3, -1.080, 0.083, 0.083, 1
15, PM, 3, 3, -0.903, 0.125, 0.125, 1
15, PM, 2, 4, -0.875, 0.133, 0.133, 1
15, PM, 1, 4, -1.080, 0.083, 0.083, 1
15, PM, 3, 4, -1.603, 0.025, 0.025, 1
15, PM, 4, 4, -1.682, 0.025, 0.017, 1
15, PM, 2, 5, -1.176, 0.067, 0.067, 1
15, PM, 4, 5, -2.078, 0.008, 0.008, 0
15, PM, 1, 5, -1.779, 0.017, 0.017, 0
15, PM, 3, 5, -2.084, 0.008, 0.008, 1
15, PM, 2, 6, -1.477, 0.033, 0.033, 1
15, PM, 4, 6, -1.779, 0.017, 0.017, 1
15, PM, 3, 6, -2.084, 0.008, 0.008, 0
15, PM, 1, 6, -1.302, 0.050, 0.050, 1
15, PM, 1, 7, -1.779, 0.017, 0.017, 0
15, PM, 4, 7, -2.081, 0.008, 0.008, 0
15, PM, 2, 7, -2.083, 0.008, 0.008, 1
15, PM, 3, 7, -2.080, 0.008, 0.008, 0
15, PM, 1, 8, -1.602, 0.025, 0.025, 1
15, PM, 3, 8, -1.780, 0.017, 0.017, 1
15, PM, 2, 8, -2.079, 0.008, 0.008, 1
15, PM, 4, 8, -2.079, 0.008, 0.008, 1
15, PM, 2, 9, -2.082, 0.008, 0.008, 0
15, PM, 3, 9, -2.081, 0.008, 0.008, 1
15, PM, 4, 9, -2.081, 0.008, 0.008, 1
15, PM, 1, 9, -1.779, 0.017, 0.017, 1
15, PM, 2, 10, -1.778, 0.017, 0.017, 1
15, PM, 4, 10, -2.081, 0.008, 0.008, 0
15, PM, 1, 10, -2.079, 0.008, 0.008, 0
15, PM, 3, 10, -2.079, 0.008, 0.008, 0
15, PM, 3, 11, -2.083, 0.008, 0.008, 1
15, PM, 1, 11, -2.078, 0.008, 0.008, 1
15, PM, 4, 11, -2.083, 0.008, 0.008, 1
15, PM, 2, 11, -2.079, 0.008, 0.008, 1
15, PM, 1, 12, -2.080, 0.008, 0.008, 0
15, PM, 2, 12, -2.082, 0.008, 0.008, 0
15, PM, 3, 12, -2.078, 0.008, 0.008, 1
15, PM, 4, 12, -2.080, 0.008, 0.008, 1
15, PM, 3, 13, -2.081, 0.008, 0.008, 1
15, PM, 2, 13, -1.778, 0.017, 0.017, 1
15, PM, 1, 13, -2.081, 0.008, 0.008, 0
15, PM, 4, 13, -2.082, 0.008, 0.008, 0
15, PM, 3, 14, -2.081, 0.008, 0.008, 0
15, PM, 2, 14, -2.084, 0.008, 0.008, 0
15, PM, 1, 14, -2.080, 0.008, 0.008, 0
15, PM, 4, 14, -2.080, 0.008, 0.008, 0
15, PM, 4, 15, -2.081, 0.008, 0.008, 0
15, PM, 1, 15, -1.780, 0.017, 0.017, 1
15, PM, 3, 15, -2.083, 0.008, 0.008, 1
15, PM, 2, 15, -2.082, 0.008, 0.008, 1
15, PM, 1, 16, -2.081, 0.008, 0.008, 0
15, PM, 4, 16, -2.083, 0.008, 0.008, 1
15, PM, 2, 16, -2.080, 0.008, 0.008, 1
15, PM, 3, 16, -2.081, 0.008, 0.008, 0
15, PM, 3, 17, -2.084, 0.008, 0.008, 1
15, PM, 4, 17, -2.081, 0.008, 0.008, 0
15, PM, 1, 17, -2.081, 0.008, 0.008, 0
15, PM, 2, 17, -2.083, 0.008, 0.008, 1
15, PM, 4, 18, -2.080, 0.008, 0.008, 1
15, PM, 3, 18, -2.081, 0.008, 0.008, 1
15, PM, 1, 18, -2.082, 0.008, 0.008, 0
15, PM, 2, 18, -2.085, 0.008, 0.008, 1
15, PM, 1, 19, -2.082, 0.008, 0.008, 1
15, PM, 2, 19, -2.083, 0.008, 0.008, 0
15, PM, 4, 19, -2.081, 0.008, 0.008, 0
15, PM, 3, 19, -2.081, 0.008, 0.008, 1
15, PM, 4, 20, -2.080, 0.008, 0.008, 0
15, PM, 3, 20, -2.079, 0.008, 0.008, 1
15, PM, 2, 20, -2.082, 0.008, 0.008, 1
15, PM, 1, 20, -2.082, 0.008, 0.008, 1
15, PM, 1, 21, -2.081, 0.008, 0.008, 0
15, PM, 4, 21, -1.780, 0.017, 0.017, 0
15, PM, 3, 21, -2.080, 0.008, 0.008, 1
15, PM, 2, 21, -2.084, 0.008, 0.008, 1
15, PM, 3, 22, -2.079, 0.008, 0.008, 1
15, PM, 4, 22, -1.380, 0.042, 0.042, 1
15, PM, 1, 22, -2.083, 0.008, 0.008, 0
15, PM, 2, 22, -2.083, 0.008, 0.008, 0
15, PM, 4, 23, -2.082, 0.008, 0.008, 1
15, PM, 3, 23, -2.080, 0.008, 0.008, 0
15, PM, 1, 23, -2.083, 0.008, 0.008, 1
15, PM, 2, 23, -2.084, 0.008, 0.008, 1
15, PM, 2, 24, -2.077, 0.008, 0.008, 0
15, PM, 1, 24, -2.079, 0.008, 0.008, 1
15, PM, 3, 24, -2.081, 0.008, 0.008, 0
15, PM, 4, 24, -2.077, 0.008, 0.008, 1
15, PM, 3, 25, -2.079, 0.008, 0.008, 0
15, PM, 4, 25, -2.083, 0.008, 0.008, 0
15, PM, 1, 25, -2.079, 0.008, 0.008, 0
15, PM, 2, 25, -2.081, 0.008, 0.008, 1
15, PM, 2, 26, -2.079, 0.008, 0.008, 1
15, PM, 3, 26, -2.081, 0.008, 0.008, 0
15, PM, 1, 26, -2.079, 0.008, 0.008, 0
15, PM, 4, 26, -2.083, 0.008, 0.008, 0
15, PM, 2, 27, -2.080, 0.008, 0.008, 0
15, PM, 3, 27, -2.085, 0.008, 0.008, 0
15, PM, 4, 27, -2.081, 0.008, 0.008, 1
15, PM, 1, 27, -2.079, 0.008, 0.008, 1
15, PM, 4, 28, -2.082, 0.008, 0.008, 1
15, PM, 3, 28, -2.082, 0.008, 0.008, 1
15, PM, 2, 28, -2.078, 0.008, 0.008, 1
15, PM, 1, 28, -2.083, 0.008, 0.008, 1
15, PM, 2, 29, -2.085, 0.008, 0.008, 0
15, PM, 4, 29, -2.082, 0.008, 0.008, 1
15, PM, 1, 29, -2.079, 0.008, 0.008, 0
15, PM, 3, 29, -2.081, 0.008, 0.008, 1
15, PM, 4, 30, -2.084, 0.008, 0.008, 0
15, PM, 2, 30, -2.082, 0.008, 0.008, 0
15, PM, 1, 30, -2.084, 0.008, 0.008, 1
15, PM, 3, 30, -2.082, 0.008, 0.008, 1
15, PM, 2, 31, -2.082, 0.008, 0.008, 0
15, PM, 1, 31, -2.077, 0.008, 0.008, 1
15, PM, 4, 31, -2.082, 0.008, 0.008, 0
15, PM, 3, 31, -2.080, 0.008, 0.008, 0
15, PM, 1, 32, -2.081, 0.008, 0.008, 1
15, PM, 4, 32, -2.078, 0.008, 0.008, 0
15, PM, 2, 32, -2.081, 0.008, 0.008, 1
15, PM, 3, 32, -2.082, 0.008, 0.008, 1
15, PM, 1, 33, -2.080, 0.008, 0.008, 0
15, PM, 3, 33, -2.080, 0.008, 0.008, 1
