person, group, rep, n, t, t1, t2, correct
15, PGG, 0, 1, -0.301, 0.458, 0.458, 1
15, PGG, 0, 2, -0.301, 0.458, 0.458, 1
15, PGG, 0, 3, -0.301, 0.458, 0.458, 1
15, PGG, 0, 4, -0.301, 0.458, 0.458, 1
15, PGG, 0, 5, -0.301, 0.458, 0.458, 1
15, PGG, 0, 6, -0.301, 0.458, 0.458, 1
15, PGG, 0, 7, -0.301, 0.458, 0.458, 1
15, PGG, 0, 8, -0.301, 0.458, 0.458, 1
15, PGG, 0, 9, -0.301, 0.458, 0.458, 1
15, PGG, 0, 10, -0.301, 0.458, 0.458, 1
15, PGG, 1, 1, -0.389, 0.408, 0.408, 0
15, PGG, 3, 1, -1.176, 0.067, 0.067, 1
15, PGG, 2, 1, -0.737, 0.183, 0.183, 1
15, PGG, 4, 1, -2.081, 0.008, 0.008, 0
15, PGG, 2, 2, -1.603, 0.025, 0.025, 1
15, PGG, 1, 2, -0.018, 0.958, 0.958, 1
15, PGG, 4, 2, -0.602, 0.250, 0.250, 1
15, PGG, 3, 2, -2.079, 0.008, 0.008, 0
15, PGG, 2, 3, -2.083, 0.008, 0.008, 0
15, PGG, 1, 3, -0.018, 0.958, 0.958, 0
15, PGG, 4, 3, -1.079, 0.083, 0.083, 1
15, PGG, 3, 3, -0.903, 0.125, 0.125, 1
15, PGG, 2, 4, -1.125, 0.075, 0.075, 0
15, PGG, 1, 4, -0.018, 0.958, 0.958, 1
15, PGG, 3, 4, -1.603, 0.025, 0.025, 0
15, PGG, 4, 4, -1.682, 0.017, 0.025, 1
15, PGG, 2, 5, -0.019, 0.958, 0.958, 1
15, PGG, 4, 5, -2.082, 0.008, 0.008, 0
15, PGG, 1, 5, -0.019, 0.958, 0.958, 0
15, PGG, 3, 5, -0.875, 0.133, 0.133, 1
15, PGG, 2, 6, -0.380, 0.417, 0.417, 1
15, PGG, 4, 6, -1.780, 0.017, 0.017, 0
15, PGG, 3, 6, -1.301, 0.050, 0.050, 1
15, PGG, 1, 6, -0.019, 0.958, 0.958, 1
15, PGG, 1, 7, -0.018, 0.958, 0.958, 1
15, PGG, 4, 7, -1.300, 0.050, 0.050, 1
15, PGG, 2, 7, -0.664, 0.217, 0.217, 1
15, PGG, 3, 7, -1.779, 0.017, 0.017, 0
15, PGG, 1, 8, -0.018, 0.958, 0.958, 1
15, PGG, 3, 8, -1.603, 0.025, 0.025, 1
15, PGG, 2, 8, -0.875, 0.133, 0.133, 1
15, PGG, 4, 8, -1.779, 0.017, 0.017, 1
15, PGG, 2, 9, -1.037, 0.092, 0.092, 1
15, PGG, 3, 9, -1.781, 0.017, 0.017, 0
15, PGG, 4, 9, -2.084, 0.008, 0.008, 0
15, PGG, 1, 9, -0.018, 0.958, 0.958, 1
15, PGG, 2, 10, -1.176, 0.067, 0.067, 1
15, PGG, 4, 10, -2.081, 0.008, 0.008, 0
15, PGG, 1, 10, -0.018, 0.958, 0.958, 1
15, PGG, 3, 10, -1.602, 0.025, 0.025, 0
15, PGG, 3, 11, -1.477, 0.033, 0.033, 1
15, PGG, 1, 11, -0.018, 0.958, 0.958, 1
15, PGG, 4, 11, -2.082, 0.008, 0.008, 1
15, PGG, 2, 11, -1.381, 0.042, 0.042, 1
15, PGG, 1, 12, -0.018, 0.958, 0.958, 1
15, PGG, 2, 12, -1.781, 0.017, 0.017, 1
15, PGG, 3, 12, -1.603, 0.025, 0.025, 1
15, PGG, 4, 12, -2.081, 0.008, 0.008, 1
15, PGG, 3, 13, -1.778, 0.017, 0.017, 1
15, PGG, 2, 13, -2.082, 0.008, 0.008, 1
15, PGG, 1, 13, -0.018, 0.958, 0.958, 1
15, PGG, 4, 13, -2.085, 0.008, 0.008, 1
15, PGG, 3, 14, -1.779, 0.017, 0.017, 1
15, PGG, 2, 14, -2.080, 0.008, 0.008, 0
15, PGG, 1, 14, -0.038, 0.917, 0.917, 1
15, PGG, 4, 14, -2.082, 0.008, 0.008, 0
15, PGG, 4, 15, -2.084, 0.008, 0.008, 0
15, PGG, 1, 15, -0.084, 0.825, 0.825, 1
15, PGG, 3, 15, -2.080, 0.008, 0.008, 0
15, PGG, 2, 15, -2.080, 0.008, 0.008, 0
15, PGG, 1, 16, -0.130, 0.742, 0.742, 0
15, PGG, 4, 16, -2.081, 0.008, 0.008, 1
15, PGG, 2, 16, -1.778, 0.017, 0.017, 1
15, PGG, 3, 16, -2.083, 0.008, 0.008, 1
15, PGG, 3, 17, -2.082, 0.008, 0.008, 1
15, PGG, 4, 17, -2.083, 0.008, 0.008, 1
15, PGG, 1, 17, -0.018, 0.958, 0.958, 1
15, PGG, 2, 17, -2.079, 0.008, 0.008, 0
15, PGG, 4, 18, -2.081, 0.008, 0.008, 0
15, PGG, 3, 18, -2.082, 0.008, 0.008, 1
15, PGG, 1, 18, -0.034, 0.925, 0.925, 0
15, PGG, 2, 18, -2.078, 0.008, 0.008, 0
15, PGG, 1, 19, -0.018, 0.958, 0.958, 1
15, PGG, 2, 19, -2.079, 0.008, 0.008, 1
15, PGG, 4, 19, -2.079, 0.008, 0.008, 0
15, PGG, 3, 19, -2.083, 0.008, 0.008, 1
