person, group, rep, n, t, t1, t2, correct
55, PMG, 0, 1, -0.301, 0.458, 0.458, 1
55, PMG, 0, 2, -0.301, 0.458, 0.458, 1
55, PMG, 0, 3, -0.301, 0.458, 0.458, 1
55, PMG, 0, 4, -0.301, 0.458, 0.458, 1
55, PMG, 0, 5, -0.301, 0.458, 0.458, 0
55, PMG, 0, 6, -0.301, 0.458, 0.458, 1
55, PMG, 0, 7, -0.301, 0.458, 0.458, 1
55, PMG, 0, 8, -0.301, 0.458, 0.458, 1
55, PMG, 0, 9, -0.301, 0.458, 0.458, 1
55, PMG, 0, 10, -0.301, 0.458, 0.458, 1
55, PMG, 4, 1, -2.086, 0.008, 0.008, 0
55, PMG, 1, 1, -0.389, 0.408, 0.408, 0
55, PMG, 2, 1, -0.737, 0.183, 0.183, 1
55, PMG, 3, 1, -1.176, 0.067, 0.067, 0
55, PMG, 2, 2, -1.602, 0.025, 0.025, 1
55, PMG, 1, 2, -0.019, 0.958, 0.958, 1
55, PMG, 3, 2, -0.018, 0.958, 0.958, 1
55, PMG, 4, 2, -0.602, 0.250, 0.250, 0
55, PMG, 3, 3, -0.290, 0.508, 0.517, 0
55, PMG, 4, 3, -0.018, 0.958, 0.958, 1
55, PMG, 2, 3, -2.085, 0.008, 0.008, 0
55, PMG, 1, 3, -0.018, 0.958, 0.958, 1
55, PMG, 4, 4, -0.046, 0.900, 0.900, 1
55, PMG, 2, 4, -1.125, 0.075, 0.075, 1
55, PMG, 1, 4, -0.018, 0.958, 0.958, 1
55, PMG, 3, 4, -0.018, 0.958, 0.958, 1
55, PMG, 2, 5, -2.082, 0.008, 0.008, 0
55, PMG, 4, 5, -0.193, 0.642, 0.642, 1
55, PMG, 1, 5, -0.135, 0.733, 0.733, 1
55, PMG, 3, 5, -0.018, 0.958, 0.958, 1
55, PMG, 2, 6, -1.603, 0.025, 0.025, 1
55, PMG, 4, 6, -0.308, 0.492, 0.492, 1
55, PMG, 1, 6, -0.253, 0.558, 0.558, 1
55, PMG, 3, 6, -0.046, 0.900, 0.900, 1
55, PMG, 4, 7, -0.407, 0.392, 0.392, 1
55, PMG, 3, 7, -0.135, 0.733, 0.733, 1
55, PMG, 1, 7, -0.363, 0.433, 0.433, 1
55, PMG, 2, 7, -2.082, 0.008, 0.008, 1
55, PMG, 1, 8, -0.535, 0.292, 0.292, 1
55, PMG, 4, 8, -0.499, 0.317, 0.317, 1
55, PMG, 2, 8, -2.082, 0.008, 0.008, 1
55, PMG, 3, 8, -0.198, 0.633, 0.633, 1
55, PMG, 1, 9, -1.079, 0.083, 0.083, 1
55, PMG, 3, 9, -0.260, 0.550, 0.550, 1
55, PMG, 4, 9, -0.588, 0.258, 0.258, 1
55, PMG, 2, 9, -2.081, 0.008, 0.008, 0
55, PMG, 2, 10, -2.084, 0.008, 0.008, 1
55, PMG, 1, 10, -2.083, 0.008, 0.008, 1
55, PMG, 4, 10, -0.699, 0.200, 0.200, 1
55, PMG, 3, 10, -0.323, 0.475, 0.475, 1
55, PMG, 3, 11, -0.407, 0.392, 0.392, 1
55, PMG, 1, 11, -2.079, 0.008, 0.008, 1
55, PMG, 4, 11, -0.966, 0.108, 0.108, 1
55, PMG, 2, 11, -2.081, 0.008, 0.008, 0
55, PMG, 3, 12, -0.561, 0.275, 0.275, 1
55, PMG, 4, 12, -1.478, 0.033, 0.033, 0
55, PMG, 2, 12, -2.082, 0.008, 0.008, 1
55, PMG, 1, 12, -2.083, 0.008, 0.008, 0
55, PMG, 2, 13, -2.085, 0.008, 0.008, 0
55, PMG, 1, 13, -1.603, 0.025, 0.025, 1
55, PMG, 4, 13, -0.824, 0.150, 0.150, 1
55, PMG, 3, 13, -0.757, 0.175, 0.175, 1
55, PMG, 2, 14, -2.079, 0.008, 0.008, 0
55, PMG, 3, 14, -0.965, 0.108, 0.108, 1
55, PMG, 1, 14, -2.084, 0.008, 0.008, 0
55, PMG, 4, 14, -1.125, 0.075, 0.075, 1
55, PMG, 4, 15, -1.380, 0.042, 0.042, 0
55, PMG, 2, 15, -2.078, 0.008, 0.008, 1
55, PMG, 3, 15, -1.125, 0.075, 0.075, 1
55, PMG, 1, 15, -1.602, 0.025, 0.025, 1
55, PMG, 2, 16, -2.083, 0.008, 0.008, 1
55, PMG, 4, 16, -1.125, 0.075, 0.075, 0
55, PMG, 1, 16, -2.082, 0.008, 0.008, 0
55, PMG, 3, 16, -1.381, 0.042, 0.042, 1
55, PMG, 1, 17, -2.083, 0.008, 0.008, 1
55, PMG, 2, 17, -2.081, 0.008, 0.008, 1
