person, group, rep, n, t, t1, t2, correct
55, PGG, 0, 1, -0.301, 0.458, 0.458, 1
55, PGG, 0, 2, -0.301, 0.458, 0.458, 1
55, PGG, 0, 3, -0.301, 0.458, 0.458, 1
55, PGG, 0, 4, -0.301, 0.458, 0.458, 1
55, PGG, 0, 5, -0.301, 0.458, 0.458, 1
55, PGG, 0, 6, -0.301, 0.458, 0.458, 1
55, PGG, 0, 7, -0.301, 0.458, 0.458, 1
55, PGG, 0, 8, -0.301, 0.458, 0.458, 1
55, PGG, 0, 9, -0.301, 0.458, 0.458, 1
55, PGG, 0, 10, -0.301, 0.458, 0.458, 1
55, PGG, 4, 1, -2.083, 0.008, 0.008, 0
55, PGG, 1, 1, -0.389, 0.408, 0.408, 1
55, PGG, 2, 1, -0.737, 0.183, 0.183, 0
55, PGG, 3, 1, -1.176, 0.067, 0.067, 1
55, PGG, 2, 2, -0.019, 0.958, 0.958, 1
55, PGG, 1, 2, -1.038, 0.092, 0.092, 0
55, PGG, 3, 2, -2.087, 0.008, 0.008, 0
55, PGG, 4, 2, -0.602, 0.250, 0.250, 0
55, PGG, 3, 3, -0.903, 0.125, 0.125, 1
55, PGG, 4, 3, -0.018, 0.958, 0.958, 1
55, PGG, 2, 3, -0.018, 0.958, 0.958, 1
55, PGG, 1, 3, -0.018, 0.958, 0.958, 1
55, PGG, 4, 4, -0.046, 0.900, 0.900, 0
55, PGG, 2, 4, -0.198, 0.633, 0.633, 1
55, PGG, 1, 4, -0.331, 0.467, 0.467, 1
55, PGG, 3, 4, -1.603, 0.025, 0.025, 0
55, PGG, 2, 5, -0.363, 0.433, 0.433, 1
55, PGG, 4, 5, -0.018, 0.958, 0.958, 1
55, PGG, 1, 5, -0.548, 0.283, 0.283, 1
55, PGG, 3, 5, -0.875, 0.133, 0.133, 1
55, PGG, 2, 6, -0.499, 0.317, 0.317, 1
55, PGG, 4, 6, -0.018, 0.958, 0.958, 1
55, PGG, 1, 6, -0.717, 0.192, 0.192, 1
55, PGG, 3, 6, -1.301, 0.050, 0.050, 1
55, PGG, 4, 7, -0.018, 0.958, 0.958, 1
55, PGG, 3, 7, -1.779, 0.017, 0.017, 1
55, PGG, 1, 7, -0.875, 0.133, 0.133, 1
55, PGG, 2, 7, -0.617, 0.242, 0.242, 1
55, PGG, 1, 8, -1.000, 0.100, 0.100, 0
55, PGG, 4, 8, -0.018, 0.958, 0.958, 1
55, PGG, 2, 8, -0.757, 0.175, 0.175, 1
55, PGG, 3, 8, -1.780, 0.017, 0.017, 1
55, PGG, 1, 9, -0.757, 0.175, 0.175, 1
55, PGG, 3, 9, -2.082, 0.008, 0.008, 1
55, PGG, 4, 9, -0.054, 0.883, 0.883, 0
55, PGG, 2, 9, -1.000, 0.100, 0.100, 1
55, PGG, 2, 10, -2.083, 0.008, 0.008, 0
55, PGG, 1, 10, -0.849, 0.142, 0.142, 1
55, PGG, 4, 10, -0.018, 0.958, 0.958, 1
55, PGG, 3, 10, -2.079, 0.008, 0.008, 0
55, PGG, 3, 11, -2.083, 0.008, 0.008, 1
55, PGG, 1, 11, -0.933, 0.117, 0.117, 1
55, PGG, 4, 11, -0.019, 0.958, 0.958, 0
55, PGG, 2, 11, -0.949, 0.117, 0.108, 0
55, PGG, 3, 12, -2.085, 0.008, 0.008, 0
55, PGG, 4, 12, -0.019, 0.958, 0.958, 1
