person, group, rep, n, t, t1, t2, correct
55, CMM, 0, 1, -0.301, 0.458, 0.458, 1
55, CMM, 0, 2, -0.301, 0.458, 0.458, 1
55, CMM, 0, 3, -0.301, 0.458, 0.458, 1
55, CMM, 0, 4, -0.301, 0.458, 0.458, 1
55, CMM, 0, 5, -0.301, 0.458, 0.458, 1
55, CMM, 0, 6, -0.301, 0.458, 0.458, 1
55, CMM, 0, 7, -0.301, 0.458, 0.458, 1
55, CMM, 0, 8, -0.301, 0.458, 0.458, 1
55, CMM, 0, 9, -0.301, 0.458, 0.458, 1
55, CMM, 0, 10, -0.301, 0.458, 0.458, 1
55, CMM, 4, 1, -2.084, 0.008, 0.008, 1
55, CMM, 1, 1, -0.389, 0.408, 0.408, 1
55, CMM, 2, 1, -0.737, 0.183, 0.183, 1
55, CMM, 3, 1, -1.176, 0.067, 0.067, 1
55, CMM, 2, 2, -1.603, 0.025, 0.025, 1
55, CMM, 1, 2, -1.037, 0.092, 0.092, 1
55, CMM, 3, 2, -2.085, 0.008, 0.008, 0
55, CMM, 4, 2, -2.080, 0.008, 0.008, 1
55, CMM, 3, 3, -0.904, 0.125, 0.125, 1
55, CMM, 4, 3, -2.083, 0.008, 0.008, 0
55, CMM, 2, 3, -2.081, 0.008, 0.008, 1
55, CMM, 1, 3, -2.083, 0.008, 0.008, 1
55, CMM, 4, 4, -0.965, 0.108, 0.108, 1
55, CMM, 2, 4, -2.081, 0.008, 0.008, 1
55, CMM, 1, 4, -2.078, 0.008, 0.008, 1
55, CMM, 3, 4, -1.603, 0.025, 0.025, 0
55, CMM, 2, 5, -2.084, 0.008, 0.008, 1
55, CMM, 4, 5, -2.081, 0.008, 0.008, 1
55, CMM, 1, 5, -2.081, 0.008, 0.008, 0
55, CMM, 3, 5, -0.875, 0.133, 0.133, 1
55, CMM, 2, 6, -2.086, 0.008, 0.008, 1
55, CMM, 4, 6, -2.083, 0.008, 0.008, 1
55, CMM, 1, 6, -1.479, 0.033, 0.033, 1
55, CMM, 3, 6, -1.302, 0.050, 0.050, 1
55, CMM, 4, 7, -2.084, 0.008, 0.008, 1
55, CMM, 3, 7, -1.781, 0.017, 0.017, 1
55, CMM, 1, 7, -2.081, 0.008, 0.008, 1
55, CMM, 2, 7, -2.081, 0.008, 0.008, 1
55, CMM, 1, 8, -2.083, 0.008, 0.008, 0
55, CMM, 4, 8, -2.079, 0.008, 0.008, 1
55, CMM, 2, 8, -2.084, 0.008, 0.008, 1
55, CMM, 3, 8, -1.780, 0.017, 0.017, 0
55, CMM, 1, 9, -2.078, 0.008, 0.008, 1
55, CMM, 3, 9, -1.603, 0.025, 0.025, 1
55, CMM, 4, 9, -2.083, 0.008, 0.008, 1
55, CMM, 2, 9, -2.084, 0.008, 0.008, 0
55, CMM, 2, 10, -2.085, 0.008, 0.008, 1
55, CMM, 1, 10, -2.083, 0.008, 0.008, 1
55, CMM, 4, 10, -2.082, 0.008, 0.008, 1
55, CMM, 3, 10, -1.779, 0.017, 0.017, 0
55, CMM, 3, 11, -1.603, 0.025, 0.025, 1
55, CMM, 1, 11, -2.084, 0.008, 0.008, 0
55, CMM, 4, 11, -2.079, 0.008, 0.008, 0
55, CMM, 2, 11, -2.083, 0.008, 0.008, 0
55, CMM, 3, 12, -2.085, 0.008, 0.008, 1
55, CMM, 4, 12, -2.081, 0.008, 0.008, 1
55, CMM, 2, 12, -2.081, 0.008, 0.008, 1
55, CMM, 1, 12, -2.082, 0.008, 0.008, 0
55, CMM, 2, 13, -2.081, 0.008, 0.008, 1
55, CMM, 1, 13, -1.603, 0.025, 0.025, 0
55, CMM, 4, 13, -2.082, 0.008, 0.008, 1
55, CMM, 3, 13, -2.083, 0.008, 0.008, 0
55, CMM, 2, 14, -2.081, 0.008, 0.008, 0
55, CMM, 3, 14, -2.081, 0.008, 0.008, 0
55, CMM, 1, 14, -0.778, 0.167, 0.167, 1
55, CMM, 4, 14, -2.082, 0.008, 0.008, 0
55, CMM, 4, 15, -2.083, 0.008, 0.008, 1
55, CMM, 2, 15, -2.085, 0.008, 0.008, 0
55, CMM, 3, 15, -1.779, 0.017, 0.017, 0
55, CMM, 1, 15, -1.234, 0.058, 0.058, 1
55, CMM, 2, 16, -2.079, 0.008, 0.008, 1
55, CMM, 4, 16, -2.080, 0.008, 0.008, 0
55, CMM, 1, 16, -1.603, 0.025, 0.025, 1
55, CMM, 3, 16, -1.780, 0.017, 0.017, 1
55, CMM, 1, 17, -2.083, 0.008, 0.008, 1
55, CMM, 2, 17, -2.081, 0.008, 0.008, 0
55, CMM, 3, 17, -1.780, 0.017, 0.017, 1
55, CMM, 4, 17, -2.084, 0.008, 0.008, 0
55, CMM, 1, 18, -2.082, 0.008, 0.008, 0
55, CMM, 4, 18, -1.603, 0.025, 0.025, 1
55, CMM, 2, 18, -1.781, 0.017, 0.017, 0
55, CMM, 3, 18, -2.081, 0.008, 0.008, 1
55, CMM, 2, 19, -0.778, 0.167, 0.167, 1
55, CMM, 4, 19, -2.080, 0.008, 0.008, 0
55, CMM, 3, 19, -2.082, 0.008, 0.008, 0
55, CMM, 1, 19, -2.083, 0.008, 0.008, 1
55, CMM, 4, 20, -2.083, 0.008, 0.008, 1
55, CMM, 3, 20, -2.082, 0.008, 0.008, 1
55, CMM, 1, 20, -2.078, 0.008, 0.008, 1
55, CMM, 2, 20, -1.234, 0.058, 0.058, 1
55, CMM, 2, 21, -2.080, 0.008, 0.008, 0
55, CMM, 1, 21, -2.081, 0.008, 0.008, 0
55, CMM, 3, 21, -2.082, 0.008, 0.008, 1
55, CMM, 4, 21, -2.081, 0.008, 0.008, 1
55, CMM, 3, 22, -2.082, 0.008, 0.008, 0
55, CMM, 1, 22, -2.078, 0.008, 0.008, 1
55, CMM, 4, 22, -2.082, 0.008, 0.008, 0
55, CMM, 2, 22, -1.780, 0.017, 0.017, 1
55, CMM, 3, 23, -2.084, 0.008, 0.008, 1
55, CMM, 2, 23, -2.081, 0.008, 0.008, 1
55, CMM, 4, 23, -2.081, 0.008, 0.008, 1
55, CMM, 1, 23, -2.084, 0.008, 0.008, 1
55, CMM, 1, 24, -2.084, 0.008, 0.008, 1
55, CMM, 2, 24, -2.082, 0.008, 0.008, 0
55, CMM, 4, 24, -2.085, 0.008, 0.008, 0
55, CMM, 3, 24, -2.081, 0.008, 0.008, 0
55, CMM, 3, 25, -2.081, 0.008, 0.008, 1
55, CMM, 2, 25, -2.082, 0.008, 0.008, 1
55, CMM, 4, 25, -2.084, 0.008, 0.008, 0
55, CMM, 1, 25, -2.080, 0.008, 0.008, 1
55, CMM, 2, 26, -2.083, 0.008, 0.008, 0
55, CMM, 3, 26, -2.078, 0.008, 0.008, 1
55, CMM, 1, 26, -2.083, 0.008, 0.008, 1
55, CMM, 4, 26, -2.082, 0.008, 0.008, 0
55, CMM, 4, 27, -1.602, 0.025, 0.025, 1
