person, group, rep, n, t, t1, t2, correct
10, PM, 0, 1, -0.301, 0.458, 0.459, 1
10, PM, 0, 2, -0.301, 0.458, 0.458, 1
10, PM, 0, 3, -0.301, 0.458, 0.458, 1
10, PM, 0, 4, -0.301, 0.458, 0.458, 1
10, PM, 0, 5, -0.301, 0.458, 0.458, 1
10, PM, 0, 6, -0.301, 0.458, 0.458, 1
10, PM, 0, 7, -0.301, 0.458, 0.458, 1
10, PM, 0, 8, -0.301, 0.458, 0.458, 1
10, PM, 0, 9, -0.301, 0.458, 0.458, 1
10, PM, 0, 10, -0.301, 0.458, 0.458, 1
10, PM, 3, 1, -1.176, 0.067, 0.067, 0
10, PM, 1, 1, -0.389, 0.408, 0.408, 0
10, PM, 4, 1, -2.077, 0.008, 0.008, 1
10, PM, 2, 1, -0.737, 0.183, 0.183, 1
10, PM, 4, 2, -2.082, 0.008, 0.008, 0
10, PM, 2, 2, -1.603, 0.025, 0.025, 1
10, PM, 3, 2, -0.018, 0.958, 0.958, 1
10, PM, 1, 2, -0.018, 0.958, 0.958, 1
10, PM, 1, 3, -0.018, 0.958, 0.958, 1
10, PM, 2, 3, -2.082, 0.008, 0.008, 1
10, PM, 4, 3, -0.737, 0.183, 0.183, 1
10, PM, 3, 3, -0.290, 0.508, 0.517, 1
10, PM, 4, 4, -1.302, 0.050, 0.050, 0
10, PM, 3, 4, -0.535, 0.292, 0.292, 1
10, PM, 1, 4, -0.018, 0.958, 0.958, 1
10, PM, 2, 4, -2.082, 0.008, 0.008, 1
10, PM, 2, 5, -2.082, 0.008, 0.008, 0
10, PM, 4, 5, -0.466, 0.342, 0.342, 1
10, PM, 1, 5, -0.135, 0.733, 0.733, 1
10, PM, 3, 5, -0.737, 0.183, 0.183, 1
10, PM, 3, 6, -0.933, 0.117, 0.117, 1
10, PM, 2, 6, -2.082, 0.008, 0.008, 0
10, PM, 1, 6, -0.253, 0.558, 0.558, 1
10, PM, 4, 6, -0.778, 0.167, 0.167, 1
10, PM, 2, 7, -1.079, 0.083, 0.083, 1
10, PM, 4, 7, -1.000, 0.100, 0.100, 1
10, PM, 3, 7, -1.125, 0.075, 0.075, 1
10, PM, 1, 7, -0.363, 0.433, 0.433, 1
10, PM, 3, 8, -1.381, 0.042, 0.042, 1
10, PM, 2, 8, -2.082, 0.008, 0.008, 1
10, PM, 1, 8, -0.535, 0.292, 0.292, 1
10, PM, 4, 8, -1.176, 0.067, 0.067, 0
10, PM, 1, 9, -1.079, 0.083, 0.083, 1
10, PM, 3, 9, -2.078, 0.008, 0.008, 1
10, PM, 4, 9, -0.903, 0.125, 0.125, 1
10, PM, 2, 9, -2.082, 0.008, 0.008, 1
10, PM, 3, 10, -2.083, 0.008, 0.008, 1
10, PM, 4, 10, -1.038, 0.092, 0.092, 1
10, PM, 2, 10, -2.083, 0.008, 0.008, 1
10, PM, 1, 10, -2.078, 0.008, 0.008, 0
10, PM, 4, 11, -1.176, 0.067, 0.067, 0
10, PM, 2, 11, -2.081, 0.008, 0.008, 0
10, PM, 3, 11, -2.079, 0.008, 0.008, 1
10, PM, 1, 11, -1.125, 0.075, 0.075, 1
10, PM, 4, 12, -1.038, 0.092, 0.092, 1
10, PM, 2, 12, -2.080, 0.008, 0.008, 1
10, PM, 1, 12, -1.779, 0.017, 0.017, 0
10, PM, 3, 12, -2.083, 0.008, 0.008, 1
10, PM, 2, 13, -2.079, 0.008, 0.008, 0
10, PM, 3, 13, -2.079, 0.008, 0.008, 1
10, PM, 4, 13, -1.125, 0.075, 0.075, 0
10, PM, 1, 13, -1.302, 0.050, 0.050, 1
10, PM, 3, 14, -2.082, 0.008, 0.008, 1
10, PM, 4, 14, -1.000, 0.100, 0.100, 1
10, PM, 1, 14, -1.780, 0.017, 0.017, 1
10, PM, 2, 14, -2.078, 0.008, 0.008, 0
10, PM, 4, 15, -1.079, 0.083, 0.083, 1
10, PM, 3, 15, -2.081, 0.008, 0.008, 0
10, PM, 1, 15, -2.085, 0.008, 0.008, 0
10, PM, 2, 15, -1.779, 0.017, 0.017, 0
10, PM, 4, 16, -1.176, 0.067, 0.067, 1
10, PM, 1, 16, -2.084, 0.008, 0.008, 0
10, PM, 2, 16, -1.176, 0.067, 0.067, 1
10, PM, 3, 16, -2.081, 0.008, 0.008, 1
10, PM, 4, 17, -1.177, 0.067, 0.067, 1
10, PM, 2, 17, -1.781, 0.017, 0.017, 1
10, PM, 1, 17, -2.081, 0.008, 0.008, 1
10, PM, 3, 17, -2.080, 0.008, 0.008, 0
10, PM, 4, 18, -1.235, 0.058, 0.058, 1
10, PM, 2, 18, -2.079, 0.008, 0.008, 0
10, PM, 3, 18, -2.082, 0.008, 0.008, 0
10, PM, 1, 18, -2.081, 0.008, 0.008, 1
10, PM, 3, 19, -1.381, 0.042, 0.042, 0
10, PM, 1, 19, -2.077, 0.008, 0.008, 0
10, PM, 2, 19, -2.081, 0.008, 0.008, 1
10, PM, 4, 19, -1.235, 0.058, 0.058, 1
10, PM, 3, 20, -1.038, 0.092, 0.092, 1
10, PM, 1, 20, -2.081, 0.008, 0.008, 1
10, PM, 2, 20, -2.080, 0.008, 0.008, 0
10, PM, 4, 20, -1.301, 0.050, 0.050, 1
10, PM, 1, 21, -2.081, 0.008, 0.008, 0
10, PM, 4, 21, -1.302, 0.050, 0.050, 1
