person, group, rep, n, t, t1, t2, correct
26, P3M1, 0, 1, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 2, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 3, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 4, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 5, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 6, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 7, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 8, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 9, -0.301, 0.458, 0.458, 1
26, P3M1, 0, 10, -0.301, 0.458, 0.458, 1
26, P3M1, 3, 1, -1.176, 0.067, 0.067, 1
26, P3M1, 4, 1, -2.083, 0.008, 0.008, 1
26, P3M1, 1, 1, -0.389, 0.408, 0.408, 1
26, P3M1, 2, 1, -0.737, 0.183, 0.183, 1
26, P3M1, 3, 2, -2.081, 0.008, 0.008, 0
26, P3M1, 2, 2, -1.603, 0.025, 0.025, 0
26, P3M1, 4, 2, -2.080, 0.008, 0.008, 1
26, P3M1, 1, 2, -1.038, 0.092, 0.092, 1
26, P3M1, 3, 3, -0.903, 0.125, 0.125, 1
26, P3M1, 4, 3, -2.078, 0.008, 0.008, 1
26, P3M1, 2, 3, -0.446, 0.358, 0.358, 1
26, P3M1, 1, 3, -2.080, 0.008, 0.008, 0
26, P3M1, 2, 4, -0.875, 0.133, 0.133, 1
26, P3M1, 3, 4, -1.602, 0.025, 0.025, 1
26, P3M1, 4, 4, -2.086, 0.008, 0.008, 1
26, P3M1, 1, 4, -1.079, 0.083, 0.083, 1
26, P3M1, 4, 5, -2.084, 0.008, 0.008, 0
26, P3M1, 2, 5, -1.176, 0.067, 0.067, 1
26, P3M1, 1, 5, -1.781, 0.017, 0.017, 1
26, P3M1, 3, 5, -2.083, 0.008, 0.008, 0
26, P3M1, 4, 6, -2.082, 0.008, 0.008, 0
26, P3M1, 1, 6, -2.078, 0.008, 0.008, 0
26, P3M1, 2, 6, -1.478, 0.033, 0.033, 1
26, P3M1, 3, 6, -2.080, 0.008, 0.008, 1
26, P3M1, 2, 7, -2.081, 0.008, 0.008, 1
26, P3M1, 1, 7, -1.777, 0.017, 0.017, 1
26, P3M1, 4, 7, -0.778, 0.167, 0.167, 1
26, P3M1, 3, 7, -2.079, 0.008, 0.008, 0
26, P3M1, 2, 8, -2.082, 0.008, 0.008, 1
26, P3M1, 3, 8, -1.779, 0.017, 0.017, 1
26, P3M1, 1, 8, -2.080, 0.008, 0.008, 1
26, P3M1, 4, 8, -1.381, 0.042, 0.042, 1
26, P3M1, 3, 9, -2.083, 0.008, 0.008, 0
26, P3M1, 1, 9, -2.083, 0.008, 0.008, 0
26, P3M1, 2, 9, -2.083, 0.008, 0.008, 0
26, P3M1, 4, 9, -2.081, 0.008, 0.008, 1
26, P3M1, 1, 10, -2.083, 0.008, 0.008, 1
26, P3M1, 3, 10, -2.079, 0.008, 0.008, 1
26, P3M1, 2, 10, -1.779, 0.017, 0.017, 0
26, P3M1, 4, 10, -2.079, 0.008, 0.008, 0
26, P3M1, 3, 11, -2.077, 0.008, 0.008, 1
26, P3M1, 4, 11, -2.082, 0.008, 0.008, 0
26, P3M1, 2, 11, -1.479, 0.033, 0.033, 1
26, P3M1, 1, 11, -2.081, 0.008, 0.008, 0
26, P3M1, 1, 12, -2.081, 0.008, 0.008, 1
26, P3M1, 3, 12, -2.083, 0.008, 0.008, 1
26, P3M1, 4, 12, -1.603, 0.025, 0.025, 1
26, P3M1, 2, 12, -1.781, 0.017, 0.017, 0
