person, group, rep, n, t, t1, t2, correct
26, CM, 0, 1, -0.301, 0.458, 0.458, 1
26, CM, 0, 2, -0.301, 0.458, 0.458, 1
26, CM, 0, 3, -0.301, 0.458, 0.458, 1
26, CM, 0, 4, -0.301, 0.458, 0.458, 1
26, CM, 0, 5, -0.301, 0.458, 0.458, 1
26, CM, 0, 6, -0.301, 0.458, 0.458, 1
26, CM, 0, 7, -0.301, 0.458, 0.458, 1
26, CM, 0, 8, -0.301, 0.458, 0.458, 1
26, CM, 0, 9, -0.301, 0.458, 0.458, 0
26, CM, 0, 10, -0.301, 0.458, 0.458, 1
26, CM, 3, 1, -1.176, 0.067, 0.067, 1
26, CM, 4, 1, -2.082, 0.008, 0.008, 0
26, CM, 1, 1, -0.389, 0.408, 0.408, 1
26, CM, 2, 1, -0.737, 0.183, 0.183, 1
26, CM, 3, 2, -2.082, 0.008, 0.008, 1
26, CM, 2, 2, -1.603, 0.025, 0.025, 1
26, CM, 4, 2, -0.602, 0.250, 0.250, 1
26, CM, 1, 2, -1.038, 0.092, 0.092, 1
26, CM, 3, 3, -2.086, 0.008, 0.008, 0
26, CM, 4, 3, -1.080, 0.083, 0.083, 0
26, CM, 2, 3, -2.081, 0.008, 0.008, 1
26, CM, 1, 3, -2.080, 0.008, 0.008, 1
26, CM, 2, 4, -2.083, 0.008, 0.008, 1
26, CM, 3, 4, -1.125, 0.075, 0.075, 1
26, CM, 4, 4, -0.301, 0.500, 0.500, 1
26, CM, 1, 4, -2.082, 0.008, 0.008, 1
26, CM, 4, 5, -0.574, 0.267, 0.267, 1
26, CM, 2, 5, -2.080, 0.008, 0.008, 0
26, CM, 1, 5, -2.082, 0.008, 0.008, 1
26, CM, 3, 5, -2.080, 0.008, 0.008, 1
26, CM, 4, 6, -0.757, 0.175, 0.175, 1
26, CM, 1, 6, -2.080, 0.008, 0.008, 1
26, CM, 2, 6, -2.080, 0.008, 0.008, 0
26, CM, 3, 6, -2.083, 0.008, 0.008, 1
26, CM, 2, 7, -1.079, 0.083, 0.083, 0
26, CM, 1, 7, -2.082, 0.008, 0.008, 1
