person, group, rep, n, t, t1, t2, correct
6, P31M, 0, 1, -0.301, 0.451, 0.455, 1
6, P31M, 0, 2, -0.301, 0.451, 0.451, 1
6, P31M, 0, 3, -0.301, 0.453, 0.455, 1
6, P31M, 0, 4, -0.301, 0.453, 0.456, 1
6, P31M, 0, 5, -0.301, 0.451, 0.455, 0
6, P31M, 0, 6, -0.301, 0.456, 0.455, 1
6, P31M, 0, 7, -0.301, 0.451, 0.455, 1
6, P31M, 0, 8, -0.301, 0.451, 0.455, 1
6, P31M, 0, 9, -0.301, 0.455, 0.455, 1
6, P31M, 0, 10, -0.301, 0.453, 0.455, 1
6, P31M, 2, 1, -0.747, 0.178, 0.180, 1
6, P31M, 4, 1, -2.061, 0.010, 0.007, 1
6, P31M, 3, 1, -1.194, 0.064, 0.064, 1
6, P31M, 1, 1, -0.395, 0.402, 0.403, 1
6, P31M, 2, 2, -1.697, 0.018, 0.022, 1
6, P31M, 1, 2, -1.045, 0.091, 0.089, 1
6, P31M, 4, 2, -2.180, 0.008, 0.005, 0
6, P31M, 3, 2, -2.184, 0.007, 0.006, 1
6, P31M, 2, 3, -2.230, 0.006, 0.006, 0
6, P31M, 4, 3, -0.827, 0.150, 0.148, 0
6, P31M, 3, 3, -2.027, 0.013, 0.006, 1
6, P31M, 1, 3, -2.154, 0.009, 0.005, 0
6, P31M, 4, 4, -0.020, 0.953, 0.956, 1
6, P31M, 3, 4, -2.149, 0.008, 0.006, 0
6, P31M, 1, 4, -1.154, 0.068, 0.072, 0
6, P31M, 2, 4, -1.288, 0.050, 0.053, 1
6, P31M, 2, 5, -2.116, 0.010, 0.005, 1
6, P31M, 1, 5, -0.145, 0.718, 0.714, 1
6, P31M, 3, 5, -1.829, 0.016, 0.014, 0
6, P31M, 4, 5, -0.178, 0.663, 0.666, 1
6, P31M, 4, 6, -0.347, 0.452, 0.448, 1
6, P31M, 3, 6, -0.621, 0.240, 0.239, 1
6, P31M, 2, 6, -2.105, 0.010, 0.005, 1
6, P31M, 1, 6, -0.506, 0.310, 0.314, 1
6, P31M, 3, 7, -1.177, 0.068, 0.065, 1
6, P31M, 2, 7, -2.233, 0.006, 0.005, 0
6, P31M, 1, 7, -0.740, 0.181, 0.182, 1
6, P31M, 4, 7, -0.490, 0.324, 0.323, 1
6, P31M, 1, 8, -0.941, 0.113, 0.116, 1
6, P31M, 3, 8, -1.844, 0.015, 0.014, 1
6, P31M, 2, 8, -2.076, 0.011, 0.005, 1
6, P31M, 4, 8, -0.614, 0.242, 0.245, 0
6, P31M, 3, 9, -2.108, 0.010, 0.006, 1
6, P31M, 2, 9, -2.206, 0.007, 0.005, 1
6, P31M, 4, 9, -0.347, 0.450, 0.449, 1
6, P31M, 1, 9, -1.124, 0.076, 0.074, 1
6, P31M, 4, 10, -0.431, 0.369, 0.372, 1
6, P31M, 1, 10, -1.285, 0.051, 0.053, 1
6, P31M, 3, 10, -2.230, 0.006, 0.005, 0
6, P31M, 2, 10, -2.191, 0.007, 0.006, 1
6, P31M, 3, 11, -2.182, 0.008, 0.005, 0
6, P31M, 4, 11, -0.494, 0.320, 0.322, 1
6, P31M, 2, 11, -2.102, 0.010, 0.006, 1
6, P31M, 1, 11, -1.476, 0.035, 0.032, 0
6, P31M, 1, 12, -1.210, 0.060, 0.063, 0
6, P31M, 4, 12, -0.547, 0.284, 0.283, 1
6, P31M, 3, 12, -2.060, 0.010, 0.008, 1
6, P31M, 2, 12, -2.122, 0.010, 0.005, 0
6, P31M, 2, 13, -2.081, 0.011, 0.005, 0
6, P31M, 4, 13, -0.591, 0.257, 0.256, 1
6, P31M, 3, 13, -2.080, 0.011, 0.005, 1
6, P31M, 1, 13, -1.014, 0.097, 0.097, 1
6, P31M, 2, 14, -2.154, 0.009, 0.005, 0
6, P31M, 4, 14, -0.632, 0.235, 0.232, 1
6, P31M, 3, 14, -2.124, 0.010, 0.005, 1
6, P31M, 1, 14, -1.149, 0.070, 0.072, 1
6, P31M, 3, 15, -2.277, 0.005, 0.005, 0
6, P31M, 1, 15, -1.235, 0.060, 0.056, 1
6, P31M, 2, 15, -2.036, 0.013, 0.005, 1
6, P31M, 4, 15, -0.677, 0.210, 0.210, 1
6, P31M, 3, 16, -2.124, 0.010, 0.005, 0
6, P31M, 4, 16, -0.720, 0.192, 0.189, 1
6, P31M, 1, 16, -1.318, 0.048, 0.048, 1
6, P31M, 2, 16, -2.166, 0.008, 0.005, 0
6, P31M, 2, 17, -2.172, 0.008, 0.005, 1
