person, group, rep, n, t, t1, t2, correct
6, P4M, 0, 1, -0.301, 0.458, 0.458, 1
6, P4M, 0, 2, -0.301, 0.458, 0.458, 0
6, P4M, 0, 3, -0.301, 0.458, 0.458, 1
6, P4M, 0, 4, -0.301, 0.458, 0.458, 1
6, P4M, 0, 5, -0.301, 0.458, 0.458, 1
6, P4M, 0, 6, -0.301, 0.458, 0.458, 1
6, P4M, 0, 7, -0.301, 0.458, 0.458, 1
6, P4M, 0, 8, -0.301, 0.458, 0.458, 1
6, P4M, 0, 9, -0.301, 0.458, 0.458, 1
6, P4M, 0, 10, -0.301, 0.458, 0.458, 1
6, P4M, 2, 1, -0.737, 0.183, 0.183, 1
6, P4M, 4, 1, -2.079, 0.008, 0.008, 1
6, P4M, 3, 1, -1.176, 0.067, 0.067, 1
6, P4M, 1, 1, -0.389, 0.408, 0.408, 1
6, P4M, 2, 2, -1.602, 0.025, 0.025, 0
6, P4M, 1, 2, -1.038, 0.092, 0.092, 1
6, P4M, 4, 2, -2.085, 0.008, 0.008, 0
6, P4M, 3, 2, -2.082, 0.008, 0.008, 1
6, P4M, 2, 3, -0.446, 0.358, 0.358, 1
6, P4M, 4, 3, -0.737, 0.183, 0.183, 1
6, P4M, 3, 3, -2.078, 0.008, 0.008, 1
6, P4M, 1, 3, -2.082, 0.008, 0.008, 1
6, P4M, 4, 4, -1.301, 0.050, 0.050, 1
6, P4M, 3, 4, -2.079, 0.008, 0.008, 0
6, P4M, 1, 4, -2.083, 0.008, 0.008, 1
6, P4M, 2, 4, -0.875, 0.133, 0.133, 1
6, P4M, 2, 5, -1.176, 0.067, 0.067, 1
6, P4M, 1, 5, -2.080, 0.008, 0.008, 1
6, P4M, 3, 5, -1.602, 0.025, 0.025, 1
6, P4M, 4, 5, -2.084, 0.008, 0.008, 1
6, P4M, 4, 6, -2.085, 0.008, 0.008, 1
6, P4M, 3, 6, -2.078, 0.008, 0.008, 0
6, P4M, 2, 6, -1.478, 0.033, 0.033, 0
6, P4M, 1, 6, -2.084, 0.008, 0.008, 1
6, P4M, 3, 7, -1.477, 0.033, 0.033, 0
6, P4M, 2, 7, -1.125, 0.075, 0.075, 0
6, P4M, 1, 7, -2.083, 0.008, 0.008, 1
6, P4M, 4, 7, -2.080, 0.008, 0.008, 0
6, P4M, 1, 8, -2.086, 0.008, 0.008, 1
