person, group, rep, n, t, t1, t2, correct
6, P4G, 0, 1, -0.301, 0.458, 0.458, 1
6, P4G, 0, 2, -0.301, 0.458, 0.458, 1
6, P4G, 0, 3, -0.301, 0.458, 0.458, 1
6, P4G, 0, 4, -0.301, 0.458, 0.458, 1
6, P4G, 0, 5, -0.301, 0.458, 0.458, 1
6, P4G, 0, 6, -0.301, 0.458, 0.458, 1
6, P4G, 0, 7, -0.301, 0.458, 0.458, 0
6, P4G, 0, 8, -0.301, 0.458, 0.458, 1
6, P4G, 0, 9, -0.301, 0.458, 0.458, 1
6, P4G, 0, 10, -0.301, 0.458, 0.458, 1
6, P4G, 2, 1, -0.737, 0.183, 0.183, 1
6, P4G, 4, 1, -2.080, 0.008, 0.008, 1
6, P4G, 3, 1, -1.176, 0.067, 0.067, 1
6, P4G, 1, 1, -0.389, 0.408, 0.408, 1
6, P4G, 2, 2, -1.603, 0.025, 0.025, 0
6, P4G, 1, 2, -1.038, 0.092, 0.092, 1
6, P4G, 4, 2, -2.081, 0.008, 0.008, 1
6, P4G, 3, 2, -2.083, 0.008, 0.008, 0
6, P4G, 2, 3, -0.446, 0.358, 0.358, 1
6, P4G, 4, 3, -2.083, 0.008, 0.008, 0
6, P4G, 3, 3, -0.903, 0.125, 0.125, 1
6, P4G, 1, 3, -2.084, 0.008, 0.008, 0
6, P4G, 4, 4, -0.965, 0.108, 0.108, 1
6, P4G, 3, 4, -1.603, 0.025, 0.025, 0
6, P4G, 1, 4, -1.080, 0.083, 0.083, 0
6, P4G, 2, 4, -0.875, 0.133, 0.133, 1
6, P4G, 2, 5, -1.177, 0.067, 0.067, 0
6, P4G, 1, 5, -0.054, 0.883, 0.883, 1
6, P4G, 3, 5, -0.875, 0.133, 0.133, 1
6, P4G, 4, 5, -2.079, 0.008, 0.008, 0
6, P4G, 4, 6, -1.125, 0.075, 0.075, 1
6, P4G, 3, 6, -1.301, 0.050, 0.050, 0
6, P4G, 2, 6, -0.699, 0.200, 0.200, 1
6, P4G, 1, 6, -0.426, 0.375, 0.375, 0
6, P4G, 3, 7, -0.778, 0.167, 0.167, 1
6, P4G, 2, 7, -0.933, 0.117, 0.117, 0
6, P4G, 1, 7, -0.018, 0.958, 0.958, 1
6, P4G, 4, 7, -1.781, 0.017, 0.017, 0
6, P4G, 1, 8, -0.018, 0.958, 0.958, 1
6, P4G, 3, 8, -1.125, 0.075, 0.075, 1
6, P4G, 2, 8, -0.523, 0.300, 0.300, 1
6, P4G, 4, 8, -1.301, 0.050, 0.050, 1
6, P4G, 3, 9, -1.302, 0.050, 0.050, 1
6, P4G, 2, 9, -0.737, 0.183, 0.183, 0
6, P4G, 4, 9, -1.778, 0.017, 0.017, 0
6, P4G, 1, 9, -0.145, 0.717, 0.717, 1
6, P4G, 4, 10, -1.603, 0.025, 0.025, 0
