person, group, rep, n, t, t1, t2, correct
26, CMM, 0, 1, -0.301, 0.458, 0.458, 1
26, CMM, 0, 2, -0.301, 0.458, 0.458, 1
26, CMM, 0, 3, -0.301, 0.458, 0.458, 1
26, CMM, 0, 4, -0.301, 0.459, 0.458, 1
26, CMM, 0, 5, -0.301, 0.458, 0.458, 1
26, CMM, 0, 6, -0.301, 0.458, 0.458, 1
26, CMM, 0, 7, -0.301, 0.458, 0.458, 1
26, CMM, 0, 8, -0.301, 0.458, 0.458, 1
26, CMM, 0, 9, -0.301, 0.458, 0.458, 1
26, CMM, 0, 10, -0.301, 0.458, 0.458, 1
26, CMM, 3, 1, -1.176, 0.067, 0.067, 1
26, CMM, 4, 1, -2.078, 0.008, 0.008, 1
26, CMM, 1, 1, -0.389, 0.408, 0.408, 1
26, CMM, 2, 1, -0.737, 0.183, 0.183, 1
26, CMM, 3, 2, -2.079, 0.008, 0.008, 1
26, CMM, 2, 2, -1.603, 0.025, 0.025, 1
26, CMM, 4, 2, -2.084, 0.008, 0.008, 0
26, CMM, 1, 2, -1.038, 0.092, 0.092, 1
26, CMM, 3, 3, -2.080, 0.008, 0.008, 0
26, CMM, 4, 3, -0.737, 0.183, 0.183, 1
26, CMM, 2, 3, -2.081, 0.008, 0.008, 1
26, CMM, 1, 3, -2.080, 0.008, 0.008, 1
26, CMM, 2, 4, -2.084, 0.008, 0.008, 0
26, CMM, 3, 4, -1.125, 0.075, 0.075, 1
26, CMM, 4, 4, -1.301, 0.050, 0.050, 1
26, CMM, 1, 4, -2.080, 0.008, 0.008, 0
26, CMM, 4, 5, -2.079, 0.008, 0.008, 0
26, CMM, 2, 5, -1.381, 0.042, 0.042, 1
26, CMM, 1, 5, -1.234, 0.058, 0.058, 1
26, CMM, 3, 5, -2.080, 0.008, 0.008, 1
26, CMM, 4, 6, -1.604, 0.025, 0.025, 0
26, CMM, 1, 6, -2.081, 0.008, 0.008, 0
26, CMM, 2, 6, -2.079, 0.008, 0.008, 0
26, CMM, 3, 6, -2.083, 0.008, 0.008, 1
26, CMM, 2, 7, -1.779, 0.017, 0.017, 1
26, CMM, 1, 7, -1.603, 0.025, 0.025, 1
26, CMM, 4, 7, -0.903, 0.125, 0.125, 1
26, CMM, 3, 7, -2.084, 0.008, 0.008, 0
26, CMM, 2, 8, -2.079, 0.008, 0.008, 1
26, CMM, 3, 8, -2.086, 0.008, 0.008, 1
26, CMM, 1, 8, -2.084, 0.008, 0.008, 0
26, CMM, 4, 8, -1.302, 0.050, 0.050, 0
26, CMM, 3, 9, -2.084, 0.008, 0.008, 1
26, CMM, 1, 9, -2.083, 0.008, 0.008, 1
26, CMM, 2, 9, -2.079, 0.008, 0.008, 0
26, CMM, 4, 9, -0.824, 0.150, 0.150, 1
26, CMM, 1, 10, -2.081, 0.008, 0.008, 1
26, CMM, 3, 10, -2.083, 0.008, 0.008, 0
26, CMM, 2, 10, -2.084, 0.008, 0.008, 0
