person, group, rep, n, t, t1, t2, correct
26, PG, 0, 1, -0.301, 0.458, 0.458, 1
26, PG, 0, 2, -0.301, 0.458, 0.458, 0
26, PG, 0, 3, -0.301, 0.458, 0.459, 0
26, PG, 0, 4, -0.301, 0.458, 0.458, 1
26, PG, 0, 5, -0.301, 0.458, 0.458, 1
26, PG, 0, 6, -0.301, 0.458, 0.459, 1
26, PG, 0, 7, -0.301, 0.458, 0.458, 1
26, PG, 0, 8, -0.301, 0.458, 0.458, 1
26, PG, 0, 9, -0.301, 0.458, 0.458, 0
26, PG, 0, 10, -0.301, 0.458, 0.458, 0
26, PG, 0, 1, -0.301, 0.458, 0.458, 0
26, PG, 0, 2, -0.301, 0.458, 0.458, 1
26, PG, 0, 3, -0.301, 0.458, 0.458, 0
26, PG, 0, 4, -0.301, 0.458, 0.458, 1
26, PG, 0, 5, -0.301, 0.458, 0.458, 0
26, PG, 0, 6, -0.301, 0.458, 0.458, 1
26, PG, 0, 7, -0.301, 0.458, 0.458, 1
26, PG, 0, 8, -0.301, 0.458, 0.458, 1
26, PG, 0, 9, -0.301, 0.458, 0.458, 0
26, PG, 0, 10, -0.301, 0.458, 0.458, 1
26, PG, 0, 1, -0.301, 0.458, 0.458, 1
26, PG, 0, 2, -0.301, 0.458, 0.458, 0
26, PG, 0, 3, -0.301, 0.458, 0.458, 0
26, PG, 0, 4, -0.301, 0.458, 0.458, 0
26, PG, 0, 5, -0.301, 0.458, 0.458, 0
26, PG, 0, 6, -0.301, 0.458, 0.458, 1
26, PG, 0, 7, -0.301, 0.458, 0.458, 0
26, PG, 0, 8, -0.301, 0.458, 0.458, 0
26, PG, 0, 9, -0.301, 0.458, 0.458, 1
26, PG, 0, 10, -0.301, 0.458, 0.458, 0
