person, group, rep, n, t, t1, t2, correct
26, PGG, 0, 1, -0.301, 0.458, 0.458, 1
26, PGG, 0, 2, -0.301, 0.458, 0.458, 1
26, PGG, 0, 3, -0.301, 0.458, 0.458, 1
26, PGG, 0, 4, -0.301, 0.458, 0.458, 0
26, PGG, 0, 5, -0.301, 0.458, 0.458, 0
26, PGG, 0, 6, -0.301, 0.458, 0.458, 1
26, PGG, 0, 7, -0.301, 0.458, 0.458, 1
26, PGG, 0, 8, -0.301, 0.458, 0.458, 1
26, PGG, 0, 9, -0.301, 0.458, 0.458, 1
26, PGG, 0, 10, -0.301, 0.458, 0.458, 1
26, PGG, 0, 1, -0.301, 0.458, 0.458, 0
26, PGG, 0, 2, -0.301, 0.458, 0.458, 1
26, PGG, 0, 3, -0.301, 0.458, 0.458, 1
26, PGG, 0, 4, -0.301, 0.458, 0.458, 1
26, PGG, 0, 5, -0.301, 0.458, 0.458, 1
26, PGG, 0, 6, -0.301, 0.458, 0.458, 1
26, PGG, 0, 7, -0.301, 0.458, 0.458, 1
26, PGG, 0, 8, -0.301, 0.458, 0.458, 1
26, PGG, 0, 9, -0.301, 0.458, 0.458, 1
26, PGG, 0, 10, -0.301, 0.458, 0.458, 1
26, PGG, 1, 1, -0.389, 0.408, 0.408, 1
26, PGG, 2, 1, -0.737, 0.183, 0.183, 1
26, PGG, 4, 1, -2.082, 0.008, 0.008, 1
26, PGG, 3, 1, -1.176, 0.067, 0.067, 1
26, PGG, 4, 2, -2.080, 0.008, 0.008, 1
26, PGG, 1, 2, -1.038, 0.092, 0.092, 1
26, PGG, 2, 2, -1.603, 0.025, 0.025, 1
26, PGG, 3, 2, -2.082, 0.008, 0.008, 1
26, PGG, 2, 3, -2.084, 0.008, 0.008, 0
26, PGG, 4, 3, -2.082, 0.008, 0.008, 1
26, PGG, 1, 3, -2.078, 0.008, 0.008, 1
26, PGG, 3, 3, -2.079, 0.008, 0.008, 0
26, PGG, 3, 4, -1.125, 0.075, 0.075, 1
26, PGG, 2, 4, -1.125, 0.075, 0.075, 1
26, PGG, 4, 4, -2.080, 0.008, 0.008, 0
26, PGG, 1, 4, -2.080, 0.008, 0.008, 1
26, PGG, 3, 5, -2.083, 0.008, 0.008, 0
26, PGG, 4, 5, -1.477, 0.033, 0.033, 1
26, PGG, 2, 5, -2.081, 0.008, 0.008, 0
26, PGG, 1, 5, -2.084, 0.008, 0.008, 0
26, PGG, 3, 6, -1.603, 0.025, 0.025, 0
26, PGG, 4, 6, -2.079, 0.008, 0.008, 0
26, PGG, 1, 6, -1.477, 0.033, 0.033, 0
26, PGG, 2, 6, -1.603, 0.025, 0.025, 1
26, PGG, 1, 7, -0.529, 0.292, 0.300, 1
26, PGG, 3, 7, -0.757, 0.175, 0.175, 1
26, PGG, 4, 7, -1.125, 0.075, 0.075, 1
26, PGG, 2, 7, -2.081, 0.008, 0.008, 1
26, PGG, 4, 8, -2.082, 0.008, 0.008, 1
26, PGG, 1, 8, -0.904, 0.125, 0.125, 1
26, PGG, 2, 8, -2.084, 0.008, 0.008, 1
26, PGG, 3, 8, -1.301, 0.050, 0.050, 1
26, PGG, 3, 9, -1.781, 0.017, 0.017, 0
26, PGG, 1, 9, -1.234, 0.058, 0.058, 0
26, PGG, 4, 9, -2.079, 0.008, 0.008, 1
26, PGG, 2, 9, -2.082, 0.008, 0.008, 1
26, PGG, 4, 10, -2.080, 0.008, 0.008, 0
26, PGG, 1, 10, -0.824, 0.150, 0.150, 1
26, PGG, 2, 10, -2.082, 0.008, 0.008, 0
26, PGG, 3, 10, -1.603, 0.025, 0.025, 0
26, PGG, 4, 11, -2.080, 0.008, 0.008, 1
26, PGG, 1, 11, -1.038, 0.092, 0.092, 1
26, PGG, 2, 11, -2.084, 0.008, 0.008, 0
26, PGG, 3, 11, -1.381, 0.042, 0.042, 0
26, PGG, 2, 12, -2.084, 0.008, 0.008, 0
26, PGG, 4, 12, -2.082, 0.008, 0.008, 0
26, PGG, 1, 12, -1.176, 0.067, 0.067, 1
26, PGG, 3, 12, -0.965, 0.108, 0.108, 1
26, PGG, 3, 13, -1.301, 0.050, 0.050, 1
26, PGG, 1, 13, -1.301, 0.050, 0.050, 0
26, PGG, 2, 13, -2.084, 0.008, 0.008, 1
26, PGG, 4, 13, -2.079, 0.008, 0.008, 1
26, PGG, 1, 14, -1.176, 0.067, 0.067, 0
26, PGG, 3, 14, -1.478, 0.033, 0.033, 0
26, PGG, 4, 14, -2.084, 0.008, 0.008, 0
26, PGG, 2, 14, -2.083, 0.008, 0.008, 1
26, PGG, 1, 15, -1.038, 0.092, 0.092, 1
26, PGG, 3, 15, -1.381, 0.042, 0.042, 0
26, PGG, 4, 15, -2.082, 0.008, 0.008, 0
26, PGG, 2, 15, -2.079, 0.008, 0.008, 0
26, PGG, 3, 16, -1.176, 0.067, 0.067, 1
26, PGG, 2, 16, -2.081, 0.008, 0.008, 1
26, PGG, 1, 16, -1.125, 0.075, 0.075, 1
26, PGG, 4, 16, -1.779, 0.017, 0.017, 0
26, PGG, 3, 17, -1.380, 0.042, 0.042, 0
26, PGG, 1, 17, -1.234, 0.058, 0.058, 0
26, PGG, 2, 17, -2.080, 0.008, 0.008, 1
26, PGG, 4, 17, -1.038, 0.092, 0.092, 0
26, PGG, 4, 18, -0.084, 0.825, 0.825, 1
26, PGG, 2, 18, -2.079, 0.008, 0.008, 0
26, PGG, 3, 18, -1.302, 0.050, 0.050, 1
26, PGG, 1, 18, -1.125, 0.075, 0.075, 1
26, PGG, 4, 19, -0.331, 0.467, 0.467, 1
26, PGG, 2, 19, -2.079, 0.008, 0.008, 0
26, PGG, 1, 19, -1.234, 0.058, 0.058, 1
26, PGG, 3, 19, -1.381, 0.042, 0.042, 0
26, PGG, 4, 20, -0.535, 0.292, 0.292, 1
26, PGG, 3, 20, -1.301, 0.050, 0.050, 1
26, PGG, 2, 20, -2.081, 0.008, 0.008, 1
