person, group, rep, n, t, t1, t2, correct
3, P3M1, 0, 1, -0.301, 0.455, 0.456, 1
3, P3M1, 0, 2, -0.301, 0.455, 0.455, 1
3, P3M1, 0, 3, -0.301, 0.452, 0.456, 1
3, P3M1, 0, 4, -0.301, 0.451, 0.456, 1
3, P3M1, 0, 5, -0.301, 0.456, 0.455, 1
3, P3M1, 0, 6, -0.301, 0.451, 0.455, 1
3, P3M1, 0, 7, -0.301, 0.452, 0.455, 1
3, P3M1, 0, 8, -0.301, 0.451, 0.455, 0
3, P3M1, 0, 9, -0.301, 0.451, 0.451, 1
3, P3M1, 0, 10, -0.301, 0.453, 0.455, 1
3, P3M1, 4, 1, -2.153, 0.007, 0.007, 1
3, P3M1, 3, 1, -1.190, 0.065, 0.064, 1
3, P3M1, 2, 1, -0.748, 0.177, 0.180, 1
3, P3M1, 1, 1, -0.394, 0.402, 0.405, 1
3, P3M1, 3, 2, -2.260, 0.005, 0.006, 0
3, P3M1, 2, 2, -1.731, 0.020, 0.017, 0
3, P3M1, 1, 2, -1.043, 0.092, 0.089, 1
3, P3M1, 4, 2, -2.128, 0.009, 0.005, 1
3, P3M1, 4, 3, -2.237, 0.006, 0.005, 0
3, P3M1, 1, 3, -2.256, 0.006, 0.005, 0
3, P3M1, 2, 3, -0.540, 0.289, 0.289, 0
3, P3M1, 3, 3, -1.095, 0.080, 0.080, 1
3, P3M1, 3, 4, -2.214, 0.007, 0.005, 0
3, P3M1, 1, 4, -1.248, 0.056, 0.057, 1
3, P3M1, 2, 4, -0.022, 0.951, 0.951, 1
3, P3M1, 4, 4, -1.142, 0.072, 0.072, 1
3, P3M1, 2, 5, -0.022, 0.951, 0.951, 1
3, P3M1, 3, 5, -1.782, 0.017, 0.017, 1
3, P3M1, 4, 5, -2.069, 0.011, 0.006, 0
3, P3M1, 1, 5, -2.115, 0.010, 0.005, 0
3, P3M1, 2, 6, -0.105, 0.787, 0.784, 1
3, P3M1, 1, 6, -1.752, 0.018, 0.017, 0
3, P3M1, 3, 6, -2.172, 0.008, 0.005, 1
3, P3M1, 4, 6, -1.170, 0.066, 0.070, 1
3, P3M1, 1, 7, -1.167, 0.070, 0.066, 1
3, P3M1, 4, 7, -2.076, 0.011, 0.005, 0
3, P3M1, 3, 7, -2.028, 0.013, 0.006, 0
3, P3M1, 2, 7, -0.249, 0.563, 0.566, 1
3, P3M1, 4, 8, -1.765, 0.018, 0.016, 0
3, P3M1, 1, 8, -1.794, 0.017, 0.015, 0
3, P3M1, 3, 8, -1.986, 0.009, 0.011, 0
3, P3M1, 2, 8, -0.365, 0.433, 0.431, 1
3, P3M1, 3, 9, -1.600, 0.026, 0.024, 1
3, P3M1, 1, 9, -1.583, 0.028, 0.024, 0
3, P3M1, 2, 9, -0.472, 0.337, 0.338, 1
3, P3M1, 4, 9, -1.225, 0.061, 0.058, 0
3, P3M1, 2, 10, -0.587, 0.261, 0.257, 1
3, P3M1, 3, 10, -2.065, 0.011, 0.006, 1
3, P3M1, 4, 10, -0.295, 0.506, 0.507, 1
3, P3M1, 1, 10, -1.271, 0.054, 0.053, 0
3, P3M1, 1, 11, -0.526, 0.297, 0.299, 1
3, P3M1, 3, 11, -2.113, 0.010, 0.005, 1
3, P3M1, 4, 11, -0.605, 0.249, 0.247, 1
3, P3M1, 2, 11, -0.785, 0.164, 0.164, 1
3, P3M1, 3, 12, -2.123, 0.010, 0.005, 1
3, P3M1, 4, 12, -0.889, 0.129, 0.129, 1
3, P3M1, 1, 12, -0.883, 0.131, 0.131, 1
3, P3M1, 2, 12, -1.139, 0.071, 0.074, 1
3, P3M1, 2, 13, -1.570, 0.026, 0.028, 1
3, P3M1, 4, 13, -1.134, 0.075, 0.072, 1
3, P3M1, 3, 13, -2.162, 0.008, 0.005, 0
3, P3M1, 1, 13, -1.193, 0.065, 0.064, 1
3, P3M1, 1, 14, -1.400, 0.040, 0.040, 1
3, P3M1, 4, 14, -1.349, 0.045, 0.045, 1
3, P3M1, 3, 14, -2.029, 0.013, 0.005, 1
3, P3M1, 2, 14, -2.161, 0.008, 0.005, 1
3, P3M1, 2, 15, -2.075, 0.011, 0.005, 1
3, P3M1, 1, 15, -1.486, 0.035, 0.031, 1
3, P3M1, 3, 15, -2.214, 0.007, 0.005, 0
3, P3M1, 4, 15, -1.511, 0.031, 0.031, 1
3, P3M1, 2, 16, -2.128, 0.010, 0.005, 1
3, P3M1, 4, 16, -1.649, 0.023, 0.022, 1
3, P3M1, 1, 16, -1.582, 0.028, 0.024, 1
3, P3M1, 3, 16, -2.112, 0.010, 0.005, 0
3, P3M1, 4, 17, -1.794, 0.018, 0.014, 0
3, P3M1, 3, 17, -2.059, 0.011, 0.006, 1
3, P3M1, 2, 17, -2.284, 0.003, 0.007, 1
3, P3M1, 1, 17, -1.648, 0.023, 0.022, 1
3, P3M1, 2, 18, -2.119, 0.010, 0.005, 1
3, P3M1, 1, 18, -1.718, 0.017, 0.021, 0
3, P3M1, 4, 18, -1.656, 0.020, 0.024, 1
3, P3M1, 3, 18, -2.074, 0.011, 0.005, 1
3, P3M1, 1, 19, -1.636, 0.024, 0.022, 1
3, P3M1, 2, 19, -2.131, 0.009, 0.005, 0
3, P3M1, 3, 19, -2.196, 0.007, 0.005, 0
3, P3M1, 4, 19, -1.885, 0.013, 0.013, 1
3, P3M1, 4, 20, -1.844, 0.015, 0.014, 0
3, P3M1, 2, 20, -2.174, 0.008, 0.005, 0
3, P3M1, 3, 20, -2.191, 0.007, 0.006, 0
3, P3M1, 1, 20, -1.746, 0.020, 0.016, 1
3, P3M1, 3, 21, -2.159, 0.008, 0.006, 1
3, P3M1, 1, 21, -1.787, 0.018, 0.014, 0
3, P3M1, 4, 21, -1.819, 0.015, 0.016, 0
3, P3M1, 2, 21, -2.019, 0.010, 0.009, 0
3, P3M1, 3, 22, -2.075, 0.011, 0.005, 0
3, P3M1, 1, 22, -1.744, 0.016, 0.020, 0
3, P3M1, 2, 22, -1.723, 0.018, 0.020, 0
3, P3M1, 4, 22, -1.643, 0.024, 0.022, 0
3, P3M1, 3, 23, -2.126, 0.010, 0.005, 1
3, P3M1, 1, 23, -1.681, 0.020, 0.022, 0
3, P3M1, 2, 23, -1.442, 0.036, 0.037, 1
3, P3M1, 4, 23, -1.554, 0.028, 0.028, 1
3, P3M1, 1, 24, -1.655, 0.022, 0.022, 1
3, P3M1, 3, 24, -2.149, 0.009, 0.006, 1
3, P3M1, 2, 24, -1.836, 0.015, 0.014, 1
3, P3M1, 4, 24, -1.689, 0.020, 0.020, 0
3, P3M1, 3, 25, -2.160, 0.008, 0.006, 1
3, P3M1, 2, 25, -2.043, 0.009, 0.009, 1
3, P3M1, 4, 25, -1.543, 0.027, 0.031, 1
3, P3M1, 1, 25, -1.719, 0.018, 0.020, 1
3, P3M1, 1, 26, -1.778, 0.017, 0.017, 0
3, P3M1, 2, 26, -2.080, 0.009, 0.008, 1
3, P3M1, 4, 26, -1.728, 0.019, 0.019, 0
3, P3M1, 3, 26, -2.118, 0.009, 0.006, 0
3, P3M1, 2, 27, -2.195, 0.006, 0.007, 1
3, P3M1, 3, 27, -2.074, 0.011, 0.005, 0
3, P3M1, 1, 27, -1.698, 0.018, 0.022, 0
3, P3M1, 4, 27, -1.634, 0.024, 0.023, 0
3, P3M1, 1, 28, -1.630, 0.025, 0.022, 1
3, P3M1, 2, 28, -2.162, 0.008, 0.006, 0
3, P3M1, 4, 28, -1.511, 0.031, 0.031, 1
3, P3M1, 3, 28, -2.077, 0.011, 0.005, 0
3, P3M1, 4, 29, -1.647, 0.021, 0.024, 1
3, P3M1, 3, 29, -2.130, 0.009, 0.005, 1
3, P3M1, 1, 29, -1.701, 0.018, 0.022, 0
3, P3M1, 2, 29, -2.136, 0.008, 0.007, 1
3, P3M1, 2, 30, -2.217, 0.006, 0.006, 1
3, P3M1, 1, 30, -1.657, 0.022, 0.022, 0
3, P3M1, 4, 30, -1.729, 0.017, 0.020, 0
3, P3M1, 3, 30, -2.222, 0.007, 0.005, 1
3, P3M1, 4, 31, -1.695, 0.020, 0.020, 1
3, P3M1, 1, 31, -1.618, 0.025, 0.023, 0
3, P3M1, 3, 31, -2.106, 0.010, 0.005, 0
3, P3M1, 2, 31, -2.131, 0.009, 0.005, 0
3, P3M1, 3, 32, -2.135, 0.009, 0.005, 1
3, P3M1, 2, 32, -2.093, 0.010, 0.007, 1
3, P3M1, 4, 32, -1.662, 0.021, 0.022, 0
3, P3M1, 1, 32, -1.533, 0.028, 0.031, 0
3, P3M1, 2, 33, -2.191, 0.007, 0.005, 0
3, P3M1, 3, 33, -2.027, 0.013, 0.006, 1
3, P3M1, 4, 33, -1.615, 0.027, 0.022, 0
3, P3M1, 1, 33, -1.468, 0.036, 0.032, 1
3, P3M1, 1, 34, -1.547, 0.026, 0.030, 0
3, P3M1, 2, 34, -2.201, 0.006, 0.006, 0
3, P3M1, 3, 34, -2.256, 0.005, 0.006, 1
3, P3M1, 4, 34, -1.518, 0.030, 0.030, 0
3, P3M1, 3, 35, -2.155, 0.008, 0.006, 1
3, P3M1, 4, 35, -1.425, 0.037, 0.039, 1
3, P3M1, 1, 35, -1.495, 0.033, 0.031, 1
3, P3M1, 2, 35, -2.038, 0.007, 0.011, 1
3, P3M1, 2, 36, -2.070, 0.012, 0.005, 1
3, P3M1, 3, 36, -2.198, 0.007, 0.005, 0
3, P3M1, 1, 36, -1.568, 0.026, 0.028, 1
3, P3M1, 4, 36, -1.522, 0.028, 0.032, 0
3, P3M1, 2, 37, -2.164, 0.008, 0.005, 0
3, P3M1, 4, 37, -1.410, 0.039, 0.039, 1
3, P3M1, 1, 37, -1.629, 0.023, 0.024, 1
3, P3M1, 3, 37, -2.182, 0.008, 0.005, 1
3, P3M1, 1, 38, -1.677, 0.021, 0.021, 1
3, P3M1, 4, 38, -1.561, 0.027, 0.028, 1
3, P3M1, 3, 38, -2.159, 0.008, 0.006, 0
3, P3M1, 2, 38, -2.113, 0.010, 0.006, 1
3, P3M1, 1, 39, -1.681, 0.020, 0.022, 0
3, P3M1, 3, 39, -2.241, 0.006, 0.005, 1
3, P3M1, 2, 39, -2.175, 0.008, 0.006, 0
3, P3M1, 4, 39, -1.608, 0.026, 0.023, 1
3, P3M1, 3, 40, -2.069, 0.011, 0.006, 0
3, P3M1, 2, 40, -2.281, 0.005, 0.005, 0
3, P3M1, 1, 40, -1.675, 0.021, 0.021, 1
3, P3M1, 4, 40, -1.634, 0.024, 0.022, 0
