person, group, rep, n, t, t1, t2, correct
3, PMG, 0, 1, -0.301, 0.455, 0.455, 1
3, PMG, 0, 2, -0.301, 0.451, 0.451, 1
3, PMG, 0, 3, -0.301, 0.451, 0.455, 1
3, PMG, 0, 4, -0.301, 0.451, 0.451, 1
3, PMG, 0, 5, -0.301, 0.451, 0.451, 1
3, PMG, 0, 6, -0.301, 0.456, 0.455, 1
3, PMG, 0, 7, -0.301, 0.452, 0.455, 0
3, PMG, 0, 8, -0.301, 0.451, 0.453, 1
3, PMG, 0, 9, -0.301, 0.451, 0.451, 1
3, PMG, 0, 10, -0.301, 0.451, 0.451, 0
3, PMG, 0, 1, -0.301, 0.451, 0.455, 0
3, PMG, 0, 2, -0.301, 0.451, 0.455, 1
3, PMG, 0, 3, -0.301, 0.451, 0.451, 0
3, PMG, 0, 4, -0.301, 0.451, 0.453, 1
3, PMG, 0, 5, -0.301, 0.451, 0.451, 1
3, PMG, 0, 6, -0.301, 0.451, 0.453, 1
3, PMG, 0, 7, -0.301, 0.453, 0.455, 1
3, PMG, 0, 8, -0.301, 0.451, 0.453, 1
3, PMG, 0, 9, -0.301, 0.453, 0.455, 1
3, PMG, 0, 10, -0.301, 0.453, 0.455, 1
3, PMG, 0, 1, -0.301, 0.456, 0.455, 1
3, PMG, 0, 2, -0.301, 0.451, 0.453, 1
3, PMG, 0, 3, -0.301, 0.451, 0.453, 0
3, PMG, 0, 4, -0.301, 0.451, 0.455, 1
3, PMG, 0, 5, -0.301, 0.452, 0.455, 1
3, PMG, 0, 6, -0.301, 0.454, 0.456, 1
3, PMG, 0, 7, -0.301, 0.451, 0.455, 0
3, PMG, 0, 8, -0.301, 0.451, 0.455, 1
3, PMG, 0, 9, -0.301, 0.455, 0.455, 1
3, PMG, 0, 10, -0.301, 0.453, 0.456, 1
3, PMG, 0, 1, -0.301, 0.451, 0.455, 1
3, PMG, 0, 2, -0.301, 0.451, 0.455, 1
3, PMG, 0, 3, -0.301, 0.451, 0.451, 1
3, PMG, 0, 4, -0.301, 0.455, 0.455, 1
3, PMG, 0, 5, -0.301, 0.451, 0.453, 1
3, PMG, 0, 6, -0.301, 0.455, 0.455, 1
3, PMG, 0, 7, -0.301, 0.456, 0.456, 1
3, PMG, 0, 8, -0.301, 0.451, 0.451, 1
3, PMG, 0, 9, -0.301, 0.455, 0.455, 1
3, PMG, 0, 10, -0.301, 0.453, 0.455, 1
3, PMG, 2, 1, -0.754, 0.176, 0.176, 1
3, PMG, 3, 1, -1.193, 0.065, 0.064, 0
3, PMG, 4, 1, -2.033, 0.007, 0.011, 1
3, PMG, 1, 1, -0.396, 0.402, 0.402, 1
3, PMG, 1, 2, -1.040, 0.093, 0.089, 1
3, PMG, 2, 2, -1.715, 0.017, 0.021, 1
3, PMG, 3, 2, -0.020, 0.956, 0.955, 1
3, PMG, 4, 2, -2.535, 0.003, 0.003, 1
3, PMG, 2, 3, -2.082, 0.011, 0.005, 1
3, PMG, 3, 3, -0.306, 0.495, 0.495, 1
3, PMG, 1, 3, -2.183, 0.008, 0.005, 1
3, PMG, 4, 3, -2.240, 0.006, 0.005, 1
3, PMG, 1, 4, -2.199, 0.007, 0.005, 1
3, PMG, 4, 4, -2.078, 0.011, 0.006, 0
3, PMG, 2, 4, -2.217, 0.007, 0.005, 0
3, PMG, 3, 4, -0.553, 0.280, 0.280, 1
3, PMG, 1, 5, -2.217, 0.007, 0.005, 1
3, PMG, 4, 5, -1.250, 0.055, 0.057, 1
3, PMG, 3, 5, -0.773, 0.169, 0.169, 1
3, PMG, 2, 5, -1.737, 0.019, 0.017, 1
3, PMG, 4, 6, -2.248, 0.006, 0.005, 1
3, PMG, 3, 6, -0.977, 0.105, 0.106, 1
3, PMG, 1, 6, -2.133, 0.009, 0.005, 1
3, PMG, 2, 6, -2.091, 0.011, 0.005, 1
3, PMG, 1, 7, -2.164, 0.008, 0.005, 1
3, PMG, 3, 7, -1.184, 0.066, 0.065, 0
3, PMG, 4, 7, -2.159, 0.008, 0.006, 0
3, PMG, 2, 7, -2.533, 0.003, 0.003, 0
3, PMG, 3, 8, -0.872, 0.136, 0.133, 1
3, PMG, 2, 8, -2.121, 0.010, 0.006, 0
3, PMG, 1, 8, -2.250, 0.006, 0.005, 1
3, PMG, 4, 8, -1.343, 0.044, 0.047, 0
3, PMG, 4, 9, -0.291, 0.511, 0.511, 1
3, PMG, 2, 9, -2.078, 0.011, 0.005, 1
3, PMG, 3, 9, -1.007, 0.100, 0.097, 1
3, PMG, 1, 9, -2.234, 0.006, 0.005, 1
3, PMG, 2, 10, -2.254, 0.006, 0.005, 1
3, PMG, 4, 10, -0.604, 0.251, 0.247, 1
3, PMG, 3, 10, -1.123, 0.076, 0.074, 1
3, PMG, 1, 10, -2.075, 0.011, 0.006, 0
3, PMG, 3, 11, -1.205, 0.061, 0.064, 1
3, PMG, 4, 11, -0.889, 0.129, 0.130, 1
3, PMG, 1, 11, -2.079, 0.011, 0.005, 1
3, PMG, 2, 11, -2.065, 0.011, 0.006, 1
3, PMG, 3, 12, -1.310, 0.049, 0.049, 1
3, PMG, 4, 12, -1.150, 0.070, 0.072, 1
3, PMG, 2, 12, -2.081, 0.011, 0.005, 1
3, PMG, 1, 12, -2.140, 0.009, 0.005, 1
3, PMG, 4, 13, -1.427, 0.036, 0.039, 1
3, PMG, 3, 13, -1.404, 0.040, 0.039, 0
3, PMG, 1, 13, -2.085, 0.011, 0.005, 1
3, PMG, 2, 13, -2.116, 0.010, 0.006, 0
3, PMG, 3, 14, -1.249, 0.056, 0.056, 1
3, PMG, 1, 14, -2.268, 0.005, 0.005, 0
