person, group, rep, n, t, t1, t2, correct
3, PM, 0, 1, -0.301, 0.453, 0.455, 1
3, PM, 0, 2, -0.301, 0.451, 0.453, 1
3, PM, 0, 3, -0.301, 0.453, 0.455, 1
3, PM, 0, 4, -0.301, 0.453, 0.455, 1
3, PM, 0, 5, -0.301, 0.452, 0.455, 1
3, PM, 0, 6, -0.301, 0.453, 0.455, 1
3, PM, 0, 7, -0.301, 0.453, 0.455, 1
3, PM, 0, 8, -0.301, 0.453, 0.455, 0
3, PM, 0, 9, -0.301, 0.453, 0.455, 1
3, PM, 0, 10, -0.301, 0.451, 0.455, 1
3, PM, 4, 1, -2.026, 0.012, 0.007, 1
3, PM, 3, 1, -1.184, 0.067, 0.064, 1
3, PM, 2, 1, -0.744, 0.180, 0.180, 1
3, PM, 1, 1, -0.395, 0.402, 0.403, 1
3, PM, 3, 2, -2.197, 0.007, 0.005, 1
3, PM, 2, 2, -1.656, 0.022, 0.022, 1
3, PM, 1, 2, -1.043, 0.092, 0.089, 1
3, PM, 4, 2, -2.108, 0.010, 0.006, 0
3, PM, 4, 3, -0.773, 0.167, 0.170, 1
3, PM, 1, 3, -2.073, 0.011, 0.006, 0
3, PM, 2, 3, -2.111, 0.010, 0.005, 1
3, PM, 3, 3, -2.140, 0.009, 0.006, 0
3, PM, 3, 4, -1.197, 0.063, 0.064, 1
3, PM, 1, 4, -1.089, 0.083, 0.080, 1
3, PM, 2, 4, -2.118, 0.010, 0.006, 1
3, PM, 4, 4, -1.388, 0.042, 0.040, 0
3, PM, 2, 5, -2.155, 0.008, 0.006, 0
3, PM, 3, 5, -2.071, 0.012, 0.005, 0
3, PM, 4, 5, -0.534, 0.290, 0.295, 1
3, PM, 1, 5, -1.772, 0.018, 0.016, 1
3, PM, 2, 6, -2.134, 0.009, 0.005, 0
3, PM, 1, 6, -2.071, 0.011, 0.006, 1
3, PM, 3, 6, -1.598, 0.027, 0.024, 1
3, PM, 4, 6, -0.858, 0.139, 0.139, 1
3, PM, 1, 7, -2.063, 0.012, 0.006, 1
3, PM, 4, 7, -1.110, 0.077, 0.078, 1
3, PM, 3, 7, -2.164, 0.008, 0.005, 0
3, PM, 2, 7, -1.184, 0.067, 0.064, 0
3, PM, 4, 8, -1.323, 0.048, 0.047, 1
3, PM, 1, 8, -2.109, 0.010, 0.006, 0
3, PM, 3, 8, -2.069, 0.012, 0.006, 1
3, PM, 2, 8, -0.056, 0.877, 0.880, 1
3, PM, 3, 9, -2.269, 0.005, 0.005, 0
